Point ID;Easting;Northing;Elevation;H. Precision;V. Precision;PDOP;Sats;Date;Time
nor1-34;245658.107;5182502.403;90.181;0.011;0.023;1.25;23;2023-07-25;14:50:49
nor1-35;245658.11;5182502.402;90.179;0.011;0.023;1.25;23;2023-07-25;14:50:50
nor1-36;245658.108;5182502.402;90.181;0.011;0.023;1.25;23;2023-07-25;14:50:51
nor1-37;245658.108;5182502.402;90.185;0.011;0.022;1.25;23;2023-07-25;14:50:52
nor1-38;245658.105;5182502.4;90.182;0.011;0.023;1.25;23;2023-07-25;14:50:53
nor1-39;245658.108;5182502.401;90.193;0.011;0.023;1.249;23;2023-07-25;14:50:54
nor1-40;245658.11;5182502.401;90.19;0.011;0.023;1.249;23;2023-07-25;14:50:55
nor1-41;245658.108;5182502.4;90.187;0.011;0.023;1.249;23;2023-07-25;14:50:56
nor1-42;245658.106;5182502.404;90.19;0.011;0.023;1.249;23;2023-07-25;14:50:57
nor1-43;245658.111;5182502.403;90.197;0.011;0.023;1.249;23;2023-07-25;14:50:58
nor1-44;245658.106;5182502.4;90.18;0.011;0.023;1.249;23;2023-07-25;14:50:59
nor1-45;245658.107;5182502.402;90.187;0.011;0.023;1.249;23;2023-07-25;14:51:00
nor1-46;245658.107;5182502.401;90.186;0.011;0.023;1.249;23;2023-07-25;14:51:01
nor1-47;245658.105;5182502.402;90.185;0.011;0.023;1.249;23;2023-07-25;14:51:02
nor1-48;245658.104;5182502.402;90.182;0.011;0.023;1.249;23;2023-07-25;14:51:03
nor1-49;245658.104;5182502.4;90.184;0.011;0.023;1.249;23;2023-07-25;14:51:04
nor1-50;245658.106;5182502.399;90.187;0.011;0.023;1.249;23;2023-07-25;14:51:05
nor1-51;245658.104;5182502.403;90.181;0.011;0.022;1.249;23;2023-07-25;14:51:06
nor1-52;245658.107;5182502.402;90.187;0.011;0.022;1.249;23;2023-07-25;14:51:07
nor1-53;245658.105;5182502.4;90.179;0.011;0.023;1.249;23;2023-07-25;14:51:08
nor1-54;245658.107;5182502.404;90.182;0.011;0.023;1.249;23;2023-07-25;14:51:09
nor1-55;245658.109;5182502.404;90.19;0.011;0.023;1.249;23;2023-07-25;14:51:10
nor1-56;245658.109;5182502.401;90.192;0.011;0.023;1.249;23;2023-07-25;14:51:11
nor1-57;245658.103;5182502.402;90.189;0.011;0.022;1.249;23;2023-07-25;14:51:12
nor1-58;245658.107;5182502.402;90.188;0.011;0.022;1.249;23;2023-07-25;14:51:13
nor1-59;245658.103;5182502.403;90.186;0.011;0.023;1.249;23;2023-07-25;14:51:14
nor1-60;245658.104;5182502.401;90.19;0.011;0.023;1.249;23;2023-07-25;14:51:15
nor1-61;245658.105;5182502.404;90.182;0.011;0.023;1.248;23;2023-07-25;14:51:16
nor1-62;245658.106;5182502.4;90.184;0.011;0.022;1.248;23;2023-07-25;14:51:17
nor1-63;245658.106;5182502.405;90.178;0.011;0.023;1.248;23;2023-07-25;14:51:18
nor1-64;245658.109;5182502.403;90.181;0.011;0.023;1.248;23;2023-07-25;14:51:19
nor1-65;245658.107;5182502.403;90.175;0.011;0.023;1.248;23;2023-07-25;14:51:20
nor1-66;245658.108;5182502.403;90.184;0.011;0.023;1.248;23;2023-07-25;14:51:21
nor1-67;245658.105;5182502.404;90.179;0.011;0.023;1.248;24;2023-07-25;14:51:22
nor1-68;245658.107;5182502.405;90.183;0.011;0.023;1.248;24;2023-07-25;14:51:23
nor1-69;245658.106;5182502.409;90.189;0.011;0.023;1.18;24;2023-07-25;14:51:24
nor1-70;245658.108;5182502.405;90.189;0.011;0.023;1.18;24;2023-07-25;14:51:25
nor1-71;245658.103;5182502.405;90.179;0.011;0.023;1.18;24;2023-07-25;14:51:26
nor1-72;245658.108;5182502.401;90.2;0.012;0.026;1.18;24;2023-07-25;14:51:27
nor1-73;245658.108;5182502.403;90.2;0.012;0.026;1.18;23;2023-07-25;14:51:28
nor1-74;245658.109;5182502.405;90.194;0.012;0.026;1.18;23;2023-07-25;14:51:29
nor1-75;245658.109;5182502.401;90.204;0.012;0.026;1.179;23;2023-07-25;14:51:30
nor1-76;245658.108;5182502.402;90.193;0.012;0.026;1.179;23;2023-07-25;14:51:31
nor1-77;245658.107;5182502.403;90.195;0.012;0.026;1.179;23;2023-07-25;14:51:32
nor1-78;245658.11;5182502.401;90.195;0.012;0.026;1.179;23;2023-07-25;14:51:33
nor1-79;245658.109;5182502.406;90.196;0.012;0.026;1.179;23;2023-07-25;14:51:34
nor1-80;245658.11;5182502.404;90.195;0.012;0.026;1.179;23;2023-07-25;14:51:35
nor1-81;245658.11;5182502.407;90.205;0.012;0.026;1.179;23;2023-07-25;14:51:36
nor1-82;245658.111;5182502.399;90.2;0.012;0.026;1.179;23;2023-07-25;14:51:37
nor1-83;245658.111;5182502.402;90.202;0.012;0.027;1.179;22;2023-07-25;14:51:38
nor1-84;245658.109;5182502.402;90.199;0.012;0.027;1.179;22;2023-07-25;14:51:39
nor1-85;245658.11;5182502.403;90.195;0.012;0.027;1.247;22;2023-07-25;14:51:40
nor1-86;245658.108;5182502.402;90.194;0.012;0.027;1.247;22;2023-07-25;14:51:41
nor1-87;245658.112;5182502.398;90.197;0.012;0.027;1.247;23;2023-07-25;14:51:42
nor1-88;245658.106;5182502.401;90.189;0.012;0.028;1.247;23;2023-07-25;14:51:43
nor1-89;245658.109;5182502.4;90.193;0.012;0.027;1.179;23;2023-07-25;14:51:44
nor1-90;245658.112;5182502.4;90.2;0.012;0.027;1.179;23;2023-07-25;14:51:45
nor1-91;245658.113;5182502.398;90.196;0.011;0.023;1.247;23;2023-07-25;14:51:46
nor1-92;245658.11;5182502.401;90.191;0.011;0.023;1.247;23;2023-07-25;14:51:47
nor1-93;245658.109;5182502.405;90.194;0.012;0.027;1.247;23;2023-07-25;14:51:48
nor1-94;245658.111;5182502.404;90.196;0.012;0.027;1.247;22;2023-07-25;14:51:49
nor1-95;245658.106;5182502.403;90.194;0.012;0.027;1.247;22;2023-07-25;14:51:50
nor1-96;245658.11;5182502.401;90.186;0.012;0.027;1.247;22;2023-07-25;14:51:51
nor1-97;245658.109;5182502.403;90.19;0.012;0.027;1.247;22;2023-07-25;14:51:52
nor1-98;245658.109;5182502.404;90.197;0.012;0.027;1.247;23;2023-07-25;14:51:53
nor1-99;245658.107;5182502.403;90.187;0.012;0.026;1.247;23;2023-07-25;14:51:54
nor1-100;245658.111;5182502.402;90.201;0.012;0.026;1.247;23;2023-07-25;14:51:55
nor1-101;245658.108;5182502.404;90.188;0.011;0.023;1.246;23;2023-07-25;14:51:56
nor1-102;245658.105;5182502.401;90.187;0.011;0.023;1.246;24;2023-07-25;14:51:57
nor1-103;245658.109;5182502.402;90.191;0.011;0.024;1.178;24;2023-07-25;14:51:58
nor1-104;245658.109;5182502.402;90.196;0.012;0.024;1.178;24;2023-07-25;14:51:59
nor1-105;245658.105;5182502.4;90.18;0.012;0.024;1.178;24;2023-07-25;14:52:00
nor1-106;245658.108;5182502.399;90.185;0.012;0.024;1.178;24;2023-07-25;14:52:01
nor1-107;245658.109;5182502.403;90.197;0.012;0.024;1.178;24;2023-07-25;14:52:02
nor1-108;245658.109;5182502.404;90.193;0.011;0.024;1.178;24;2023-07-25;14:52:03
nor1-109;245658.108;5182502.405;90.191;0.011;0.024;1.178;24;2023-07-25;14:52:04
nor1-110;245658.108;5182502.403;90.191;0.011;0.024;1.178;24;2023-07-25;14:52:05
nor1-111;245658.113;5182502.399;90.197;0.012;0.028;1.178;24;2023-07-25;14:52:06
nor1-112;245658.109;5182502.403;90.193;0.013;0.029;1.178;23;2023-07-25;14:52:07
nor1-113;245658.112;5182502.401;90.193;0.013;0.029;1.178;23;2023-07-25;14:52:08
nor1-114;245658.112;5182502.402;90.199;0.013;0.029;1.178;23;2023-07-25;14:52:09
nor1-115;245658.114;5182502.401;90.204;0.013;0.029;1.178;23;2023-07-25;14:52:10
nor1-116;245658.113;5182502.404;90.197;0.013;0.029;1.178;23;2023-07-25;14:52:11
nor1-117;245658.114;5182502.405;90.199;0.013;0.029;1.178;24;2023-07-25;14:52:12
nor1-118;245658.115;5182502.405;90.204;0.013;0.029;1.178;24;2023-07-25;14:52:13
nor1-119;245658.11;5182502.404;90.185;0.012;0.025;1.178;24;2023-07-25;14:52:14
nor1-120;245658.109;5182502.404;90.187;0.012;0.025;1.178;24;2023-07-25;14:52:15
nor1-121;245658.109;5182502.404;90.181;0.012;0.025;1.178;24;2023-07-25;14:52:16
nor1-122;245658.109;5182502.408;90.183;0.012;0.024;1.178;24;2023-07-25;14:52:17
nor1-123;245658.106;5182502.407;90.181;0.012;0.025;1.178;23;2023-07-25;14:52:18
nor1-124;245658.107;5182502.406;90.181;0.012;0.025;1.178;23;2023-07-25;14:52:19
nor1-125;245658.11;5182502.402;90.202;0.013;0.03;1.196;24;2023-07-25;14:52:20
nor1-126;245658.11;5182502.403;90.188;0.013;0.03;1.196;22;2023-07-25;14:52:21
nor1-127;245658.114;5182502.406;90.204;0.013;0.03;1.322;23;2023-07-25;14:52:22
nor1-128;245658.114;5182502.407;90.207;0.013;0.03;1.322;22;2023-07-25;14:52:23
nor1-129;245658.112;5182502.404;90.201;0.013;0.031;1.178;22;2023-07-25;14:52:24
nor1-130;245658.111;5182502.404;90.2;0.013;0.03;1.178;23;2023-07-25;14:52:25
nor1-131;245658.109;5182502.404;90.2;0.013;0.03;1.177;23;2023-07-25;14:52:26
nor1-132;245658.112;5182502.402;90.205;0.013;0.03;1.177;23;2023-07-25;14:52:27
nor1-133;245658.113;5182502.403;90.206;0.013;0.029;1.177;23;2023-07-25;14:52:28
nor1-134;245658.111;5182502.405;90.202;0.013;0.029;1.177;23;2023-07-25;14:52:29
nor1-135;245658.114;5182502.406;90.197;0.013;0.029;1.177;23;2023-07-25;14:52:30
nor1-136;245658.113;5182502.405;90.189;0.013;0.029;1.177;23;2023-07-25;14:52:31
nor1-137;245658.112;5182502.402;90.186;0.013;0.029;1.177;23;2023-07-25;14:52:32
nor1-138;245658.114;5182502.402;90.186;0.013;0.029;1.177;23;2023-07-25;14:52:33
nor1-139;245658.116;5182502.404;90.193;0.013;0.029;1.177;23;2023-07-25;14:52:34
nor1-140;245658.113;5182502.405;90.176;0.013;0.029;1.177;23;2023-07-25;14:52:35
nor1-141;245658.113;5182502.406;90.191;0.013;0.029;1.177;23;2023-07-25;14:52:36
nor1-142;245658.112;5182502.407;90.185;0.013;0.029;1.177;23;2023-07-25;14:52:37
nor1-143;245658.113;5182502.405;90.19;0.013;0.029;1.177;23;2023-07-25;14:52:38
nor1-144;245658.113;5182502.405;90.193;0.013;0.029;1.177;22;2023-07-25;14:52:39
nor1-145;245658.112;5182502.405;90.183;0.013;0.029;1.244;22;2023-07-25;14:52:40
nor1-146;245658.112;5182502.408;90.187;0.013;0.029;1.244;22;2023-07-25;14:52:41
nor1-147;245658.111;5182502.408;90.188;0.013;0.029;1.244;22;2023-07-25;14:52:42
nor1-148;245658.108;5182502.409;90.177;0.013;0.029;1.244;22;2023-07-25;14:52:43
nor1-149;245658.113;5182502.407;90.185;0.013;0.029;1.244;22;2023-07-25;14:52:44
nor1-150;245658.112;5182502.409;90.187;0.013;0.029;1.244;22;2023-07-25;14:52:45
nor1-151;245658.11;5182502.406;90.183;0.013;0.029;1.244;22;2023-07-25;14:52:46
nor1-152;245658.113;5182502.405;90.185;0.013;0.028;1.244;23;2023-07-25;14:52:47
nor1-153;245658.114;5182502.404;90.192;0.013;0.028;1.244;23;2023-07-25;14:52:48
nor1-154;245658.112;5182502.406;90.195;0.013;0.028;1.244;23;2023-07-25;14:52:49
nor1-155;245658.113;5182502.409;90.185;0.012;0.024;1.244;23;2023-07-25;14:52:50
nor1-156;245658.112;5182502.408;90.195;0.012;0.024;1.244;23;2023-07-25;14:52:51
nor1-157;245658.113;5182502.406;90.185;0.012;0.024;1.244;23;2023-07-25;14:52:52
nor1-158;245658.112;5182502.407;90.183;0.012;0.025;1.244;23;2023-07-25;14:52:53
nor1-159;245658.112;5182502.407;90.189;0.012;0.024;1.244;23;2023-07-25;14:52:54
nor1-160;245658.11;5182502.408;90.191;0.012;0.024;1.244;23;2023-07-25;14:52:55
nor1-161;245658.113;5182502.409;90.194;0.012;0.024;1.244;23;2023-07-25;14:52:56
nor1-162;245658.11;5182502.407;90.18;0.012;0.025;1.244;23;2023-07-25;14:52:57
nor1-163;245658.115;5182502.404;90.193;0.012;0.024;1.244;23;2023-07-25;14:52:58
nor1-164;245658.109;5182502.405;90.18;0.012;0.025;1.244;23;2023-07-25;14:52:59
nor1-165;245658.113;5182502.403;90.188;0.012;0.024;1.243;24;2023-07-25;14:53:00
nor1-166;245658.111;5182502.407;90.183;0.012;0.024;1.243;24;2023-07-25;14:53:01
nor1-167;245658.112;5182502.406;90.185;0.012;0.025;1.176;24;2023-07-25;14:53:02
nor1-168;245658.11;5182502.409;90.187;0.012;0.024;1.176;23;2023-07-25;14:53:03
nor1-169;245658.109;5182502.407;90.182;0.012;0.024;1.243;23;2023-07-25;14:53:04
nor1-170;245658.109;5182502.405;90.182;0.012;0.024;1.243;23;2023-07-25;14:53:05
nor1-171;245658.108;5182502.405;90.178;0.012;0.024;1.243;23;2023-07-25;14:53:06
nor1-172;245658.11;5182502.404;90.183;0.012;0.025;1.243;23;2023-07-25;14:53:07
nor1-173;245658.111;5182502.406;90.185;0.012;0.025;1.243;23;2023-07-25;14:53:08
nor1-174;245658.109;5182502.405;90.181;0.012;0.025;1.243;23;2023-07-25;14:53:09
nor1-175;245658.11;5182502.403;90.183;0.012;0.025;1.243;23;2023-07-25;14:53:10
nor1-176;245658.11;5182502.404;90.185;0.012;0.025;1.243;23;2023-07-25;14:53:11
nor1-177;245658.11;5182502.402;90.18;0.012;0.025;1.243;23;2023-07-25;14:53:12
nor1-178;245658.107;5182502.405;90.175;0.012;0.024;1.243;23;2023-07-25;14:53:13
nor1-179;245658.111;5182502.405;90.184;0.012;0.024;1.243;23;2023-07-25;14:53:14
nor1-180;245658.11;5182502.406;90.181;0.012;0.025;1.243;23;2023-07-25;14:53:15
nor1-181;245658.11;5182502.406;90.177;0.012;0.024;1.243;23;2023-07-25;14:53:16
nor1-182;245658.106;5182502.408;90.175;0.012;0.024;1.243;23;2023-07-25;14:53:17
nor1-183;245658.107;5182502.403;90.177;0.012;0.024;1.243;23;2023-07-25;14:53:18
nor1-184;245658.104;5182502.403;90.18;0.012;0.024;1.243;23;2023-07-25;14:53:19
nor1-185;245658.107;5182502.407;90.172;0.012;0.024;1.242;23;2023-07-25;14:53:20
nor1-186;245658.106;5182502.405;90.177;0.012;0.024;1.242;23;2023-07-25;14:53:21
nor1-187;245658.109;5182502.403;90.177;0.012;0.024;1.242;23;2023-07-25;14:53:22
nor1-188;245658.107;5182502.402;90.178;0.012;0.025;1.242;23;2023-07-25;14:53:23
nor1-189;245658.106;5182502.401;90.18;0.012;0.025;1.242;23;2023-07-25;14:53:24
nor1-190;245658.108;5182502.406;90.18;0.012;0.025;1.242;23;2023-07-25;14:53:25
nor1-191;245658.106;5182502.408;90.18;0.012;0.025;1.242;23;2023-07-25;14:53:26
nor1-192;245658.107;5182502.405;90.179;0.012;0.025;1.242;23;2023-07-25;14:53:27
nor1-193;245658.104;5182502.403;90.182;0.012;0.025;1.242;23;2023-07-25;14:53:28
nor1-194;245658.104;5182502.404;90.177;0.012;0.025;1.242;23;2023-07-25;14:53:29
nor1-195;245658.104;5182502.4;90.175;0.012;0.025;1.242;23;2023-07-25;14:53:30
nor1-196;245658.107;5182502.403;90.186;0.012;0.025;1.242;23;2023-07-25;14:53:31
nor1-197;245658.107;5182502.404;90.187;0.012;0.025;1.242;23;2023-07-25;14:53:32
nor1-198;245658.106;5182502.403;90.179;0.012;0.025;1.242;23;2023-07-25;14:53:33
nor1-199;245658.106;5182502.401;90.176;0.012;0.025;1.242;23;2023-07-25;14:53:34
nor1-200;245658.104;5182502.401;90.18;0.012;0.026;1.242;23;2023-07-25;14:53:35
nor1-201;245658.107;5182502.4;90.18;0.012;0.026;1.242;23;2023-07-25;14:53:36
nor1-202;245658.108;5182502.403;90.189;0.012;0.025;1.242;23;2023-07-25;14:53:37
nor1-203;245658.103;5182502.404;90.175;0.012;0.025;1.242;23;2023-07-25;14:53:38
nor1-204;245658.105;5182502.402;90.186;0.012;0.026;1.242;23;2023-07-25;14:53:39
nor1-205;245658.105;5182502.401;90.171;0.012;0.026;1.241;23;2023-07-25;14:53:40
nor1-206;245658.106;5182502.401;90.175;0.012;0.026;1.241;23;2023-07-25;14:53:41
nor1-207;245658.103;5182502.401;90.17;0.012;0.026;1.241;23;2023-07-25;14:53:42
nor1-208;245658.102;5182502.407;90.174;0.012;0.026;1.241;23;2023-07-25;14:53:43
nor1-209;245658.106;5182502.404;90.183;0.013;0.027;1.241;23;2023-07-25;14:53:44
nor1-210;245658.105;5182502.402;90.177;0.013;0.027;1.241;23;2023-07-25;14:53:45
nor1-211;245658.107;5182502.399;90.186;0.013;0.027;1.241;23;2023-07-25;14:53:46
nor1-212;245658.104;5182502.401;90.19;0.013;0.027;1.241;23;2023-07-25;14:53:47
nor1-213;245658.105;5182502.401;90.185;0.012;0.027;1.241;23;2023-07-25;14:53:48
nor1-214;245658.104;5182502.397;90.184;0.012;0.027;1.241;23;2023-07-25;14:53:49
nor1-215;245658.107;5182502.401;90.186;0.013;0.028;1.241;23;2023-07-25;14:53:50
nor1-216;245658.107;5182502.399;90.182;0.013;0.028;1.241;23;2023-07-25;14:53:51
nor1-217;245658.097;5182502.376;90.176;0.013;0.028;1.241;23;2023-07-25;14:53:52
nor1-218;245658.13;5182502.33;90.175;0.013;0.028;1.241;23;2023-07-25;14:53:53
nor1-219;245658.203;5182502.221;90.203;0.013;0.028;1.241;23;2023-07-25;14:53:54
nor1-220;245658.301;5182501.996;90.192;0.013;0.028;1.241;23;2023-07-25;14:53:55
nor1-221;245657.944;5182502.231;90.175;0.014;0.03;1.241;23;2023-07-25;14:53:56
nor1-222;245657.663;5182502.328;90.198;0.014;0.03;1.241;23;2023-07-25;14:53:57
nor1-223;245657.836;5182502.165;90.163;0.013;0.028;1.241;23;2023-07-25;14:53:58
nor1-224;245657.828;5182502.105;90.191;0.013;0.028;1.241;23;2023-07-25;14:53:59
nor1-225;245657.838;5182501.996;90.169;0.013;0.028;1.241;23;2023-07-25;14:54:00
nor1-226;245657.792;5182501.711;90.172;0.013;0.027;1.241;23;2023-07-25;14:54:01
nor1-227;245657.643;5182501.38;90.171;0.013;0.027;1.24;23;2023-07-25;14:54:02
nor1-228;245657.345;5182501.053;90.169;0.013;0.027;1.24;23;2023-07-25;14:54:03
nor1-229;245656.905;5182500.837;90.172;0.013;0.028;1.24;23;2023-07-25;14:54:04
nor1-230;245656.382;5182500.83;90.147;0.013;0.027;1.24;23;2023-07-25;14:54:05
nor1-231;245656.43;5182500.883;90.151;0.013;0.028;1.24;23;2023-07-25;14:54:06
nor1-232;245656.676;5182501.554;90.168;0.014;0.029;1.24;22;2023-07-25;14:54:07
nor1-233;245656.929;5182501.622;90.168;0.014;0.029;1.24;22;2023-07-25;14:54:08
nor1-234;245657.011;5182501.512;90.158;0.014;0.031;1.24;23;2023-07-25;14:54:09
nor1-235;245657.06;5182501.441;90.173;0.013;0.029;1.24;23;2023-07-25;14:54:10
nor1-236;245657.091;5182501.392;90.177;0.013;0.029;1.24;23;2023-07-25;14:54:11
nor1-237;245657.09;5182501.38;90.178;0.013;0.028;1.24;23;2023-07-25;14:54:12
nor1-238;245657.095;5182501.379;90.183;0.013;0.027;1.24;23;2023-07-25;14:54:13
nor1-239;245657.098;5182501.378;90.178;0.013;0.029;1.24;23;2023-07-25;14:54:14
nor1-240;245657.093;5182501.378;90.169;0.013;0.028;1.24;23;2023-07-25;14:54:15
nor1-241;245657.093;5182501.376;90.168;0.013;0.027;1.24;23;2023-07-25;14:54:16
nor1-242;245657.09;5182501.377;90.174;0.013;0.027;1.24;23;2023-07-25;14:54:17
nor1-243;245657.094;5182501.378;90.182;0.013;0.027;1.24;23;2023-07-25;14:54:18
nor1-244;245657.095;5182501.379;90.178;0.012;0.027;1.24;23;2023-07-25;14:54:19
nor1-245;245657.094;5182501.379;90.177;0.012;0.026;1.24;23;2023-07-25;14:54:20
nor1-246;245657.092;5182501.377;90.176;0.012;0.026;1.24;23;2023-07-25;14:54:21
nor1-247;245657.094;5182501.374;90.179;0.012;0.026;1.239;23;2023-07-25;14:54:22
nor1-248;245657.096;5182501.375;90.179;0.012;0.026;1.239;23;2023-07-25;14:54:23
nor1-249;245657.097;5182501.374;90.167;0.012;0.026;1.239;23;2023-07-25;14:54:24
nor1-250;245657.094;5182501.378;90.174;0.012;0.026;1.239;23;2023-07-25;14:54:25
nor1-251;245657.094;5182501.376;90.169;0.012;0.026;1.239;23;2023-07-25;14:54:26
nor1-252;245657.126;5182501.286;90.175;0.012;0.026;1.239;23;2023-07-25;14:54:27
nor1-253;245657.377;5182500.815;90.163;0.013;0.027;1.239;23;2023-07-25;14:54:28
nor1-254;245657.671;5182500.3;90.171;0.012;0.026;1.239;23;2023-07-25;14:54:29
nor1-255;245658.144;5182499.561;90.167;0.013;0.027;1.239;23;2023-07-25;14:54:30
nor1-256;245658.671;5182498.856;90.154;0.013;0.027;1.239;23;2023-07-25;14:54:31
nor1-257;245659.329;5182498.054;90.162;0.013;0.028;1.239;23;2023-07-25;14:54:32
nor1-258;245659.834;5182497.475;90.163;0.013;0.028;1.239;23;2023-07-25;14:54:33
nor1-259;245660.285;5182496.97;90.154;0.013;0.029;1.239;23;2023-07-25;14:54:34
nor1-260;245660.714;5182496.465;90.178;0.013;0.03;1.239;22;2023-07-25;14:54:35
nor1-261;245661.318;5182495.619;90.175;0.013;0.028;1.322;21;2023-07-25;14:54:36
nor1-262;245661.988;5182494.645;90.156;0.014;0.029;1.322;21;2023-07-25;14:54:37
nor1-263;245662.635;5182493.65;90.157;0.014;0.029;1.356;21;2023-07-25;14:54:38
nor1-264;245663.314;5182492.61;90.188;0.014;0.03;1.356;21;2023-07-25;14:54:39
nor1-265;245664.006;5182491.539;90.186;0.014;0.029;1.356;20;2023-07-25;14:54:40
nor1-266;245664.712;5182490.321;90.185;0.016;0.034;1.356;19;2023-07-25;14:54:41
nor1-267;245665.389;5182488.968;90.182;0.016;0.033;1.412;19;2023-07-25;14:54:42
nor1-268;245666.089;5182487.721;90.225;0.016;0.035;1.412;19;2023-07-25;14:54:43
nor1-269;245666.866;5182486.438;90.231;0.016;0.034;1.355;19;2023-07-25;14:54:44
nor1-270;245667.708;5182485.211;90.246;0.015;0.033;1.355;19;2023-07-25;14:54:45
nor1-271;245668.517;5182483.975;90.256;0.017;0.036;1.355;20;2023-07-25;14:54:46
nor1-272;245669.359;5182482.733;90.27;0.016;0.034;1.355;20;2023-07-25;14:54:47
nor1-273;245670.206;5182481.524;90.272;0.018;0.041;1.276;19;2023-07-25;14:54:48
nor1-274;245671.046;5182480.275;90.274;0.019;0.043;1.276;19;2023-07-25;14:54:49
nor1-275;245671.896;5182479.038;90.233;0.018;0.039;1.275;20;2023-07-25;14:54:50
nor1-276;245672.763;5182477.811;90.238;0.018;0.039;1.275;20;2023-07-25;14:54:51
nor1-277;245673.707;5182476.671;90.242;0.016;0.033;1.275;20;2023-07-25;14:54:52
nor1-278;245674.652;5182475.485;90.226;0.018;0.038;1.275;19;2023-07-25;14:54:53
nor1-279;245675.588;5182474.354;90.18;0.021;0.041;1.275;19;2023-07-25;14:54:54
nor1-280;245676.433;5182473.2;90.185;0.023;0.045;1.275;19;2023-07-25;14:54:55
nor1-281;245677.314;5182472.015;90.211;0.018;0.036;1.354;19;2023-07-25;14:54:56
nor1-282;245678.199;5182470.807;90.225;0.016;0.032;1.354;21;2023-07-25;14:54:57
nor1-283;245679.072;5182469.599;90.241;0.014;0.03;1.275;21;2023-07-25;14:54:58
nor1-284;245679.895;5182468.372;90.198;0.015;0.033;1.275;21;2023-07-25;14:54:59
nor1-285;245680.75;5182467.17;90.214;0.016;0.032;1.354;21;2023-07-25;14:55:00
nor1-286;245681.577;5182466.056;90.193;0.015;0.032;1.354;20;2023-07-25;14:55:01
nor1-287;245682.511;5182464.855;90.162;0.017;0.034;1.354;19;2023-07-25;14:55:02
nor1-288;245683.399;5182463.667;90.195;0.016;0.034;1.354;19;2023-07-25;14:55:03
nor1-289;245684.271;5182462.498;90.186;0.017;0.037;1.412;19;2023-07-25;14:55:04
