[  0.23038919   0.97309857   0.         -12.71486105] [-9.73098566e-01  2.30389193e-01  0.00000000e+00  2.90215372e+02] [0.         0.         1.         1.10116373] [0. 0. 0. 1.] [  0.23042761   0.97308947   0.         -12.72631748] [-9.73089471e-01  2.30427606e-01  0.00000000e+00  2.90219200e+02] [0.         0.         1.         1.09726457] [0. 0. 0. 1.] [  0.23042444   0.97309022   0.         -12.72537206] [-9.73090221e-01  2.30424436e-01  0.00000000e+00  2.90220123e+02] [0.         0.         1.         1.10363933] [0. 0. 0. 1.]
[-0.28315922  0.95907291  0.         -6.95421216] [-9.59072914e-01 -2.83159223e-01  0.00000000e+00  2.88984563e+02] [0.         0.         1.         0.80657542] [0. 0. 0. 1.] [-0.28311237  0.95908675  0.         -6.96832913] [-9.59086745e-01 -2.83112372e-01  0.00000000e+00  2.88984862e+02] [0.         0.         1.         0.80501063] [0. 0. 0. 1.] [-0.28312107  0.95908418  0.         -6.96570716] [-9.59084176e-01 -2.83121074e-01  0.00000000e+00  2.88986465e+02] [0.         0.         1.         0.81106741] [0. 0. 0. 1.]
[ -0.2248345    0.97439697   0.         -18.01622316] [-9.74396965e-01 -2.24834503e-01  0.00000000e+00  2.88936333e+02] [0.         0.         1.         0.84003122] [0. 0. 0. 1.] [ -0.22480955   0.97440272   0.         -18.02362383] [-9.74402724e-01 -2.24809545e-01  0.00000000e+00  2.88935371e+02] [0.         0.         1.         0.83504169] [0. 0. 0. 1.] [ -0.22481874   0.9744006    0.         -18.02089871] [-9.74400604e-01 -2.24818736e-01  0.00000000e+00  2.88937682e+02] [0.         0.         1.         0.84276152] [0. 0. 0. 1.]
