theodolite_number , marker_number , status , elevation , azimuth , distance , sec , nsec
1 , 1 , 0 , 1.59516 , 5.39595 , 4.47259 , 1657289088 , 36455611
1 , 2 , 0 , 1.57736 , 5.53948 , 12.305 , 1657289114 , 438114090
1 , 3 , 0 , 1.57548 , 5.3207 , 21.8679 , 1657289136 , 836958405
1 , 4 , 0 , 1.56918 , 5.05862 , 24.4608 , 1657289183 , 236942970
1 , 5 , 0 , 1.56586 , 4.82636 , 25.6171 , 1657289206 , 438296764
1 , 6 , 0 , 1.5643 , 4.57718 , 27.6228 , 1657289231 , 637694671
1 , 7 , 0 , 1.56324 , 4.30939 , 27.7025 , 1657289258 , 37848723
1 , 8 , 0 , 1.55505 , 3.8451 , 26.928 , 1657289290 , 39728398
1 , 9 , 0 , 1.55725 , 3.39054 , 24.8379 , 1657289324 , 440252291
1 , 10 , 0 , 1.55458 , 3.50428 , 11.9794 , 1657289356 , 40225717
1 , 11 , 0 , 1.5857 , 6.00495 , 11.0397 , 1657289414 , 841100851
1 , 12 , 0 , 1.58303 , 5.97379 , 16.9215 , 1657289438 , 439838238
2 , 1 , 0 , 1.62653 , 2.50476 , 3.59824 , 1666983324 , 421720062
2 , 2 , 0 , 1.58707 , 3.19422 , 10.3389 , 1666983350 , 822756875
2 , 3 , 0 , 1.58013 , 3.05981 , 20.3634 , 1666983374 , 822266813
2 , 4 , 0 , 1.573 , 2.80128 , 23.7045 , 1666983419 , 223172474
2 , 5 , 0 , 1.56939 , 2.57283 , 25.5691 , 1666983442 , 421631163
2 , 6 , 0 , 1.56765 , 2.3368 , 28.3208 , 1666983467 , 623406674
2 , 7 , 0 , 1.56668 , 2.08076 , 29.1616 , 1666983494 , 24624216
2 , 8 , 0 , 1.55945 , 1.64772 , 29.4284 , 1666983526 , 422585349
2 , 9 , 0 , 1.56203 , 1.23496 , 27.8762 , 1666983560 , 823655545
2 , 10 , 0 , 1.56383 , 1.30582 , 14.9492 , 1666983592 , 23835741
2 , 11 , 0 , 1.6021 , 3.75417 , 8.14922 , 1666983650 , 823618427
2 , 12 , 0 , 1.59175 , 3.76614 , 14.0444 , 1666983674 , 424584668
3 , 1 , 0 , 1.62318 , 4.53172 , 3.79825 , 1666983239 , 885615526
3 , 2 , 0 , 1.58564 , 4.92451 , 11.2785 , 1666983266 , 286098224
3 , 3 , 0 , 1.57974 , 4.74438 , 21.1052 , 1666983290 , 686083423
3 , 4 , 0 , 1.57286 , 4.48362 , 24.0853 , 1666983335 , 85234343
3 , 5 , 0 , 1.56933 , 4.25301 , 25.6084 , 1666983357 , 886019960
3 , 6 , 0 , 1.56759 , 4.01041 , 28.0031 , 1666983383 , 86727294
3 , 7 , 0 , 1.56654 , 3.74865 , 28.4774 , 1666983409 , 486746555
3 , 8 , 0 , 1.55892 , 3.30102 , 28.2407 , 1666983441 , 885263365
3 , 9 , 0 , 1.56147 , 2.86932 , 26.416 , 1666983476 , 284920435
3 , 10 , 0 , 1.56301 , 2.96013 , 13.5207 , 1666983507 , 486116830
3 , 11 , 0 , 1.59733 , 5.43584 , 9.55663 , 1666983566 , 286286130
3 , 12 , 0 , 1.58981 , 5.42379 , 15.4522 , 1666983589 , 886333413
