theodolite_number , marker_number , status , elevation , azimuth , distance , sec , nsec
1 , 1 , 0 , 1.47863 , 3.89021 , 2.99042 , 1657289942 , 479882733
1 , 2 , 0 , 1.57327 , 4.99015 , 11.0653 , 1657290013 , 678800831
1 , 3 , 0 , 1.58577 , 5.21399 , 31.4966 , 1657290062 , 879672947
1 , 4 , 0 , 1.49315 , 5.99269 , 25.8304 , 1657290129 , 681225474
1 , 5 , 0 , 1.43811 , 0.454552 , 20.1145 , 1657290176 , 882062904
1 , 6 , 0 , 1.45176 , 1.16617 , 22.6418 , 1657290249 , 682166053
1 , 7 , 0 , 1.48667 , 1.63709 , 27.1081 , 1657290293 , 283150203
1 , 8 , 0 , 1.49887 , 1.94006 , 26.7453 , 1657290332 , 883423105
1 , 9 , 0 , 1.49968 , 2.32246 , 11.6879 , 1657290387 , 684568344
1 , 10 , 0 , 1.54765 , 2.87337 , 21.2674 , 1657290436 , 485687284
1 , 11 , 0 , 1.55513 , 2.84544 , 32.4708 , 1657290486 , 85415807
1 , 12 , 0 , 1.55728 , 2.87178 , 38.6849 , 1657290682 , 87944586
2 , 1 , 0 , 1.5613 , 2.7376 , 3.28935 , 1666982006 , 349618325
2 , 2 , 0 , 1.59696 , 4.05536 , 10.3777 , 1666982077 , 549053663
2 , 3 , 0 , 1.5941 , 4.32109 , 30.6885 , 1666982123 , 948514686
2 , 4 , 0 , 1.50018 , 5.12443 , 24.9579 , 1666982191 , 550377317
2 , 5 , 0 , 1.44756 , 5.89862 , 19.6684 , 1666982245 , 149278390
2 , 6 , 0 , 1.46342 , 0.325397 , 22.8222 , 1666982311 , 949817792
2 , 7 , 0 , 1.49718 , 0.782748 , 27.6703 , 1666982355 , 149056473
2 , 8 , 0 , 1.50969 , 1.07844 , 27.4903 , 1666982394 , 749516667
2 , 9 , 0 , 1.52391 , 1.45723 , 12.5627 , 1666982452 , 351730655
2 , 10 , 0 , 1.55957 , 1.97951 , 22.1193 , 1666982501 , 551405740
2 , 11 , 0 , 1.56283 , 1.95698 , 33.3327 , 1666982548 , 352306191
2 , 12 , 0 , 1.56371 , 1.98404 , 39.5391 , 1666982747 , 953072157
3 , 1 , 0 , 1.47352 , 4.19374 , 4.42329 , 1666982131 , 708556730
3 , 2 , 0 , 1.5548 , 5.99473 , 8.10112 , 1666982202 , 106549619
3 , 3 , 0 , 1.582 , 0.084322 , 28.1854 , 1666982254 , 906949287
3 , 4 , 0 , 1.47724 , 0.967491 , 23.0942 , 1666982316 , 507293482
3 , 5 , 0 , 1.42653 , 1.80209 , 19.5928 , 1666982368 , 106581535
3 , 6 , 0 , 1.45369 , 2.46908 , 24.3558 , 1666982439 , 307065623
3 , 7 , 0 , 1.48932 , 2.8821 , 29.9064 , 1666982476 , 906299827
3 , 8 , 0 , 1.50139 , 3.15452 , 29.9706 , 1666982519 , 707587519
3 , 9 , 0 , 1.50538 , 3.48884 , 15.0758 , 1666982576 , 510312706
3 , 10 , 0 , 1.54392 , 3.97151 , 24.1415 , 1666982627 , 308416332
3 , 11 , 0 , 1.55201 , 3.97103 , 35.3692 , 1666982669 , 710270326
3 , 12 , 0 , 1.55442 , 4.00333 , 41.5287 , 1666982871 , 709046656
