Timestamp,X,Y,Z,qx,qy,qz,qw,PDOP,Sats
1690296616,245657.28928492975,5182502.1519581415,89.62014341366817,-0.07029246722559954,-0.1585601763683734,0.8720758854957534,-0.45760385647213025,1.251,23
1690296617,245657.28968836067,5182502.144330926,90.8548434789943,0.02060778239881467,0.9906731357898002,-0.06253573347761684,-0.11929517746926678,1.251,23
1690296618,245657.29641154135,5182502.140871476,90.85294729172888,0.0209785653881498,0.9896774170786025,-0.06582219937339882,-0.12556252621116554,1.251,23
1690296619,245657.29559603022,5182502.1471471945,89.62012937228698,-0.07439928003585314,-0.15078176172257027,0.8724166389137686,-0.4589322560121347,1.251,23
1690296620,245657.2951794924,5182502.149061225,90.86046813404623,0.022092379454802028,0.9892619229001858,-0.06752834990947265,-0.12772116750310344,1.251,23
1690296621,245657.2968415165,5182502.152748537,90.86892773758736,0.023216647767752677,0.9887280221617935,-0.06906917736900414,-0.1307950082993434,1.251,23
1690296622,245657.29622800727,5182502.141871083,89.62497070645702,-0.07202463320050163,-0.14678795702600675,0.8735487739015367,-0.4584520558352706,1.251,23
1690296623,245657.30051845746,5182502.13588915,90.85851546540613,0.0204891688671392,0.9894755166950089,-0.06685739509477578,-0.12668261341407597,1.251,23
1690296624,245657.2948746672,5182502.145947517,89.61851711802181,-0.07256022151450087,-0.14948122322100413,0.8747526306297508,-0.4551903045589279,1.251,23
1690296625,245657.2940976447,5182502.144298352,90.8520088242719,0.02201563995032324,0.989293928578413,-0.06709360791216538,-0.1277156304169394,1.251,23
1690296626,245657.2923397068,5182502.158753451,89.60847864822415,-0.07692825798164407,-0.15678082247727762,0.8727262653590145,-0.4559064405991265,1.251,23
1690296627,245657.29783229367,5182502.149559351,89.61227022571381,-0.07728895735000138,-0.14886284537777728,0.8728451939652243,-0.45826579373720616,1.251,23
1690296628,245657.29532484896,5182502.14203022,89.61296258556628,-0.07318693113075835,-0.14582953603155788,0.8724003257287901,-0.46075491446188965,1.251,23
1690296629,245657.2904266145,5182502.15590164,90.85798859712884,0.023777113104448525,0.9885870404113078,-0.06906568878797963,-0.13175827509295757,1.251,23
1690296630,245657.29319850527,5182502.14621326,90.8556919179691,0.02280537134243149,0.9888126045682294,-0.06869797413603898,-0.13042291376338977,1.251,23
1690296631,245657.28872815744,5182502.150859052,89.61148418114854,-0.07326111582176385,-0.1567646779068536,0.8712380598953836,-0.4593494178281262,1.251,23
1690296632,245657.29582110178,5182502.152486659,89.61582564957091,-0.07585474807549127,-0.15257143728000608,0.8708967434752195,-0.4609846807920786,1.25,23
1690296633,245657.2940589968,5182502.149398897,90.85641440440277,0.022859089482381748,0.9886931133417787,-0.06926698331576303,-0.13101707782159977,1.25,23
1690296634,245657.286542755,5182502.150980716,89.61404233590996,-0.06963749567723937,-0.15690798247209858,0.8708028386226191,-0.460687443370369,1.25,23
1690296635,245657.29138122423,5182502.150521831,89.60577953887373,-0.07278301271330016,-0.15543073250346448,0.8710237225449533,-0.46028425480103496,1.25,23
1690296636,245657.28828901483,5182502.14429033,90.84197887311771,0.021185281156103353,0.9905474841593452,-0.0631946906032846,-0.11988868406769561,1.25,23
1690296637,245657.2879837731,5182502.14340831,90.84529915283504,0.020984749261422863,0.9902322629719148,-0.06429963014754903,-0.12192318578040975,1.25,23
1690296638,245657.28804175058,5182502.144897434,89.60139223867087,-0.07101315964684216,-0.14891650773199291,0.8724258475135832,-0.46005885000952373,1.25,23
1690296639,245657.29390519735,5182502.146312076,90.84491112647392,0.021145190939266645,0.9899160413337564,-0.06531326544872808,-0.12390839102607566,1.25,23
1690296640,245657.28807022743,5182502.148398005,89.61428146617234,-0.06812377178545927,-0.15214383493570247,0.8731771454377935,-0.45800991025728577,1.25,23
1690296641,245657.28991806746,5182502.15272286,90.84801010241486,0.02175321548543491,0.9900788013368291,-0.06455105824724923,-0.12289802943347862,1.25,23
1690296642,245657.2915536173,5182502.155362545,90.85101767323695,0.02262701076120305,0.9893188451708381,-0.06694306900135093,-0.1274945743415465,1.25,23
1690296643,245657.28736986098,5182502.1475522,90.85145575942637,0.020877889966295138,0.9907499439054817,-0.062449474954166584,-0.11865380499499117,1.25,23
1690296644,245657.28916499994,5182502.156602899,90.85083019910111,0.02275025240465223,0.9896114034806287,-0.065918765706313,-0.12572355564643087,1.25,23
1690296645,245657.29862772886,5182502.151803509,89.6102786090232,-0.0761499878220897,-0.15192400434304462,0.8718218596189337,-0.45939843420461757,1.25,23
1690296646,245657.29179163344,5182502.159858605,89.60856449781237,-0.07508016803561461,-0.15920429275457712,0.8716053744954495,-0.45751615565672205,1.25,23
1690296647,245657.29548552362,5182502.161737586,90.86104927483947,0.025389222877315272,0.9873984636840349,-0.07279683126703022,-0.13820377213945034,1.25,23
1690296648,245657.28977274866,5182502.145539536,89.61811468955688,-0.07039984916466746,-0.14954750051295246,0.8738965584733093,-0.4571479097802227,1.25,23
1690296649,245657.29802212818,5182502.15731706,89.61371310207858,-0.07656813136018319,-0.1543164641501607,0.8717090901852029,-0.45874504056249754,1.25,23
1690296650,245657.29575154258,5182502.148223164,89.61224241602567,-0.07135501028217428,-0.14941813105174642,0.873491851332903,-0.4578151049011508,1.25,23
1690296651,245657.29443483384,5182502.149887128,89.61309193746523,-0.07033367855790164,-0.1525118294289801,0.8721989751973909,-0.4594151316721734,1.25,23
1690296652,245657.29771868614,5182502.146610441,90.85716726291831,0.02141465751774074,0.989442289310832,-0.06674098052990779,-0.12685034522871508,1.25,23
1690296653,245657.29548590057,5182502.150136498,90.85897625135055,0.022617166023381985,0.9888708486232196,-0.0685334257588609,-0.130100261713876,1.25,23
1690296654,245657.2957394743,5182502.146800974,90.86374633394709,0.02134319819526665,0.9897394082898717,-0.06581808584246436,-0.12501340386073145,1.249,23
1690296655,245657.29797615472,5182502.14932808,90.86194906048034,0.021760337415086206,0.9896462380646145,-0.06610546624233912,-0.12552640572015614,1.249,23
1690296656,245657.29629970065,5182502.147994186,90.85677636878536,0.02140867946263253,0.9900471202676945,-0.06506640348262885,-0.12294198319185959,1.249,23
1690296657,245657.29445709265,5182502.152063626,90.86222622697272,0.021873767421707765,0.9896989046631972,-0.06607327943103973,-0.12510770620739645,1.249,23
1690296658,245657.28994156898,5182502.143896756,89.63015913179007,-0.06622761935013952,-0.1479789721570454,0.8744850022191994,-0.45715654553800744,1.249,23
1690296659,245657.29579093787,5182502.147496804,90.85162396558158,0.021718634492415456,0.9897576577070307,-0.06597383920500764,-0.12472182033080267,1.249,23
1690296660,245657.28467644702,5182502.15362276,90.85214214540088,0.021286133792828676,0.9908899699819848,-0.06169389866806389,-0.11780420520673225,1.249,23
1690296661,245657.29193149184,5182502.1449322915,90.85064742801168,0.020399961715938053,0.9906787282782726,-0.06275122590130484,-0.11917123204371237,1.249,23
1690296662,245657.29116795567,5182502.149202315,90.8547668193562,0.021531439880118075,0.9900832016309404,-0.06472406959468166,-0.1228106093137648,1.249,23
1690296663,245657.28700659124,5182502.154035489,89.61398108890948,-0.07106389553261848,-0.15434359640911144,0.8731488712945814,-0.45687966200765484,1.249,23
1690296664,245657.28715201392,5182502.15055831,90.85268898951236,0.021660035433118622,0.9903624684228267,-0.0637712745863881,-0.1210216862471728,1.249,23
1690296665,245657.28752571737,5182502.146405934,89.61872186824668,-0.0681670432002254,-0.15384386091609054,0.8725764446072024,-0.4585800573470491,1.249,23
1690296666,245657.2892984171,5182502.1494633155,89.61305989803046,-0.06921839303176071,-0.1523538458413848,0.8721705202925176,-0.4596908779344216,1.249,23
1690296667,245657.29031218236,5182502.150549807,90.85361089134896,0.021187148019112312,0.9906272845054535,-0.06297062665875086,-0.11934566657558973,1.249,23
1690296668,245657.28716863776,5182502.150486794,89.61049134024334,-0.06924307853040194,-0.1556857097042451,0.8715536978129836,-0.4597406961516812,1.249,23
1690296669,245657.28413207954,5182502.157956778,90.84852171284413,0.02171907913673349,0.9909048014192723,-0.06189596797148837,-0.11749402229286979,1.249,23
1690296670,245657.28982281892,5182502.144004474,89.62313892519607,-0.0661273777779975,-0.14776294820148378,0.8738408781348652,-0.4584707196184937,1.249,23
1690296671,245657.2838326038,5182502.14612944,90.85007185583042,0.01969686822225769,0.991623219113807,-0.05893674332857453,-0.1132337625552892,1.249,23
1690296672,245657.28739078698,5182502.149561414,89.62048159385762,-0.06912751025109277,-0.15557495221219508,0.8710356697695465,-0.4607761751216917,1.249,23
1690296673,245657.29181687138,5182502.154696456,89.62038067922471,-0.07377869196749706,-0.1553175834567257,0.8726627158711445,-0.4570480688167563,1.249,23
1690296674,245657.2859781074,5182502.155294092,89.61719618332862,-0.07029363888031642,-0.15730373499883843,0.8712799543632935,-0.4595493231559329,1.249,23
1690296675,245657.28846999694,5182502.151593792,90.85975908437457,0.021713049359417817,0.9901866638563008,-0.06448324124481736,-0.1220689387485917,1.249,23
1690296676,245657.28865941914,5182502.156689687,90.85402290030426,0.022315057495324586,0.9899584287306568,-0.06515332496351482,-0.1234479316971669,1.248,23
1690296677,245657.2884940263,5182502.155988024,90.8565568834626,0.022583438667084565,0.9899396488424984,-0.06525116118171527,-0.12349804011399858,1.248,23
1690296678,245657.28436530716,5182502.156588756,89.60800191537226,-0.0662478484736064,-0.16072810589770237,0.8703682497899753,-0.46069166294246117,1.248,23
1690296679,245657.2933779101,5182502.155589567,89.61296310758432,-0.07246379860684599,-0.15630098433748324,0.8714364987798157,-0.4592574754764222,1.248,23
1690296680,245657.28955863926,5182502.150691384,90.84114581052329,0.021107932057702002,0.9908410002883932,-0.06248244800830245,-0.11783255510525815,1.248,23
1690296681,245657.28835719486,5182502.149755633,89.61518177138379,-0.06679757801279099,-0.15612399636225427,0.8717470746177385,-0.45958722700584154,1.248,23
1690296682,245657.2857148868,5182502.158663617,89.60971997030592,-0.07010945675333391,-0.15993555502481052,0.8709290564005917,-0.45933414964471464,1.248,24
1690296683,245657.28602796138,5182502.1557810865,90.85149298497525,0.02170779356736852,0.9904370545232857,-0.06331088171130154,-0.12064387668925593,1.248,24
1690296684,245657.28687446887,5182502.15329044,90.85509173139506,0.020838363556292757,0.9906186696297343,-0.06280059334720747,-0.11956797004444669,1.18,24
1690296685,245657.2840626951,5182502.154539926,89.62033481274771,-0.06704394825673976,-0.15687641594562637,0.8724691411077183,-0.4579219332342169,1.18,24
1690296686,245657.2830835463,5182502.157182844,89.60960625444342,-0.06851026574165842,-0.15996478242113524,0.8704751319779884,-0.4604244308036552,1.18,24
1690296687,245657.28497991365,5182502.151580847,89.62945075849659,-0.06378288830178576,-0.1607807003470025,0.8704803854832686,-0.4608092968297292,1.18,24
1690296688,245657.28286652098,5182502.1450660275,90.85418748003258,0.01904931839978136,0.9923240293256488,-0.0568464534213396,-0.10816018225219569,1.18,23
1690296689,245657.28874693587,5182502.150527706,90.85725393244138,0.020452538667935,0.9909847184642003,-0.061512716205065904,-0.11724831417782139,1.18,23
1690296690,245657.2812994482,5182502.1484332075,90.85951226573997,0.019570473707427264,0.9921878967866237,-0.05714658518070717,-0.10915329509999921,1.179,23
1690296691,245657.28800526104,5182502.159434214,89.62328751439938,-0.07030672986307478,-0.1616811857888118,0.8712289709726004,-0.4581225142207137,1.179,23
1690296692,245657.28911868692,5182502.148881345,90.86115377775153,0.02104619188915274,0.9906874972829031,-0.0626372886566528,-0.11904583404742172,1.179,23
1690296693,245657.28789874772,5182502.1531733805,90.8597217700317,0.021208070993971817,0.9910023103789248,-0.06148235264128475,-0.11698101923833829,1.179,23
1690296694,245657.28000485952,5182502.151182933,90.84815248613141,0.019049756100421925,0.9928007774229061,-0.05510259131855278,-0.10462995541893505,1.179,23
1690296695,245657.28195567025,5182502.152970227,89.6251917698664,-0.06329864385250063,-0.15950142636704848,0.8719730150945609,-0.458492789060212,1.179,23
1690296696,245657.27545967998,5182502.148827972,90.85181485996291,0.018048469912663626,0.9933382480061222,-0.052707375331332275,-0.10087274343261057,1.179,23
1690296697,245657.27955672433,5182502.151787012,89.62964421022228,-0.06251924881385003,-0.16134426399788382,0.8725177323211829,-0.456915942803306,1.179,23
1690296698,245657.27611789363,5182502.142261121,90.84598407946979,0.01746782977092837,0.993596590689539,-0.051698923262497753,-0.09893387299968094,1.179,22
1690296699,245657.27628285135,5182502.145619399,90.84448560849998,0.017843325346586784,0.9935261778124328,-0.05218568726481235,-0.09931769120702191,1.179,22
1690296700,245657.2842464819,5182502.145953392,90.85087085470082,0.019275859900457885,0.9921082067393691,-0.05764544359021448,-0.10966654083529197,1.247,22
1690296701,245657.2769629774,5182502.149605365,90.84677684182745,0.019268644287945277,0.9926414969003148,-0.055445283688561706,-0.10591222070895387,1.247,22
1690296702,245657.28583165433,5182502.140055187,89.62933770241285,-0.06268558053478662,-0.1492651279954034,0.874885084600651,-0.45647182640426376,1.247,23
1690296703,245657.2784238225,5182502.155791727,90.85124704736319,0.02111561417342001,0.9914879482711801,-0.05966964087947736,-0.11377747241171715,1.247,23
1690296704,245657.28237603596,5182502.1482023625,90.8527005114214,0.02023312762166218,0.9916729689848638,-0.05902057414878341,-0.11265839941406391,1.179,23
1690296705,245657.28590490928,5182502.146056746,90.86026255290072,0.020156220031906036,0.9914776162420152,-0.05956802015105696,-0.11409432177089213,1.179,23
1690296706,245657.29567588196,5182502.138516093,89.63019961657608,-0.06891588932602269,-0.14532162727660938,0.8746460923464726,-0.4573034419148046,1.247,23
1690296707,245657.28729858567,5182502.149319158,89.62234253068539,-0.06692933195816063,-0.1562746080626013,0.8729241095670898,-0.4572769514583238,1.247,23
1690296708,245657.285465842,5182502.143015673,90.8495210828097,0.01884827883079449,0.9918033331313302,-0.058356612699999894,-0.11209547952028429,1.247,23
1690296709,245657.2857611396,5182502.151915712,90.85709795927232,0.020519599581322545,0.9914961316298131,-0.0596377726606125,-0.11383190707450967,1.247,22
1690296710,245657.2834077251,5182502.142900868,90.84755282314306,0.018900323961150493,0.9923761312113454,-0.056711683273705835,-0.10777836952018242,1.247,22
1690296711,245657.2848093586,5182502.154525229,90.84939125103956,0.021221043855259025,0.9913059463628957,-0.060392006933656706,-0.11495648525325641,1.247,22
1690296712,245657.28302396587,5182502.152626889,90.85073296903961,0.020525189499601307,0.9915639538401477,-0.059423097702635444,-0.11335138949444815,1.247,22
1690296713,245657.2791420041,5182502.149031945,90.84983398227466,0.01906765953021028,0.9925884573938935,-0.05572608123569686,-0.10629761276041616,1.247,23
1690296714,245657.28680776586,5182502.148747577,90.8493404683166,0.02044001586138222,0.9911310953118898,-0.060935534018312684,-0.11631086944625287,1.247,23
1690296715,245657.28101604863,5182502.149289125,90.85386601935338,0.019237430718587026,0.992658131045145,-0.05552596873892303,-0.10571954845207907,1.247,23
1690296716,245657.28263297328,5182502.148773977,90.84748567753128,0.019971122041203156,0.9915422663617324,-0.0593317243293945,-0.11368744341727285,1.246,23
1690296717,245657.28187233832,5182502.148980151,90.84805397230487,0.020460340528793808,0.9914279661339431,-0.059879409684312074,-0.11430843682255931,1.246,24
