theodolite_number , marker_number , status , elevation , azimuth , distance , sec , nsec
1 , 1 , 0 , 1.54632 , 3.31779 , 13.6474 , 1657290368 , 367441997
1 , 2 , 0 , 1.56342 , 3.04083 , 46.2716 , 1657290415 , 566568229
1 , 3 , 0 , 1.55625 , 2.70024 , 46.9297 , 1657290470 , 768198885
1 , 4 , 0 , 1.54705 , 2.23376 , 17.87 , 1657290533 , 168712351
1 , 5 , 0 , 1.55979 , 1.52775 , 26.1314 , 1657290583 , 567746551
1 , 6 , 0 , 1.56022 , 0.74244 , 17.6587 , 1657290640 , 369886998
1 , 7 , 0 , 1.56421 , 5.51427 , 13.4175 , 1657290685 , 970461876
1 , 8 , 0 , 1.56245 , 4.24855 , 18.0885 , 1657290757 , 570884714
2 , 1 , 0 , 1.55468 , 5.23697 , 24.1023 , 1666982272 , 595566140
2 , 2 , 0 , 1.56293 , 4.64731 , 50.5744 , 1666982321 , 395814403
2 , 3 , 0 , 1.55484 , 4.33157 , 46.2639 , 1666982381 , 397373026
2 , 4 , 0 , 1.53804 , 4.49106 , 14.5371 , 1666982439 , 395372014
2 , 5 , 0 , 1.54106 , 3.08333 , 11.6279 , 1666982490 , 198457047
2 , 6 , 0 , 1.54575 , 1.01929 , 9.89384 , 1666982542 , 195924423
2 , 7 , 0 , 1.56481 , 6.26678 , 24.8316 , 1666982592 , 197151904
2 , 8 , 0 , 1.56448 , 5.65803 , 33.0252 , 1666982664 , 197114168
3 , 1 , 0 , 1.5412 , 3.88929 , 12.7628 , 1666984648 , 795845301
3 , 2 , 0 , 1.56241 , 3.69493 , 45.7828 , 1666984706 , 793595070
3 , 3 , 0 , 1.5554 , 3.3538 , 47.06 , 1666984757 , 594317290
3 , 4 , 0 , 1.54604 , 2.84182 , 18.8421 , 1666984819 , 592992267
3 , 5 , 0 , 1.55895 , 2.1977 , 27.8545 , 1666984871 , 194091726
3 , 6 , 0 , 1.5589 , 1.47472 , 19.3257 , 1666984921 , 996079728
3 , 7 , 0 , 1.56061 , 0.0554812 , 12.8594 , 1666984969 , 993947209
3 , 8 , 0 , 1.55888 , 4.93263 , 16.275 , 1666985043 , 993498431
