theodolite_number , marker_number , status , elevation , azimuth , distance , sec , nsec
1 , 1 , 0 , 1.53381 , 2.15549 , 8.98119 , 1657288309 , 942711324
1 , 2 , 0 , 1.54307 , 4.82356 , 11.2353 , 1657288382 , 343835724
1 , 3 , 0 , 1.55492 , 4.94297 , 34.1233 , 1657288448 , 344522938
1 , 4 , 0 , 1.55144 , 4.96979 , 77.4546 , 1657288591 , 945309863
1 , 5 , 0 , 1.56169 , 4.82935 , 55.6483 , 1657288675 , 545363268
1 , 6 , 0 , 1.54704 , 1.12029 , 14.9049 , 1657288796 , 743980826
1 , 7 , 0 , 1.56271 , 1.25842 , 27.3702 , 1657288859 , 544746115
1 , 8 , 0 , 1.56488 , 1.47906 , 52.8876 , 1657288943 , 145974676
1 , 9 , 0 , 1.55775 , 2.03072 , 45.6714 , 1657289156 , 347464647
1 , 10 , 0 , 1.55133 , 2.03774 , 71.007 , 1657289225 , 145437590
1 , 11 , 0 , 1.54244 , 2.08934 , 94.8209 , 1657289312 , 748739848
1 , 12 , 0 , 1.53402 , 2.04442 , 103.599 , 1657289423 , 147928608
2 , 1 , 0 , 1.56697 , 0.725273 , 10.5245 , 1666982568 , 278032225
2 , 2 , 0 , 1.56883 , 3.29212 , 9.96582 , 1666982635 , 477257564
2 , 3 , 0 , 1.56314 , 3.47594 , 32.7304 , 1666982715 , 476417638
2 , 4 , 0 , 1.5549 , 3.51529 , 76.0397 , 1666982852 , 677120450
2 , 5 , 0 , 1.56683 , 3.36789 , 54.3452 , 1666982931 , 478422920
2 , 6 , 0 , 1.56678 , 6.04828 , 15.6132 , 1666983051 , 477916624
2 , 7 , 0 , 1.57327 , 6.1422 , 28.2371 , 1666983119 , 78299359
2 , 8 , 0 , 1.57039 , 0.0534995 , 54.0008 , 1666983206 , 280581669
2 , 9 , 0 , 1.56433 , 0.592426 , 47.1848 , 1666983415 , 479807840
2 , 10 , 0 , 1.55575 , 0.596651 , 72.5163 , 1666983487 , 480412187
2 , 11 , 0 , 1.54592 , 0.646247 , 96.3441 , 1666983578 , 681523038
2 , 12 , 0 , 1.53732 , 0.601765 , 105.109 , 1666983697 , 84779034
3 , 1 , 0 , 1.54605 , 0.295595 , 7.20226 , 1666982607 , 278520819
3 , 2 , 0 , 1.55891 , 2.88373 , 13.1602 , 1666982677 , 280315011
3 , 3 , 0 , 1.56011 , 2.98665 , 36.057 , 1666982763 , 678127114
3 , 4 , 0 , 1.55388 , 3.01315 , 79.3877 , 1666982895 , 678638157
3 , 5 , 0 , 1.56471 , 2.87706 , 57.5746 , 1666982970 , 479500108
3 , 6 , 0 , 1.55616 , 5.35811 , 13.4401 , 1666983094 , 879561102
3 , 7 , 0 , 1.56821 , 5.54766 , 25.721 , 1666983162 , 480063420
3 , 8 , 0 , 1.56775 , 5.7949 , 51.05 , 1666983249 , 278428230
3 , 9 , 0 , 1.56075 , 0.0855496 , 43.7932 , 1666983460 , 483040389
3 , 10 , 0 , 1.55306 , 0.0889022 , 69.1283 , 1666983532 , 81796195
3 , 11 , 0 , 1.54358 , 0.139777 , 92.9683 , 1666983632 , 80789334
3 , 12 , 0 , 1.53489 , 0.0935254 , 101.722 , 1666983740 , 482760751
