theodolite_number , marker_number , status , elevation , azimuth , distance , sec , nsec
1 , 1 , 0 , 1.55504 , 5.43296 , 18.5454 , 1657293264 , 722313132
1 , 2 , 0 , 1.56358 , 5.46373 , 43.1345 , 1657293341 , 523151853
1 , 3 , 0 , 1.55849 , 5.18596 , 46.7687 , 1657293380 , 323855588
1 , 4 , 0 , 1.55198 , 4.82582 , 28.8033 , 1657293432 , 325385516
1 , 5 , 0 , 1.56255 , 4.15556 , 28.2393 , 1657293485 , 525257058
1 , 6 , 0 , 1.56523 , 3.54422 , 20.6855 , 1657293540 , 326766517
1 , 7 , 0 , 1.57315 , 1.522 , 10.0801 , 1657293593 , 523017903
1 , 8 , 0 , 1.56576 , 0.554592 , 16.0034 , 1657293665 , 927367198
2 , 1 , 0 , 1.57484 , 5.37297 , 44.2176 , 1666984632 , 266152428
2 , 2 , 0 , 1.57617 , 4.81999 , 29.5191 , 1666984703 , 65386515
2 , 3 , 0 , 1.5647 , 4.9834 , 17.0907 , 1666984741 , 865187594
2 , 4 , 0 , 1.5684 , 5.6992 , 32.1238 , 1666984795 , 865386480
2 , 5 , 0 , 1.5759 , 6.02385 , 46.1716 , 1666984845 , 464594169
2 , 6 , 0 , 1.57659 , 5.89734 , 61.1273 , 1666984905 , 465162167
2 , 7 , 0 , 1.57788 , 5.5091 , 69.8621 , 1666984961 , 465872406
2 , 8 , 0 , 1.57669 , 5.32132 , 66.4563 , 1666985031 , 866886494
3 , 1 , 0 , 1.56951 , 0.715192 , 30.1277 , 1666982390 , 55129600
3 , 2 , 0 , 1.56676 , 1.65651 , 14.2843 , 1666982447 , 257332234
3 , 3 , 0 , 1.5589 , 1.78012 , 27.0132 , 1666982490 , 456236228
3 , 4 , 0 , 1.56308 , 1.16906 , 38.1043 , 1666982543 , 657636833
3 , 5 , 0 , 1.57113 , 1.03914 , 55.8907 , 1666982592 , 58838846
3 , 6 , 0 , 1.57301 , 0.77848 , 61.8277 , 1666982649 , 258609449
3 , 7 , 0 , 1.57611 , 0.336646 , 52.2955 , 1666982706 , 856641719
3 , 8 , 0 , 1.57494 , 0.167041 , 41.7024 , 1666982776 , 57029453
