18 05 30 0 00 00.316 92 10 52 0 00 06.833 3.995 0.0013 0
12 55 18 0 00 00.316 96 01 14 0 00 01.431 4.735 0.0013 0
7 42 22 0 00 00.316 97 51 16 0 00 00.802 3.779 0.0013 0
16 12 56 0 00 01.000 102 14 48 0 00 01.000 3.743 0.0013 0
15 37 50 0 00 01.000 99 25 00 0 00 01.000 4.499 0.0013 0
9 01 03 0 00 01.000 99 35 17 0 00 01.000 4.382 0.0006 0
12 21 48 0 00 01.000 101 32 00 0 00 01.000 3.755 0.0013 0
10 16 29 0 00 01.000 103 23 49 0 00 01.000 3.799 0.0013 0
13 30 23 0 00 01.000 103 34 19 0 00 01.000 3.785 0.0013 0
