272 24 09 0 00 01.443 103 46 56 0 00 01.571 3.900 0.0006 0
272 24 41 0 00 01.149 108 26 50 0 00 03.319 3.676 0.0006 0
268 12 55 0 00 12.719 108 11 18 0 00 00.316 3.732 0.0006 0
358 06 18 0 00 01.000 113 08 23 0 00 01.000 2.427 0.0006 0
359 58 59 0 00 01.000 114 12 27 0 00 01.000 2.485 0.0006 0
358 49 12 0 00 01.000 115 21 28 0 00 01.000 2.410 0.0006 0
356 38 25 0 00 01.000 114 54 02 0 00 01.000 2.478 0.0007 0
