7.019428298130958588e+00
9.084528596515095700e+00
8.048312564847782014e+00
6.712688159863144932e+00
7.849118733767646461e+00
7.889227554293388067e+00
7.053619858797210540e+00
7.248344204466350860e+00
7.727877962201478823e+00
8.370836868697661970e+00
7.930681985137855605e+00
7.535554182858838601e+00
8.618263166208617321e+00
8.609335102699066766e+00
7.248339353885357994e+00
8.863814116220670059e+00
1.023199665410012926e+01
7.724070786062686267e+00
8.335415370066822760e+00
1.079057413256312437e+01
8.196854695718291950e+00
6.637934232970710724e+00
9.062591887573356431e+00
8.181686021044686896e+00
6.526947755762679826e+00
7.331732043794614739e+00
6.631534438616748517e+00
6.415222850013946321e+00
6.870387404982414736e+00
6.807697376638277120e+00
6.814904807950106225e+00
6.803505184161339869e+00
6.983903503607558072e+00
7.964784730819629566e+00
7.531939122114305718e+00
7.093299671323494593e+00
8.207581271045871318e+00
8.258577801032895849e+00
6.990892116670755385e+00
8.450227338564374691e+00
7.764396002703010780e+00
7.001164548966154477e+00
9.074587864882300181e+00
7.779147031535593726e+00
7.008656833426107902e+00
1.006066952183259922e+01
8.883196871039833908e+00
7.183222221265550544e+00
9.594441570215606063e+00
9.987064879391327921e+00
7.900243685174501707e+00
9.128179016985704664e+00
1.023232843334509568e+01
8.233908313380611688e+00
8.219966091948583298e+00
9.858354820054648471e+00
8.565103718900513030e+00
6.829255876962925242e+00
8.246111869909089620e+00
8.636075235845391163e+00
6.751535519164352905e+00
6.632792025644929090e+00
7.870464946105881765e+00
6.673580523740452186e+00
5.679480858866103432e+00
7.673115294322352398e+00
7.167361535819871676e+00
5.411963636257343779e+00
7.472055399496468908e+00
8.469147740621130183e+00
6.601186810358539603e+00
7.583067137735987728e+00
8.468364318268250202e+00
7.788805021547551277e+00
8.715611112387723125e+00
8.466695769727083487e+00
8.605582628588681615e+00
8.481438972181676306e+00
7.763521952607488785e+00
8.740714626863654857e+00
8.233941826754021420e+00
6.133810921456595011e+00
7.512438718245029179e+00
7.841486255482365664e+00
6.105793805601999580e+00
6.281456884005387487e+00
7.005317656611720345e+00
6.077731825859633119e+00
6.741387522932296150e+00
7.715772200626968669e+00
