theodolite_number , marker_number , status , elevation , azimuth , distance , sec , nsec
1 , 1 , 0 , 1.52435 , 2.68578 , 7.98378 , 1657287773 , 991608352
1 , 2 , 0 , 1.55273 , 2.52532 , 28.0033 , 1657287847 , 192496188
1 , 3 , 0 , 1.5592 , 2.67394 , 44.6572 , 1657287902 , 393033824
1 , 4 , 0 , 1.56291 , 2.61982 , 64.5998 , 1657287966 , 393740257
1 , 5 , 0 , 1.56455 , 2.6806 , 74.5429 , 1657288031 , 594031535
1 , 6 , 0 , 1.53955 , 1.15104 , 10.0882 , 1657288191 , 995012776
1 , 7 , 0 , 1.55826 , 1.04826 , 27.9651 , 1657288293 , 597525549
1 , 8 , 0 , 1.56493 , 1.0189 , 55.4759 , 1657288351 , 196705475
1 , 9 , 0 , 1.5522 , 5.52214 , 21.6813 , 1657288475 , 997627563
1 , 10 , 0 , 1.56582 , 5.62996 , 49.1671 , 1657288529 , 999215980
1 , 11 , 0 , 1.54928 , 5.02849 , 20.5956 , 1657288628 , 398667974
1 , 12 , 0 , 1.5581 , 4.82854 , 31.5521 , 1657288688 , 799006492
2 , 1 , 0 , 1.57522 , 1.87183 , 8.17075 , 1666983275 , 168208674
2 , 2 , 0 , 1.5672 , 1.82931 , 28.3283 , 1666983347 , 568919376
2 , 3 , 0 , 1.56829 , 1.99422 , 44.7727 , 1666983407 , 970927842
2 , 4 , 0 , 1.56917 , 1.94942 , 64.7856 , 1666983477 , 171455056
2 , 5 , 0 , 1.56997 , 2.01281 , 74.6477 , 1666983542 , 372424718
2 , 6 , 0 , 1.57887 , 0.504498 , 11.4243 , 1666983694 , 771686691
2 , 7 , 0 , 1.57268 , 0.404381 , 29.2927 , 1666983802 , 373395192
2 , 8 , 0 , 1.57218 , 0.372805 , 56.7976 , 1666983850 , 373194340
2 , 9 , 0 , 1.57089 , 4.93118 , 21.2262 , 1666983977 , 572820646
2 , 10 , 0 , 1.57409 , 5.00662 , 48.8329 , 1666984043 , 175426611
2 , 11 , 0 , 1.5688 , 4.42304 , 19.5904 , 1666984129 , 574657411
2 , 12 , 0 , 1.57095 , 4.20009 , 30.3835 , 1666984187 , 975501660
3 , 1 , 0 , 1.51969 , 1.99607 , 4.19787 , 1666982207 , 390091753
3 , 2 , 0 , 1.55636 , 2.03255 , 24.3608 , 1666982286 , 192199431
3 , 3 , 0 , 1.56198 , 2.22366 , 40.7545 , 1666982351 , 793450812
3 , 4 , 0 , 1.56492 , 2.17542 , 60.7666 , 1666982416 , 591316048
3 , 5 , 0 , 1.56645 , 2.24269 , 70.6276 , 1666982478 , 592808420
3 , 6 , 0 , 1.55718 , 0.384721 , 11.7463 , 1666982628 , 994666071
3 , 7 , 0 , 1.56432 , 0.496038 , 29.5877 , 1666982734 , 590798114
3 , 8 , 0 , 1.56784 , 0.530317 , 57.0876 , 1666982794 , 191820539
3 , 9 , 0 , 1.56106 , 5.18939 , 25.1921 , 1666982913 , 390877890
3 , 10 , 0 , 1.56918 , 5.24335 , 52.8363 , 1666982990 , 992345256
3 , 11 , 0 , 1.55813 , 4.76454 , 22.8231 , 1666983064 , 594326895
3 , 12 , 0 , 1.56349 , 4.5254 , 32.9767 , 1666983124 , 192307132
