[-18.13322535 -24.33856656   1.37924193] 1.6339087014980325 5.555047473537941 0.21181964467580106 -0.3474494225146096 -0.19932096560211762 0.7563485118213323 -0.5171914347041721
[-18.19730736 -24.40413062   1.37385521] 1.654314605780917 5.57627036993321 0.20731989562564657 -0.34760023454034444 -0.19910512735960412 0.7565102907027195 -0.5169365582617469
[-18.30521525 -24.47915127   1.37354019] 1.659991674225534 5.5943231947779175 0.20453156772318148 -0.34775923100698536 -0.1987969082007151 0.756792699637189 -0.5165347193704621
[-18.41312314 -24.55417193   1.37322517] 1.669619205375669 5.6167845886847365 0.20514336239919473 -0.34791816532759334 -0.19861461990232737 0.7571171787638526 -0.5160220543899261
[-18.52103104 -24.62919258   1.37291015] 1.6803860387108627 5.640479693418395 0.20670221794828603 -0.34807613413316624 -0.19846803268534038 0.7574511404035291 -0.5154815367695664
[-18.62958873 -24.70680844   1.37347319] 1.6976687165248534 5.664030702694099 0.2080315775356547 -0.3482180783738122 -0.19832738290181176 0.757797165029178 -0.5149309427085428
[-18.73988956 -24.79138608   1.37639173] 1.714372460242286 5.685239226803821 0.21015626083768635 -0.34833861457732535 -0.19818577921088004 0.7581373804968307 -0.5144028759701192
[-18.85019038 -24.87596373   1.37931026] 1.7325984713951186 5.706809709571614 0.21209558798612316 -0.3484625578991875 -0.19803145916916204 0.7584837039799943 -0.5138675488085195
[-18.96049121 -24.96054137   1.38222879] 1.751251330654853 5.728480627273082 0.21398340549110872 -0.34858663306534626 -0.19787454108110178 0.7588292901026135 -0.5133333553573863
[-19.07010138 -25.04186318   1.385506  ] 1.7673480063583946 5.746949958238958 0.2166778403098376 -0.34873396379603255 -0.19767761809408857 0.7591969855589292 -0.5127651693689717
[-19.17785252 -25.11442117   1.38974864] 1.7840307576031929 5.768302158036751 0.2197041398972106 -0.34887720277961026 -0.19746876125387916 0.7595773081364947 -0.5121846333829723
[-19.28560365 -25.18697916   1.39399129] 1.8004954556016177 5.789074170793049 0.22188519903400505 -0.3490208451438061 -0.19722847076893285 0.7599491767676235 -0.5116274315392626
[-19.39335478 -25.25953714   1.39823393] 1.816905422709644 5.809699639027048 0.22383086722587064 -0.3491636282929538 -0.19698087288316576 0.760316210253871 -0.5110797949642284
[-19.50057363 -25.3347037    1.40176237] 1.834340468012347 5.832639157414496 0.2255918932205062 -0.34930154389543516 -0.19675568102904567 0.7606473412374303 -0.510579333388544
[-19.60636353 -25.41687303   1.40337351] 1.852280135577801 5.853256628402474 0.22670522894124012 -0.34944539786933393 -0.1965523522503331 0.7609516970483976 -0.5101054807507633
[-19.71215343 -25.49904237   1.40498466] 1.870222277542151 5.873873624918966 0.2278186728485978 -0.3495879887397074 -0.19635055409574315 0.7612533012210577 -0.5096352709686236
[-19.81794333 -25.5812117    1.4065958 ] 1.888166863264122 5.894490148083158 0.22893222371062483 -0.34972933243934134 -0.19615027004795477 0.7615521894913325 -0.5091686638753455
[-19.92036319 -25.66282402   1.40735851] 1.9077414693719994 5.918968481939933 0.22890004771201788 -0.34984228938515277 -0.1960017096593324 0.7618212720300032 -0.5087455669103779
[-20.01371242 -25.74293709   1.40583761] 1.9303749825514471 5.943985840024043 0.22809125438423028 -0.34996100426443727 -0.1958775453784299 0.7620604576852137 -0.5083533628720779
[-20.10706165 -25.82305016   1.4043167 ] 1.9510283394503187 5.965428625506937 0.22698865330443274 -0.3500730384620541 -0.19575238505744832 0.7622795560819473 -0.5079958167797988
[-20.20041089 -25.90316323   1.4027958 ] 1.9710889394153608 5.985880773043082 0.22581069637794005 -0.3501826755721256 -0.19562754011046476 0.7624915515796851 -0.5076500694859406
[-20.28901043 -25.98189191   1.40178407] 1.985181408572101 6.008917793522446 0.226125128172329 -0.3503008466753105 -0.19549633443071074 0.7626475723853582 -0.5073846473607929
[-20.36487911 -26.0569099    1.40213713] 2.0035357371073492 6.033173258954871 0.22690081412478913 -0.3503972170327452 -0.19537913218641434 0.7627810874375841 -0.5071624962961353
[-20.44074779 -26.13192789   1.40249018] 2.0201436370783807 6.0538017118890775 0.22802981751411855 -0.3504860831564279 -0.1952849495087053 0.7628991170390799 -0.5069597925181447
[-20.51661648 -26.20694588   1.40284323] 2.036232333427769 6.0734148515936175 0.22924989658302974 -0.350572217157576 -0.19519785298001358 0.7630122942772065 -0.5067634137652874
[-20.58767465 -26.28019104   1.40278121] 2.0480386851928714 6.093786758194568 0.22878790472238641 -0.35061429832932994 -0.1951722751125416 0.7631200014217531 -0.5065819383520199
[-20.64582254 -26.34867832   1.40160524] 2.0641756812999663 6.115746056489045 0.2279508011721877 -0.35065301166031126 -0.1951672962311453 0.7632005652155006 -0.506435671285227
[-20.70397043 -26.41716561   1.40042928] 2.078076705145665 6.134115228868364 0.22693447011059553 -0.35068509595512537 -0.19516584029286368 0.7632620875076911 -0.5063212853822429
[-20.76211833 -26.48565289   1.39925331] 2.091338562828013 6.151481584093901 0.22587178649336181 -0.3507152845007909 -0.19516530019517564 0.7633179946354641 -0.5062162916016728
[-20.81982392 -26.55171496   1.39864404] 2.1009889483947948 6.170062619419465 0.22599220065517445 -0.35076035083255147 -0.19514189864295653 0.7633574327037171 -0.5061346121476358
[-20.87634408 -26.61127716   1.39955361] 2.111018826956397 6.190799770959405 0.22662551764790229 -0.3507979718212156 -0.19510625541080162 0.7634106170922451 -0.5060420553437573
[-20.93286425 -26.67083935   1.40046318] 2.1225326047144506 6.21049958796819 0.2261202583576024 -0.3508409615736413 -0.1950229946739011 0.7634671382185453 -0.5059590695806243
[-20.98938441 -26.73040155   1.40137274] 2.1344628938105603 6.2299003263204185 0.22529517330072701 -0.35088528232541305 -0.19492675062097306 0.7635244461084554 -0.5058789388129741
[-21.04639588 -26.79049321   1.40270912] 2.1465782318744266 6.245261911502398 0.22424795005581866 -0.3509285133880179 -0.19481992419413038 0.7636156074738953 -0.5057524885262975
[-21.10472412 -26.8520039    1.40518942] 2.158249544187599 6.260142199399867 0.223586413401768 -0.35096426343674564 -0.1947093974496416 0.7637100214310425 -0.5056276688442758
[-21.16305236 -26.91351459   1.40766971] 2.1656301790198693 6.275085380602439 0.2236723760324062 -0.3509887244550054 -0.19464287709705705 0.7637822484211884 -0.5055271928368468
[-21.22138059 -26.97502529   1.41015001] 2.1717988301173357 6.290129564756859 0.22399452890828975 -0.3510103396007636 -0.19458853071478674 0.7638471205332082 -0.5054350815492958
[-15.13460169 -13.86452779   1.25763731] 0.889791212490352 4.228773487073706 0.10627462105352603 -0.3575261191564115 -0.17277900806147928 0.7937922832987009 -0.4606694036613258
[-15.12967846 -13.85788534   1.2579389 ] 0.8918545501789573 4.230027563668011 0.10628243263347448 -0.3575183997269289 -0.17277720164572435 0.7938007643249206 -0.4606614581287873
[-15.12941504 -13.85868984   1.25753383] 0.8923813958793737 4.2288067696384894 0.10604838264522165 -0.3575180684839806 -0.17278691927956832 0.7937961600721282 -0.46066600426784693
[-15.12915161 -13.85949435   1.25712876] 0.8927718089285809 4.228538166446402 0.10579109095202344 -0.3575177140639997 -0.17279612030149413 0.793791432633606 -0.46067097414173086
[-15.12888819 -13.86029885   1.2567237 ] 0.8931244792503718 4.228532531139418 0.1055273882955785 -0.3575173535245748 -0.17280517737760837 0.793786671607244 -0.46067606034932057
[-15.12862477 -13.86110335   1.25631863] 0.8932912045351656 4.228386250525026 0.10529137121941623 -0.3575182626651064 -0.17281213540680365 0.7937827612262476 -0.4606794826092199
[-15.12836135 -13.86190786   1.25591356] 0.8934579296425239 4.228239969714614 0.10505535432491797 -0.35751917164313773 -0.17281909317890423 0.7937788509121404 -0.4606829048109207
[-15.12809793 -13.86271236   1.25550849] 0.893570108329353 4.228027508921448 0.104838571047006 -0.35751984377191964 -0.17282760987647455 0.7937744524125794 -0.4606867669803389
[-15.12783451 -13.86351687   1.25510343] 0.8936682714559238 4.227798019268638 0.10462679395320651 -0.35752045753710027 -0.17283652300344837 0.7937699278013305 -0.46069074277307936
[-15.12763841 -13.86412804   1.2548046 ] 0.8937291884054639 4.227591551620438 0.10452105900751252 -0.35752280164990297 -0.1728404807073007 0.7937659690324317 -0.46069425971600536
[-15.12762862 -13.86420412   1.25479982] 0.8937229291569699 4.227560892082362 0.10451538435296537 -0.35752259969125605 -0.17284101054343778 0.7937658814975189 -0.46069436848608836
[-15.12761883 -13.86428019   1.25479504] 0.8937166699066761 4.22753023254377 0.10450970969918716 -0.3575223977312672 -0.1728415403796787 0.7937657939630252 -0.46069447725571205
[-15.12760904 -13.86435626   1.25479026] 0.8937104106545855 4.2274995730046605 0.10450403504617745 -0.35752219576993705 -0.17284207021602327 0.7937657064289506 -0.46069458602487534
[-15.12759925 -13.86443234   1.25478548] 0.8937314592369618 4.2274794645300195 0.1045072275961263 -0.35752231067915097 -0.17284219285826183 0.7937653732238731 -0.4606950249409621
[-15.12758946 -13.86450841   1.2547807 ] 0.8937528122418362 4.227459473677696 0.1045105189968466 -0.357522429120452 -0.17284231096044436 0.7937650372809021 -0.46069546753589047
[-15.12757968 -13.86458449   1.25477593] 0.8937718282188998 4.227431492623293 0.10451382009705923 -0.35752253626315994 -0.17284244254112838 0.7937646710739389 -0.46069596598543805
[-15.12756989 -13.86466056   1.25477115] 0.8937902388033626 4.227401461433163 0.10451712169362604 -0.3575226404302148 -0.1728425776841777 0.7937642971406504 -0.46069647871902125
[-15.12753504 -13.86469349   1.2547641 ] 0.8938134329996008 4.227385454542764 0.10451848282188747 -0.357522733080314 -0.17284273312405285 0.7937639959835691 -0.4606968673837348
[-15.12743457 -13.86461337   1.25475112] 0.8938583801956119 4.22740721326698 0.10451784935321173 -0.3575229153736217 -0.1728427782804326 0.793763829875314 -0.4606969951722292
[-15.1273341  -13.86453325   1.25473815] 0.8939013580044562 4.22744750647908 0.10451709462743886 -0.3575230991187771 -0.1728428304519227 0.7937636686518765 -0.4606971107855865
[-15.12723363 -13.86445314   1.25472517] 0.8939438297918751 4.2274925620175114 0.10451630874504236 -0.35752328323771093 -0.17284288442624585 0.7937635086830463 -0.46069722327068807
[-15.12713315 -13.86437302   1.25471219] 0.8939712068637549 4.227533339636685 0.10451659133384095 -0.35752350144815 -0.17284288568158768 0.7937633573167993 -0.4606973142559871
[-15.12703268 -13.8642929    1.25469921] 0.8939984165175962 4.227574069808996 0.10451688577283691 -0.35752372003833754 -0.17284288635220643 0.7937632060449351 -0.4606974050031677
[-15.12693221 -13.86421279   1.25468623] 0.8940256790792055 4.227583367737716 0.10451682585628863 -0.35752392582264103 -0.17284285887986592 0.7937630155046961 -0.4606975839045536
[-15.12683173 -13.86413267   1.25467325] 0.8940529912319124 4.227584001139327 0.10451666518253155 -0.35752412797265043 -0.17284282379610652 0.7937628140994528 -0.46069778720165505
[-15.12679885 -13.86411291   1.25466546] 0.8940814788094527 4.227572061254035 0.10451624790750269 -0.35752424127727905 -0.17284285317456494 0.7937626426925927 -0.4606979835762833
[-15.12694274 -13.864251     1.25467122] 0.8940508872769816 4.2275074487069855 0.1045204010663533 -0.3575243009934006 -0.17284277470535245 0.7937625947102648 -0.4606980493448642
[-15.12708664 -13.86438909   1.25467698] 0.8940212107821169 4.227446683365775 0.1045203707282516 -0.35752437082138255 -0.17284242155680954 0.7937625438204595 -0.46069821532845723
[-15.12723053 -13.86452719   1.25468274] 0.8939917698141279 4.22738690827701 0.10451926357787267 -0.35752444325196236 -0.17284199770626854 0.7937624921820903 -0.4606984071072501
[-15.12735307 -13.86464294   1.25468768] 0.893972997861551 4.227339253795215 0.1045148543743043 -0.3575243946892654 -0.17284175232636076 0.7937624473288712 -0.46069861413434715
[-15.12741601 -13.86469637   1.2546903 ] 0.893974130406691 4.2273124296991105 0.1045096416180542 -0.3575243464797796 -0.17284150869283835 0.7937624029048802 -0.46069881949236713
[-15.12747895 -13.86474979   1.25469293] 0.893975252350456 4.2273514661294875 0.10450557090299895 -0.3575243249294045 -0.17284134919930522 0.7937624431347795 -0.4606988267398161
[-15.12754189 -13.86480321   1.25469555] 0.8939763715806722 4.22740735815042 0.10450179246817182 -0.35752431020186526 -0.17284121124176235 0.7937625050294983 -0.4606987832851924
[-15.12756203 -13.8648185    1.25469486] 0.8939173165243758 4.227450549102802 0.10449311071431233 -0.3575241668168518 -0.1728412445848736 0.79376279450005 -0.4606983833048899
[-15.12746282 -13.86472747   1.25468492] 0.8938973175916135 4.227528935505906 0.10448126883615894 -0.3575240588631686 -0.17284135349245597 0.7937630022329268 -0.4606980683083791
[-15.12736361 -13.86463643   1.25467499] 0.8938787666113371 4.2275534932019445 0.10446973507861101 -0.3575239323669153 -0.17284146499168448 0.7937631580734567 -0.4606978561374887
[-15.1272644  -13.86454539   1.25466505] 0.893860585744733 4.227564291515527 0.1044582800813666 -0.35752380112922993 -0.17284157715478907 0.7937633006509963 -0.4606976702484917
[-15.12719088 -13.86447989   1.25465833] 0.8939057970641007 4.227587148429788 0.10445314726041588 -0.3575238535170559 -0.1728414248354916 0.7937632259302261 -0.46069781547994415
[-15.12718892 -13.86448553   1.25466057] 0.8939277789841947 4.227586419375763 0.10445109696431776 -0.35752383789897124 -0.1728412305537454 0.7937631911406249 -0.46069796043059386
[-15.12718696 -13.86449116   1.25466282] 0.8939486103025496 4.227588098681296 0.10444373686250352 -0.35752382627342666 -0.1728407012262901 0.7937631293174672 -0.46069827455999307
[-15.127185   -13.8644968    1.25466506] 0.8939691495940203 4.22759038923613 0.10443502911784952 -0.35752381566063196 -0.1728400868639295 0.7937630606329845 -0.46069863162688995
[-15.12724414 -13.86455452   1.25466954] 0.8939692850257324 4.227575332720646 0.10442706691717152 -0.35752381775929915 -0.17283943979793895 0.7937630311480651 -0.4606989235583105
[-15.12747377 -13.86475757   1.25468024] 0.8939124774416338 4.2275118640618405 0.10442118537521972 -0.3575238553352526 -0.1728387014628228 0.7937631110597068 -0.4606990337125511
[-15.1277034  -13.86496062   1.25469095] 0.8938514272388209 4.227445877005604 0.10441840213591291 -0.35752387356015564 -0.1728381881437149 0.7937631621988794 -0.46069912403842805
[-15.12793303 -13.86516368   1.25470165] 0.8937892151989603 4.227379200289018 0.10441646736406074 -0.3575238864862876 -0.1728377364460324 0.7937632054578689 -0.4606992089348549
[-15.12811418 -13.86532057   1.2547087 ] 0.8937045819802988 4.227315028240606 0.10441200864365818 -0.35752386611880355 -0.17283735063371017 0.7937633430427694 -0.46069913243129784
[-15.12815109 -13.86534015   1.25470485] 0.8936677709156728 4.22729656394015 0.10440386822562131 -0.3575238963082106 -0.17283702820881097 0.7937634108329078 -0.4606991131654706
[-15.128188   -13.86535972   1.254701  ] 0.893638406798742 4.22729751843921 0.10439762975040423 -0.3575239574268589 -0.17283678651473294 0.7937635749092439 -0.4606988737129659
[-15.12822492 -13.8653793    1.25469715] 0.8936109970582276 4.227303470387285 0.1043918812240674 -0.35752402655371995 -0.17283656546314188 0.7937637635335691 -0.4606985780059931
[-15.12825144 -13.86539436   1.25469475] 0.8936013006664523 4.22731594257404 0.1043872750551641 -0.3575240914430573 -0.1728363311043068 0.7937638894778642 -0.46069839857458983
[-15.12824902 -13.86539684   1.25469636] 0.8936012653642308 4.227332529183047 0.1043840387361501 -0.35752407815668735 -0.17283612260907635 0.7937639802563309 -0.4606983306973213
[-15.12824661 -13.86539933   1.25469797] 0.893597758254034 4.227339651283105 0.10437769447651923 -0.3575240531360121 -0.17283573318689407 0.7937640173322814 -0.4606984323301571
[-15.1282442  -13.86540182   1.25469958] 0.8935933582433488 4.227344339246006 0.1043705508985211 -0.3575240250974214 -0.17283529723363134 0.7937640405965544 -0.46069857755818205
[-15.12822204 -13.86538287   1.25470016] 0.8935978543903407 4.227359372113792 0.10436180449757626 -0.3575239475297053 -0.17283494297324392 0.7937640549629174 -0.46069874590565
[-15.12814487 -13.86530416   1.25469787] 0.8936207092438804 4.227394364978258 0.10435208362248583 -0.357523882042328 -0.17283458649796044 0.793764073510963 -0.4606988985039415
[-15.1280677  -13.86522545   1.25469557] 0.8936402649172921 4.2274222236136945 0.10434681040529492 -0.35752379666690465 -0.1728345356035792 0.793764070990825 -0.46069898819473154
[-15.12799053 -13.86514674   1.25469328] 0.8936589770005261 4.227448258048208 0.10434267444072509 -0.35752370620583157 -0.17283456284523002 0.7937640630835578 -0.46069906180067915
[-15.12795316 -13.86510439   1.25469713] 0.8936643650104138 4.227462124822275 0.10434061732447053 -0.3575235668777754 -0.17283455355461588 0.7937640951073465 -0.4606991182355192
[-15.12802659 -13.86516327   1.25471807] 0.8936326536475259 4.227442112125375 0.10434434852504648 -0.3575232914871987 -0.17283444254441632 0.7937642383142346 -0.46069912685823855
[-15.12810002 -13.86522216   1.25473901] 0.8936067738395426 4.227410176565812 0.10434795514479434 -0.357523030795808 -0.17283428636809675 0.7937644177333291 -0.46069907862582005
[-15.12817345 -13.86528104   1.25475995] 0.8935823857004098 4.22737519122878 0.10435152989751706 -0.3575227738652901 -0.17283411863852952 0.7937646064145476 -0.4606990158505547
[-15.12818385 -13.8652894    1.25477371] 0.8936025590987021 4.22736293024501 0.10435427291652954 -0.35752262446728045 -0.17283393319362722 0.7937646562977424 -0.460699115414145
[-15.12801959 -13.86515776   1.25476756] 0.8936814486858589 4.227397504666659 0.1043502984300263 -0.35752258702392 -0.17283392958328836 0.7937644977617746 -0.4606994189767555
[-15.12785533 -13.86502613   1.25476141] 0.8937527870437246 4.227418075572755 0.10434656839695677 -0.35752251785046507 -0.17283398512859333 0.7937642566686381 -0.4606998672126109
[-15.12769108 -13.8648945    1.25475526] 0.8938221870261326 4.227435051818032 0.10434290111468614 -0.3575224405309323 -0.1728340558599444 0.7937639943813501 -0.4607003525889378
[-15.12756655 -13.86479753   1.25475708] 0.8938621264515182 4.227436228472164 0.10434109709104844 -0.3575222585513553 -0.17283412024249858 0.793763827240457 -0.46070075763441204
[-15.12755193 -13.86479649   1.25478093] 0.8938650498828837 4.2274052035401635 0.10434675481768019 -0.3575218870998222 -0.17283404734235067 0.7937638106771777 -0.4607011017819358
[-15.12753732 -13.86479544   1.25480478] 0.8938675425863318 4.2274009805647115 0.1043570022989796 -0.35752151975028124 -0.17283427726788436 0.7937638402514183 -0.4607012496467294
[-15.12752271 -13.8647944    1.25482864] 0.8938699251003693 4.227403614112321 0.10436842393966517 -0.35752115345016366 -0.1728345846623634 0.7937638816285635 -0.4607013472980179
[-15.12752556 -13.86480662   1.25485372] 0.8938665373629147 4.227398839072817 0.10437689367360181 -0.35752067561296574 -0.172835013991646 0.7937640386680919 -0.46070128648081277
[-15.127577   -13.86485574   1.25488223] 0.8938468906927515 4.227381689697681 0.10438644196088376 -0.3575201911686516 -0.17283539980746054 0.7937642523995007 -0.46070114943723345
[-15.12762845 -13.86490486   1.25491073] 0.8938400036505724 4.227349477625818 0.10439854375922852 -0.35751973996165476 -0.17283587078250678 0.7937645694109536 -0.46070077670484405
[-15.12767989 -13.86495399   1.25493924] 0.8938363866729142 4.227313405257349 0.10441129997684773 -0.35751929727354337 -0.17283636358505047 0.7937649128903798 -0.4607003435681982
[-15.12771077 -13.86498483   1.25495241] 0.8938548685014392 4.227290490538023 0.10442075418411012 -0.35751908418792994 -0.1728368639155894 0.7937650818561666 -0.4607000301054051
[-15.1276879  -13.8649679    1.25492547] 0.8938918018995101 4.227284009459644 0.1044166040065646 -0.35751930627784867 -0.17283756692855443 0.7937650373619686 -0.4606996706733967
[-15.12766502 -13.86495097   1.25489853] 0.8939193718406961 4.227326312462661 0.10440810180010329 -0.35751952330407827 -0.17283805365530872 0.7937649539072076 -0.4606994634398417
[-15.12764215 -13.86493403   1.2548716 ] 0.8939445419432057 4.227381118757748 0.10439848417627151 -0.35751973903259004 -0.17283848494292042 0.7937648604665065 -0.460699295216839
[-15.12763654 -13.86493266   1.25485205] 0.8939234980947582 4.227417346670455 0.10439003003236402 -0.357519825474321 -0.17283892556832794 0.7937649294363703 -0.46069894399496003
[-15.12767928 -13.8649749    1.25485322] 0.8938851928517407 4.227438513477922 0.10438857757079734 -0.35751969777886283 -0.1728392586646202 0.7937651158871205 -0.4606985968776995
[-15.12772203 -13.86501714   1.25485439] 0.8938437293983307 4.227410408578835 0.10438129531072071 -0.35751954588549034 -0.17283922710289867 0.7937651925682304 -0.4606985944752008
[-15.12776478 -13.86505938   1.25485556] 0.8938013918426034 4.227368666678587 0.10437239952873945 -0.3575193872950699 -0.17283909461435126 0.793765238868174 -0.46069868747978854
[-15.1277824  -13.86508139   1.25485338] 0.8937741166919794 4.227335705352668 0.10436904179296125 -0.35751949237964276 -0.1728386666459802 0.7937651170433287 -0.4606989763889572
[-15.12772995 -13.86504699   1.25484183] 0.8937703976731283 4.227321635715462 0.10436259771344536 -0.3575196613498533 -0.17283831374076092 0.7937649043859998 -0.4606993440592477
[-15.1276775  -13.86501258   1.25483028] 0.893777683070546 4.227329033266598 0.10435760611832412 -0.35751987468409696 -0.1728379914229659 0.7937648201005261 -0.46069944464642226
[-15.12762505 -13.86497817   1.25481874] 0.8937877889612933 4.227341932975746 0.10435298680282623 -0.3575200993901802 -0.17283767694400431 0.793764768717193 -0.46069947677849227
[-15.12759684 -13.86496147   1.25480654] 0.8938571048911157 4.2273720133894015 0.10435391813288242 -0.35752056312869024 -0.17283710334622113 0.7937644582951737 -0.46069986693551485
[-15.12763611 -13.86499408   1.25479252] 0.8939049533720562 4.227386092965217 0.10435430871954432 -0.3575211030644322 -0.17283648664602533 0.7937641940371924 -0.46070013459075115
[-15.12767539 -13.86502669   1.2547785 ] 0.8939506484992141 4.227365826957919 0.10435780744318557 -0.3575216170538073 -0.1728360779052513 0.7937638805203255 -0.46070042923235366
[-15.12771467 -13.86505929   1.25476447] 0.8939957924692363 4.227336770212942 0.10436210169518689 -0.3575221243973728 -0.17283572239441383 0.7937635543980213 -0.4607007307788973
[-15.12775394 -13.8650919    1.25475045] 0.8939590906161787 4.227278512084327 0.1043610795305735 -0.3575224387754019 -0.17283557173948194 0.793763547381558 -0.4607005554173129
[-15.12779322 -13.86512451   1.25473643] 0.8939221025175729 4.2272201518259935 0.10436003877270872 -0.35752275247941556 -0.17283542179909495 0.79376354148105 -0.46070037838765976
[-15.1278325  -13.86515712   1.25472241] 0.8938819846288364 4.2272482050531135 0.10435898395172694 -0.3575230926162842 -0.17283530362115795 0.7937636136115312 -0.4607000344851667
[-15.12787178 -13.86518973   1.25470839] 0.8938410025725141 4.2273001180623115 0.10435792524932141 -0.35752344005154113 -0.17283519420911048 0.7937637072857577 -0.46069964451080375
[-15.12790283 -13.86521387   1.25469891] 0.8938380349425564 4.227370153737753 0.10435424728346754 -0.35752357153989245 -0.17283531174912253 0.7937637729455058 -0.46069938524514936
[-15.12791165 -13.86521512   1.2547017 ] 0.8938429499214949 4.22744792493913 0.1043546806243083 -0.3575235478402146 -0.1728353722830278 0.7937639002386181 -0.4606991616071273
[-15.12792046 -13.86521637   1.25470449] 0.8938468268740639 4.227421279787995 0.10435692739667546 -0.35752347366072723 -0.1728355393981028 0.7937638976121474 -0.46069916100434405
[-15.12792928 -13.86521762   1.25470729] 0.8938504376521824 4.227367859894535 0.10435963917386648 -0.35752338653711757 -0.17283573384460063 0.793763861671212 -0.46069921759238325
[-15.12793809 -13.86521887   1.25471008] 0.8938803896609183 4.227325127825647 0.1043659331765513 -0.35752342411346033 -0.17283578206090688 0.7937636739456483 -0.46069949378514435
[-15.12794691 -13.86522011   1.25471287] 0.8939104548583 4.227282441683049 0.10437224257242672 -0.35752346222490305 -0.17283582964935795 0.7937634855679984 -0.46069977092145226
[-15.12795572 -13.86522136   1.25471566] 0.8939396452383475 4.227292130907221 0.1043764088101431 -0.35752352254617104 -0.17283575266709736 0.7937633454805803 -0.4606999943538663
[-15.12796453 -13.86522261   1.25471845] 0.8939686111738596 4.227315257551666 0.104380025199442 -0.35752358856509164 -0.17283564372566038 0.7937632177830933 -0.46070020400701506
[-15.12796352 -13.8652168    1.25472014] 0.8939083215076965 4.2273058704678865 0.10438224819758479 -0.35752362823501654 -0.172835520094097 0.7937633663754309 -0.4606999635856465
[-15.12793567 -13.86519171   1.25471882] 0.8938564476925577 4.227302706714717 0.10438344519147369 -0.3575236818484817 -0.17283543049209654 0.7937634774754064 -0.4606997641743127
[-15.12790782 -13.86516662   1.25471749] 0.8938093599390161 4.22730353827003 0.10438399365747342 -0.3575237541213872 -0.1728352707900804 0.7937636330910803 -0.46069949988242676
[-15.12787996 -13.86514153   1.25471617] 0.8937634970602094 4.227305392327219 0.10438437614859497 -0.3575238311701912 -0.17283509314678405 0.7937638001002003 -0.46069921898438293
[-15.12784468 -13.86511396   1.25471101] 0.8937231978208728 4.227307514147599 0.1043832862747438 -0.35752394409035976 -0.1728349434019402 0.7937639461073871 -0.46069893596724387
[-15.1277891  -13.86507964   1.25469536] 0.8936898209193862 4.227311983654114 0.10437863269353598 -0.35752415461322207 -0.17283488048636853 0.7937639961298442 -0.4606987100083353
[-15.12773352 -13.86504531   1.25467972] 0.8936533552268414 4.2272965041920685 0.1043743296320937 -0.3575243457559827 -0.17283485565764112 0.793763995944068 -0.4606985713071668
[-15.12767794 -13.86501098   1.25466408] 0.8936160991238674 4.2272759198496725 0.10437011626731452 -0.35752453194107037 -0.1728348405739702 0.7937639829097695 -0.46069845493479594
[-15.12762629 -13.86497712   1.25465092] 0.8936781421709462 4.2272900520062695 0.10436652837834437 -0.35752469236188733 -0.1728348730330059 0.793763736609431 -0.4606987426280176
[-15.12758536 -13.86494453   1.25464458] 0.8937383676918852 4.227304338979371 0.10436525007501363 -0.3575247889400941 -0.1728348483390228 0.7937635503233064 -0.4606989979054743
[-15.12754443 -13.86491194   1.25463823] 0.8937978611265388 4.227354403550688 0.10436151802573235 -0.3575249015113812 -0.1728346755441128 0.7937633921392537 -0.4606992479138899
[-15.12750351 -13.86487934   1.25463189] 0.8938571673173231 4.22741361871406 0.10435715839844784 -0.3575250181721146 -0.17283446487323426 0.7937632411435197 -0.46069949657270814
[-15.12751014 -13.86488745   1.25462987] 0.8938435228530232 4.227444019823478 0.10434976178705602 -0.35752493239924554 -0.17283444155816974 0.7937633106647376 -0.4606994521016338
[-15.12764746 -13.86500741   1.25463973] 0.893785123083287 4.227436801671691 0.10434629582061306 -0.35752478731608056 -0.17283432004790328 0.7937635002101237 -0.46069928370070584
[-15.12778479 -13.86512737   1.2546496 ] 0.8937252414971948 4.227375946608629 0.10434600463388932 -0.3575246102199082 -0.17283440366420705 0.7937636230734652 -0.46069917807874
[-15.12792211 -13.86524733   1.25465946] 0.8936649811099447 4.22730138018106 0.10434652502522024 -0.3575244249408615 -0.17283453971845414 0.793763728890495 -0.4606990885044958
[-15.12798871 -13.86530197   1.25466346] 0.8936283544686836 4.227248616501244 0.10434506517025854 -0.3575242686518759 -0.17283471488373137 0.7937637905324281 -0.4606990378713551
[-15.12786208 -13.86517815   1.25465141] 0.8936562966074719 4.227255419203714 0.10433819516772147 -0.357524191562829 -0.17283499690090767 0.7937637314859389 -0.46069909362959155
[-15.12773545 -13.86505432   1.25463936] 0.8936870405517526 4.227291909182756 0.10433716916503633 -0.3575241290753943 -0.17283564354302317 0.7937637552019116 -0.4606988586676872
[-15.12760881 -13.8649305    1.25462732] 0.893718553846301 4.227336551019622 0.10433774787250605 -0.35752407059770114 -0.17283639030828576 0.7937638016430997 -0.46069854387608583
[-15.12752748 -13.86484951   1.25462046] 0.8937339148280998 4.227359363905056 0.10434799079611301 -0.3575242872904764 -0.17283666163451922 0.7937638200144341 -0.4606982422677175
[-15.12757104 -13.86488659   1.25462792] 0.8937075027146351 4.227342584130292 0.10436321712130792 -0.3575244096668433 -0.17283684479391584 0.7937639250927422 -0.4606978975374458
[-15.12761459 -13.86492366   1.25463538] 0.8936803542874819 4.227321177712759 0.10437751596859635 -0.35752452877968754 -0.17283697186183894 0.7937640145766759 -0.4606976032514288
