theodolite_number , marker_number , status , elevation , azimuth , distance , sec , nsec
1 , 40 , 0 , 1.50069 , 4.46106 , 5.79047 , 1651699305 , 697693481
2 , 1 , 0 , 1.56011 , 5.80277 , 123.123 , 1651700369 , 725901425
2 , 2 , 0 , 1.57114 , 2.31949 , 64.4049 , 1651700404 , 925267714
2 , 3 , 0 , 1.5417 , 5.77152 , 5.13833 , 1651700453 , 726945195
2 , 4 , 0 , 1.53539 , 5.10136 , 7.46305 , 1651700726 , 529496966
2 , 5 , 0 , 1.54109 , 4.61689 , 9.79422 , 1651700766 , 130946638
2 , 6 , 0 , 1.55595 , 4.71034 , 17.6912 , 1651700816 , 931323286
2 , 7 , 0 , 1.55437 , 5.14167 , 23.3935 , 1651700849 , 331759367
2 , 8 , 0 , 1.5607 , 5.30308 , 33.5134 , 1651700874 , 532238420
2 , 9 , 0 , 1.56418 , 5.42386 , 43.7544 , 1651700903 , 332883305
2 , 10 , 0 , 1.56626 , 5.52365 , 54.7845 , 1651700945 , 733516726
2 , 11 , 0 , 1.56814 , 5.69807 , 55.5082 , 1651701131 , 919514468
2 , 12 , 0 , 1.56873 , 5.84606 , 55.4721 , 1651701162 , 720265810
2 , 13 , 0 , 1.56739 , 6.02606 , 50.1904 , 1651701209 , 922065427
2 , 14 , 0 , 1.56607 , 6.07586 , 38.1744 , 1651701252 , 322077911
2 , 15 , 0 , 1.56462 , 5.89949 , 35.4529 , 1651701285 , 922387846
2 , 16 , 0 , 1.56276 , 5.65788 , 32.9177 , 1651701323 , 123300020
2 , 17 , 0 , 1.55831 , 5.52511 , 27.3779 , 1651701352 , 324059592
2 , 18 , 0 , 1.55295 , 5.4169 , 20.0855 , 1651701378 , 724560155
2 , 19 , 0 , 1.54976 , 5.66865 , 15.4975 , 1651701407 , 924238529
2 , 20 , 0 , 1.55857 , 6.01725 , 21.2184 , 1651701441 , 524282735
2 , 21 , 0 , 1.56239 , 6.09822 , 27.5069 , 1651701564 , 230733313
2 , 22 , 0 , 1.56532 , 6.109 , 34.4229 , 1651701593 , 830127521
2 , 23 , 0 , 1.56403 , 5.95184 , 33.4587 , 1651701630 , 631073652
2 , 24 , 0 , 1.56176 , 5.89366 , 27.5951 , 1651701669 , 29841919
2 , 25 , 0 , 1.55545 , 5.69941 , 20.9839 , 1651701696 , 230142117
2 , 26 , 0 , 1.5621 , 5.70929 , 29.5696 , 1651701729 , 31017261
2 , 27 , 0 , 1.56607 , 5.75736 , 37.7202 , 1651701756 , 630794281
2 , 28 , 0 , 1.56338 , 5.55862 , 36.8371 , 1651701791 , 32164841
2 , 29 , 0 , 1.56521 , 5.56494 , 45.1242 , 1651701838 , 633246177
2 , 30 , 0 , 1.56493 , 5.68241 , 46.3814 , 1651701865 , 834400281
2 , 31 , 0 , 1.56804 , 5.80444 , 46.9023 , 1651701974 , 104143625
2 , 32 , 0 , 1.56713 , 5.94099 , 44.0645 , 1651702003 , 704534656
2 , 33 , 0 , 1.55868 , 0.50436 , 13.7257 , 1651702102 , 507315556
2 , 34 , 0 , 1.56334 , 1.0678 , 12.6863 , 1651702138 , 507765438
2 , 35 , 0 , 1.56206 , 1.46587 , 14.6359 , 1651702158 , 908487930
2 , 36 , 0 , 1.56491 , 1.6495 , 16.4159 , 1651702185 , 708073857
2 , 37 , 0 , 1.56696 , 1.81269 , 18.8227 , 1651702207 , 309147130
2 , 38 , 0 , 1.5623 , 1.90129 , 12.2041 , 1651702243 , 708993366
2 , 39 , 0 , 1.55368 , 1.67207 , 7.06114 , 1651702271 , 310392002
2 , 40 , 0 , 1.54996 , 0.88555 , 4.90572 , 1651702294 , 510300951
3 , 1 , 0 , 1.56214 , 4.23715 , 121.901 , 1616542306 , 800401560
3 , 2 , 0 , 1.57511 , 0.774994 , 65.3486 , 1616542341 , 600019776
3 , 3 , 0 , 1.5979 , 4.03666 , 3.99582 , 1616542390 , 402224809
3 , 4 , 0 , 1.57033 , 3.35758 , 7.0693 , 1616542663 , 201728507
3 , 5 , 0 , 1.56748 , 2.91852 , 10.0361 , 1616542702 , 802897867
3 , 6 , 0 , 1.57057 , 3.07172 , 17.7661 , 1616542753 , 603971233
3 , 7 , 0 , 1.56534 , 3.52572 , 22.8662 , 1616542786 , 3012367
3 , 8 , 0 , 1.56834 , 3.70721 , 32.7741 , 1616542811 , 203909492
3 , 9 , 0 , 1.57011 , 3.83867 , 42.8744 , 1616542840 , 4402398
3 , 10 , 0 , 1.571 , 3.94525 , 53.7978 , 1616542882 , 403627642
3 , 11 , 0 , 1.57286 , 4.1233 , 54.3663 , 1616543068 , 590963925
3 , 12 , 0 , 1.57347 , 4.27452 , 54.2257 , 1616543099 , 390771778
3 , 13 , 0 , 1.5726 , 4.45809 , 48.8543 , 1616543146 , 991142698
3 , 14 , 0 , 1.57294 , 4.50725 , 36.8211 , 1616543188 , 991112525
3 , 15 , 0 , 1.57199 , 4.32341 , 34.1761 , 1616543222 , 592027773
3 , 16 , 0 , 1.57064 , 4.07149 , 31.8113 , 1616543260 , 192644581
3 , 17 , 0 , 1.56765 , 3.9281 , 26.3978 , 1616543288 , 992636602
3 , 18 , 0 , 1.56562 , 3.80086 , 19.2275 , 1616543315 , 392380081
3 , 19 , 0 , 1.56617 , 4.05164 , 14.393 , 1616543344 , 594472362
3 , 20 , 0 , 1.57078 , 4.43772 , 19.8863 , 1616543378 , 193540839
3 , 21 , 0 , 1.57186 , 4.52745 , 26.1469 , 1616543500 , 894305479
3 , 22 , 0 , 1.57293 , 4.54084 , 33.0609 , 1616543530 , 494344270
3 , 23 , 0 , 1.57181 , 4.37691 , 32.1564 , 1616543567 , 295142381
3 , 24 , 0 , 1.57114 , 4.31266 , 26.3229 , 1616543605 , 694913043
3 , 25 , 0 , 1.56767 , 4.09977 , 19.8497 , 1616543632 , 895920064
3 , 26 , 0 , 1.57086 , 4.12188 , 28.4236 , 1616543665 , 695218125
3 , 27 , 0 , 1.57301 , 4.17747 , 36.5358 , 1616543693 , 296886083
3 , 28 , 0 , 1.57042 , 3.97218 , 35.8197 , 1616543727 , 696890393
3 , 29 , 0 , 1.57097 , 3.98352 , 44.101 , 1616543776 , 896770530
3 , 30 , 0 , 1.57051 , 4.10436 , 45.2543 , 1616543802 , 496219062
3 , 31 , 0 , 1.57365 , 4.2297 , 45.6843 , 1616543910 , 794992094
3 , 32 , 0 , 1.57308 , 4.36933 , 42.7654 , 1616543940 , 394372916
3 , 33 , 0 , 1.5781 , 5.27956 , 12.5181 , 1616544039 , 198278659
3 , 34 , 0 , 1.58446 , 5.89088 , 12.0665 , 1616544075 , 196892500
3 , 35 , 0 , 1.57998 , 0.000474538 , 14.5428 , 1616544095 , 597088586
3 , 36 , 0 , 1.58058 , 0.17284 , 16.5682 , 1616544122 , 397833628
3 , 37 , 0 , 1.58049 , 0.322834 , 19.1904 , 1616544143 , 997667994
3 , 38 , 0 , 1.58305 , 0.444863 , 12.7102 , 1616544180 , 397232251
3 , 39 , 0 , 1.5897 , 0.30166 , 7.31858 , 1616544207 , 996996251
3 , 40 , 0 , 1.60825 , 5.86693 , 4.15628 , 1616544231 , 198256086
