theodolite_number , marker_number , status , elevation , azimuth , distance , sec , nsec
1 , 1 , 0 , 1.54617 , 3.31981 , 14.3831 , 1657296300 , 370926453
1 , 2 , 0 , 1.56343 , 3.03671 , 46.3268 , 1657296383 , 571048765
1 , 3 , 0 , 1.55634 , 2.7002 , 46.9011 , 1657296451 , 972954937
1 , 4 , 0 , 1.54581 , 2.30756 , 16.3639 , 1657296581 , 573322961
1 , 5 , 0 , 1.5605 , 1.48713 , 26.3086 , 1657296659 , 174738660
1 , 6 , 0 , 1.55844 , 0.717526 , 15.1016 , 1657296779 , 574710854
1 , 7 , 0 , 1.56309 , 5.19437 , 11.0232 , 1657296845 , 974180256
1 , 8 , 0 , 1.56235 , 4.17918 , 17.7637 , 1657296975 , 977182862
2 , 1 , 0 , 1.56992 , 3.5144 , 108.189 , 1666982448 , 231295344
2 , 2 , 0 , 1.56977 , 3.43347 , 76.2569 , 1666982527 , 29558699
2 , 3 , 0 , 1.56513 , 3.63948 , 73.7879 , 1666982591 , 30856279
2 , 4 , 0 , 1.56936 , 3.65326 , 106.159 , 1666982724 , 630832895
2 , 5 , 0 , 1.57073 , 3.80162 , 116.251 , 1666982809 , 432057758
2 , 6 , 0 , 1.57138 , 3.68477 , 128.346 , 1666982922 , 631165632
2 , 7 , 0 , 1.57218 , 3.52373 , 128.746 , 1666982998 , 231554353
2 , 8 , 0 , 1.57178 , 3.43339 , 118.432 , 1666983121 , 834937483
3 , 1 , 0 , 1.56771 , 0.758109 , 60.0622 , 1666982611 , 251199672
3 , 2 , 0 , 1.56511 , 0.998047 , 28.8488 , 1666982692 , 449415474
3 , 3 , 0 , 1.55767 , 1.37087 , 38.4306 , 1666982750 , 849334358
3 , 4 , 0 , 1.56706 , 0.987746 , 64.6752 , 1666982882 , 49042693
3 , 5 , 0 , 1.56959 , 1.12346 , 81.2969 , 1666982968 , 849464535
3 , 6 , 0 , 1.57063 , 0.908214 , 86.3638 , 1666983079 , 248254389
3 , 7 , 0 , 1.57191 , 0.671516 , 79.7573 , 1666983161 , 648900347
3 , 8 , 0 , 1.57119 , 0.566834 , 66.6194 , 1666983278 , 847702907
