Point ID,Easting,Northing,Elevation,H. Precision,V. Precision,PDOP,Sats,Datetime,Timestamp
nor1-2248,245724.094,5182433.275,90.386,0.011,0.019,1.539,19.0,2023-07-25 15:19:05,1690298345
nor1-2249,245723.365,5182434.202,90.381,0.01,0.019,1.539,19.0,2023-07-25 15:19:06,1690298346
nor1-2250,245722.679,5182435.08,90.395,0.01,0.018,1.538,19.0,2023-07-25 15:19:07,1690298347
nor1-2251,245721.923,5182436.016,90.402,0.01,0.018,1.538,20.0,2023-07-25 15:19:08,1690298348
nor1-2252,245721.13,5182436.969,90.392,0.01,0.017,1.408,20.0,2023-07-25 15:19:09,1690298349
nor1-2253,245720.352,5182437.902,90.415,0.01,0.018,1.408,20.0,2023-07-25 15:19:10,1690298350
nor1-2254,245719.62,5182438.81,90.44,0.01,0.018,1.408,20.0,2023-07-25 15:19:11,1690298351
nor1-2255,245718.854,5182439.741,90.432,0.01,0.018,1.408,20.0,2023-07-25 15:19:12,1690298352
nor1-2256,245718.106,5182440.613,90.431,0.01,0.018,1.408,19.0,2023-07-25 15:19:13,1690298353
nor1-2257,245717.367,5182441.58,90.436,0.011,0.02,1.408,20.0,2023-07-25 15:19:14,1690298354
nor1-2258,245716.655,5182442.509,90.444,0.011,0.021,1.408,20.0,2023-07-25 15:19:15,1690298355
nor1-2259,245715.965,5182443.481,90.454,0.011,0.021,1.408,20.0,2023-07-25 15:19:16,1690298356
nor1-2260,245715.323,5182444.386,90.447,0.012,0.021,1.408,20.0,2023-07-25 15:19:17,1690298357
nor1-2261,245714.703,5182445.206,90.452,0.012,0.019,1.408,20.0,2023-07-25 15:19:18,1690298358
nor1-2262,245714.032,5182446.063,90.472,0.012,0.019,1.407,20.0,2023-07-25 15:19:19,1690298359
nor1-2263,245713.312,5182446.925,90.474,0.011,0.018,1.407,21.0,2023-07-25 15:19:20,1690298360
nor1-2264,245712.578,5182447.764,90.478,0.011,0.018,1.324,20.0,2023-07-25 15:19:21,1690298361
nor1-2265,245711.737,5182448.633,90.482,0.011,0.019,1.324,20.0,2023-07-25 15:19:22,1690298362
nor1-2266,245710.93,5182449.449,90.456,0.011,0.019,1.324,20.0,2023-07-25 15:19:23,1690298363
nor1-2267,245710.144,5182450.327,90.439,0.011,0.019,1.324,20.0,2023-07-25 15:19:24,1690298364
nor1-2268,245709.397,5182451.211,90.417,0.011,0.019,1.407,20.0,2023-07-25 15:19:25,1690298365
nor1-2269,245708.712,5182451.998,90.39,0.011,0.019,1.407,20.0,2023-07-25 15:19:26,1690298366
nor1-2270,245708.025,5182452.824,90.36,0.011,0.02,1.407,19.0,2023-07-25 15:19:27,1690298367
nor1-2271,245707.339,5182453.603,90.355,0.011,0.019,1.407,20.0,2023-07-25 15:19:28,1690298368
nor1-2272,245706.608,5182454.423,90.329,0.011,0.019,1.407,19.0,2023-07-25 15:19:29,1690298369
nor1-2273,245705.859,5182455.255,90.323,0.014,0.025,1.407,20.0,2023-07-25 15:19:30,1690298370
nor1-2274,245705.155,5182456.031,90.285,0.014,0.023,1.374,19.0,2023-07-25 15:19:31,1690298371
nor1-2275,245704.482,5182456.808,90.274,0.014,0.025,1.374,18.0,2023-07-25 15:19:32,1690298372
nor1-2276,245703.813,5182457.689,90.279,0.012,0.021,1.535,18.0,2023-07-25 15:19:33,1690298373
nor1-2277,245703.079,5182458.483,90.284,0.012,0.02,1.535,18.0,2023-07-25 15:19:34,1690298374
nor1-2278,245702.12,5182459.523,90.296,0.013,0.023,1.535,18.0,2023-07-25 15:19:35,1690298375
nor1-2279,245701.356,5182460.502,90.25,0.019,0.032,1.535,19.0,2023-07-25 15:19:36,1690298376
nor1-2280,245700.644,5182461.459,90.259,0.016,0.027,1.374,18.0,2023-07-25 15:19:37,1690298377
nor1-2281,245699.723,5182462.547,90.311,0.014,0.023,1.374,20.0,2023-07-25 15:19:38,1690298378
nor1-2282,245698.954,5182463.569,90.331,0.012,0.02,1.406,20.0,2023-07-25 15:19:39,1690298379
nor1-2283,245698.19,5182464.508,90.314,0.012,0.02,1.406,20.0,2023-07-25 15:19:40,1690298380
nor1-2284,245697.448,5182465.463,90.323,0.011,0.019,1.406,19.0,2023-07-25 15:19:41,1690298381
nor1-2285,245696.658,5182466.411,90.296,0.011,0.02,1.406,19.0,2023-07-25 15:19:42,1690298382
nor1-2286,245695.88,5182467.366,90.269,0.011,0.02,1.533,19.0,2023-07-25 15:19:43,1690298383
nor1-2287,245695.068,5182468.32,90.272,0.011,0.02,1.533,19.0,2023-07-25 15:19:44,1690298384
nor1-2288,245694.252,5182469.315,90.283,0.011,0.021,1.533,19.0,2023-07-25 15:19:45,1690298385
nor1-2289,245693.481,5182470.275,90.289,0.012,0.022,1.533,18.0,2023-07-25 15:19:46,1690298386
nor1-2290,245692.753,5182471.197,90.281,0.013,0.022,1.613,18.0,2023-07-25 15:19:47,1690298387
nor1-2291,245691.947,5182472.204,90.277,0.012,0.021,1.613,18.0,2023-07-25 15:19:48,1690298388
nor1-2292,245691.125,5182473.255,90.265,0.012,0.021,1.613,18.0,2023-07-25 15:19:49,1690298389
nor1-2293,245690.292,5182474.297,90.272,0.012,0.02,1.613,18.0,2023-07-25 15:19:50,1690298390
nor1-2294,245689.557,5182475.249,90.233,0.012,0.02,1.532,18.0,2023-07-25 15:19:51,1690298391
nor1-2295,245688.807,5182476.203,90.234,0.014,0.024,1.532,18.0,2023-07-25 15:19:52,1690298392
nor1-2296,245688.088,5182477.166,90.245,0.013,0.022,1.532,19.0,2023-07-25 15:19:53,1690298393
nor1-2297,245687.356,5182478.117,90.25,0.014,0.024,1.532,19.0,2023-07-25 15:19:54,1690298394
nor1-2298,245686.68,5182479.08,90.219,0.014,0.023,1.532,19.0,2023-07-25 15:19:55,1690298395
nor1-2299,245686.035,5182479.974,90.233,0.013,0.021,1.532,19.0,2023-07-25 15:19:56,1690298396
nor1-2300,245685.325,5182480.945,90.234,0.012,0.02,1.532,19.0,2023-07-25 15:19:57,1690298397
nor1-2301,245684.645,5182481.81,90.237,0.011,0.02,1.532,19.0,2023-07-25 15:19:58,1690298398
nor1-2302,245684.039,5182482.615,90.217,0.012,0.02,1.531,19.0,2023-07-25 15:19:59,1690298399
nor1-2303,245683.392,5182483.491,90.244,0.011,0.018,1.531,19.0,2023-07-25 15:20:00,1690298400
nor1-2304,245682.722,5182484.385,90.247,0.011,0.018,1.531,19.0,2023-07-25 15:20:01,1690298401
nor1-2305,245682.05,5182485.268,90.248,0.011,0.018,1.531,19.0,2023-07-25 15:20:02,1690298402
nor1-2306,245681.349,5182486.13,90.268,0.01,0.018,1.531,19.0,2023-07-25 15:20:03,1690298403
nor1-2307,245680.579,5182487.013,90.3,0.011,0.019,1.531,19.0,2023-07-25 15:20:04,1690298404
nor1-2308,245679.849,5182487.816,90.281,0.011,0.019,1.531,19.0,2023-07-25 15:20:05,1690298405
nor1-2309,245679.109,5182488.626,90.325,0.011,0.019,1.53,19.0,2023-07-25 15:20:06,1690298406
nor1-2310,245678.37,5182489.527,90.331,0.011,0.019,1.53,19.0,2023-07-25 15:20:07,1690298407
nor1-2311,245677.571,5182490.457,90.33,0.01,0.018,1.53,19.0,2023-07-25 15:20:08,1690298408
nor1-2312,245676.753,5182491.206,90.314,0.011,0.02,1.53,20.0,2023-07-25 15:20:09,1690298409
nor1-2313,245675.905,5182492.098,90.294,0.011,0.021,1.403,20.0,2023-07-25 15:20:10,1690298410
nor1-2314,245675.3,5182492.814,90.227,0.015,0.028,1.403,19.0,2023-07-25 15:20:11,1690298411
nor1-2315,245674.503,5182493.803,90.302,0.014,0.024,1.501,20.0,2023-07-25 15:20:12,1690298412
nor1-2316,245673.66,5182494.759,90.323,0.013,0.021,1.501,19.0,2023-07-25 15:20:13,1690298413
nor1-2317,245672.931,5182495.576,90.323,0.013,0.022,1.501,18.0,2023-07-25 15:20:14,1690298414
nor1-2318,245672.243,5182496.374,90.349,0.011,0.02,1.501,18.0,2023-07-25 15:20:15,1690298415
nor1-2319,245671.66,5182497.124,90.337,0.012,0.021,1.529,18.0,2023-07-25 15:20:16,1690298416
nor1-2320,245670.887,5182497.958,90.321,0.012,0.021,1.529,18.0,2023-07-25 15:20:17,1690298417
nor1-2321,245669.992,5182498.8,90.34,0.012,0.022,1.529,18.0,2023-07-25 15:20:18,1690298418
nor1-2322,245669.325,5182499.558,90.334,0.012,0.021,1.529,18.0,2023-07-25 15:20:19,1690298419
nor1-2323,245668.829,5182500.459,90.346,0.012,0.021,1.648,19.0,2023-07-25 15:20:20,1690298420
nor1-2324,245668.493,5182501.259,90.342,0.012,0.02,1.648,18.0,2023-07-25 15:20:21,1690298421
nor1-2325,245668.523,5182502.077,90.342,0.012,0.02,1.5,17.0,2023-07-25 15:20:22,1690298422
nor1-2326,245668.783,5182503.014,90.389,0.012,0.02,1.5,18.0,2023-07-25 15:20:23,1690298423
nor1-2327,245669.309,5182503.763,90.374,0.012,0.02,1.647,18.0,2023-07-25 15:20:24,1690298424
nor1-2328,245670.026,5182504.411,90.372,0.012,0.021,1.647,18.0,2023-07-25 15:20:25,1690298425
nor1-2329,245670.732,5182504.881,90.381,0.012,0.02,1.647,19.0,2023-07-25 15:20:26,1690298426
nor1-2330,245671.449,5182505.281,90.383,0.012,0.02,1.647,18.0,2023-07-25 15:20:27,1690298427
nor1-2331,245672.188,5182505.562,90.372,0.013,0.023,1.647,18.0,2023-07-25 15:20:28,1690298428
nor1-2332,245673.026,5182505.815,90.388,0.014,0.025,1.647,18.0,2023-07-25 15:20:29,1690298429
nor1-2333,245673.891,5182505.978,90.393,0.016,0.024,1.647,19.0,2023-07-25 15:20:30,1690298430
nor1-2334,245674.733,5182506.098,90.394,0.014,0.023,1.647,18.0,2023-07-25 15:20:31,1690298431
nor1-2335,245675.409,5182506.158,90.396,0.014,0.022,1.646,18.0,2023-07-25 15:20:32,1690298432
nor1-2336,245676.333,5182505.99,90.384,0.018,0.029,1.646,18.0,2023-07-25 15:20:33,1690298433
nor1-2337,245677.063,5182505.721,90.384,0.017,0.028,1.646,18.0,2023-07-25 15:20:34,1690298434
nor1-2338,245677.75,5182504.996,90.41,0.018,0.027,1.646,18.0,2023-07-25 15:20:35,1690298435
nor1-2339,245678.331,5182504.254,90.412,0.024,0.032,1.646,18.0,2023-07-25 15:20:36,1690298436
nor1-2340,245678.998,5182503.341,90.393,0.021,0.029,1.646,17.0,2023-07-25 15:20:37,1690298437
nor1-2341,245679.605,5182502.489,90.414,0.02,0.028,1.681,18.0,2023-07-25 15:20:38,1690298438
nor1-2342,245680.223,5182501.728,90.413,0.023,0.029,1.681,17.0,2023-07-25 15:20:39,1690298439
nor1-2343,245681.001,5182500.944,90.393,0.021,0.028,1.646,17.0,2023-07-25 15:20:40,1690298440
nor1-2344,245681.645,5182500.257,90.413,0.019,0.026,1.646,18.0,2023-07-25 15:20:41,1690298441
nor1-2345,245682.326,5182499.43,90.427,0.016,0.024,1.645,18.0,2023-07-25 15:20:42,1690298442
nor1-2346,245682.909,5182498.756,90.429,0.016,0.025,1.645,18.0,2023-07-25 15:20:43,1690298443
nor1-2347,245683.523,5182497.997,90.397,0.013,0.022,1.645,18.0,2023-07-25 15:20:44,1690298444
nor1-2348,245684.162,5182497.107,90.389,0.013,0.022,1.645,18.0,2023-07-25 15:20:45,1690298445
nor1-2349,245684.719,5182496.276,90.382,0.012,0.021,1.645,18.0,2023-07-25 15:20:46,1690298446
nor1-2350,245685.357,5182495.458,90.38,0.012,0.021,1.645,18.0,2023-07-25 15:20:47,1690298447
nor1-2351,245686.088,5182494.603,90.371,0.013,0.023,1.645,18.0,2023-07-25 15:20:48,1690298448
nor1-2352,245686.769,5182493.865,90.376,0.012,0.021,1.645,18.0,2023-07-25 15:20:49,1690298449
nor1-2353,245687.557,5182493.03,90.353,0.012,0.021,1.644,18.0,2023-07-25 15:20:50,1690298450
nor1-2354,245688.47,5182492.119,90.353,0.012,0.02,1.644,18.0,2023-07-25 15:20:51,1690298451
nor1-2355,245689.254,5182491.212,90.356,0.011,0.02,1.644,18.0,2023-07-25 15:20:52,1690298452
nor1-2356,245689.914,5182490.304,90.359,0.011,0.019,1.644,18.0,2023-07-25 15:20:53,1690298453
nor1-2357,245690.472,5182489.447,90.355,0.011,0.019,1.644,18.0,2023-07-25 15:20:54,1690298454
nor1-2358,245691.029,5182488.652,90.361,0.012,0.021,1.644,18.0,2023-07-25 15:20:55,1690298455
nor1-2359,245691.573,5182487.77,90.357,0.015,0.024,1.644,18.0,2023-07-25 15:20:56,1690298456
nor1-2360,245692.022,5182486.887,90.422,0.014,0.024,1.644,18.0,2023-07-25 15:20:57,1690298457
nor1-2361,245692.558,5182485.961,90.43,0.012,0.02,1.644,18.0,2023-07-25 15:20:58,1690298458
nor1-2362,245693.037,5182485.113,90.402,0.012,0.021,1.644,18.0,2023-07-25 15:20:59,1690298459
nor1-2363,245693.509,5182484.303,90.343,0.011,0.019,1.643,18.0,2023-07-25 15:21:00,1690298460
nor1-2364,245693.964,5182483.452,90.288,0.011,0.019,1.643,18.0,2023-07-25 15:21:01,1690298461
nor1-2365,245694.503,5182482.609,90.286,0.011,0.019,1.643,18.0,2023-07-25 15:21:02,1690298462
nor1-2366,245695.217,5182481.759,90.289,0.013,0.022,1.643,18.0,2023-07-25 15:21:03,1690298463
nor1-2367,245695.988,5182480.916,90.304,0.012,0.022,1.643,18.0,2023-07-25 15:21:04,1690298464
nor1-2368,245696.669,5182480.112,90.29,0.013,0.022,1.643,18.0,2023-07-25 15:21:05,1690298465
nor1-2369,245697.469,5182479.256,90.276,0.013,0.02,1.643,18.0,2023-07-25 15:21:06,1690298466
nor1-2370,245698.21,5182478.436,90.272,0.014,0.021,1.643,17.0,2023-07-25 15:21:07,1690298467
nor1-2371,245698.976,5182477.562,90.259,0.017,0.025,1.678,17.0,2023-07-25 15:21:08,1690298468
nor1-2372,245699.681,5182476.776,90.25,0.015,0.024,1.678,18.0,2023-07-25 15:21:09,1690298469
nor1-2373,245700.391,5182475.756,90.181,0.019,0.026,1.642,18.0,2023-07-25 15:21:10,1690298470
nor1-2374,245701.128,5182474.746,90.19,0.019,0.025,1.642,18.0,2023-07-25 15:21:11,1690298471
nor1-2375,245701.707,5182473.919,90.217,0.016,0.022,1.642,18.0,2023-07-25 15:21:12,1690298472
nor1-2376,245702.138,5182473.217,90.219,0.015,0.021,1.642,18.0,2023-07-25 15:21:13,1690298473
nor1-2377,245702.655,5182472.537,90.264,0.016,0.023,1.642,18.0,2023-07-25 15:21:14,1690298474
nor1-2378,245703.411,5182471.736,90.288,0.015,0.022,1.642,18.0,2023-07-25 15:21:15,1690298475
nor1-2379,245704.181,5182470.896,90.317,0.014,0.022,1.642,18.0,2023-07-25 15:21:16,1690298476
nor1-2380,245704.901,5182470.146,90.349,0.014,0.021,1.642,18.0,2023-07-25 15:21:17,1690298477
nor1-2381,245705.645,5182469.377,90.358,0.014,0.023,1.641,18.0,2023-07-25 15:21:18,1690298478
nor1-2382,245706.27,5182468.62,90.383,0.015,0.026,1.641,17.0,2023-07-25 15:21:19,1690298479
nor1-2383,245706.907,5182467.697,90.371,0.017,0.028,1.641,17.0,2023-07-25 15:21:20,1690298480
nor1-2384,245707.475,5182466.861,90.372,0.02,0.029,1.641,17.0,2023-07-25 15:21:21,1690298481
nor1-2385,245708.066,5182466.139,90.408,0.019,0.025,1.641,17.0,2023-07-25 15:21:22,1690298482
nor1-2386,245708.593,5182465.465,90.386,0.022,0.028,1.641,17.0,2023-07-25 15:21:23,1690298483
nor1-2387,245709.169,5182464.793,90.408,0.022,0.029,1.641,17.0,2023-07-25 15:21:24,1690298484
nor1-2388,245709.681,5182464.17,90.414,0.016,0.025,1.641,18.0,2023-07-25 15:21:25,1690298485
nor1-2389,245710.163,5182463.436,90.424,0.018,0.026,1.641,18.0,2023-07-25 15:21:26,1690298486
nor1-2390,245710.746,5182462.628,90.441,0.019,0.028,1.641,17.0,2023-07-25 15:21:27,1690298487
nor1-2391,245711.225,5182461.885,90.428,0.02,0.027,1.64,17.0,2023-07-25 15:21:28,1690298488
nor1-2392,245711.876,5182461.046,90.46,0.022,0.029,1.64,18.0,2023-07-25 15:21:29,1690298489
nor1-2393,245712.607,5182460.138,90.465,0.018,0.025,1.64,18.0,2023-07-25 15:21:30,1690298490
nor1-2394,245713.372,5182459.267,90.466,0.016,0.027,1.64,18.0,2023-07-25 15:21:31,1690298491
nor1-2395,245714.095,5182458.329,90.506,0.017,0.03,1.64,16.0,2023-07-25 15:21:32,1690298492
nor1-2396,245714.737,5182457.452,90.489,0.016,0.027,1.64,16.0,2023-07-25 15:21:33,1690298493
nor1-2397,245715.346,5182456.632,90.503,0.014,0.024,1.64,17.0,2023-07-25 15:21:34,1690298494
nor1-2398,245716.0,5182455.83,90.503,0.014,0.025,1.64,17.0,2023-07-25 15:21:35,1690298495
nor1-2399,245716.778,5182454.893,90.512,0.012,0.022,1.64,17.0,2023-07-25 15:21:36,1690298496
nor1-2400,245717.564,5182453.945,90.49,0.012,0.021,1.64,18.0,2023-07-25 15:21:37,1690298497
nor1-2401,245718.361,5182452.913,90.514,0.013,0.023,1.639,18.0,2023-07-25 15:21:38,1690298498
nor1-2402,245719.079,5182451.753,90.521,0.013,0.022,1.639,18.0,2023-07-25 15:21:39,1690298499
nor1-2403,245719.72,5182450.559,90.526,0.016,0.027,1.639,18.0,2023-07-25 15:21:40,1690298500
nor1-2404,245720.514,5182449.537,90.513,0.017,0.025,1.639,18.0,2023-07-25 15:21:41,1690298501
nor1-2405,245721.42,5182448.576,90.516,0.017,0.025,1.639,18.0,2023-07-25 15:21:42,1690298502
nor1-2406,245722.369,5182447.435,90.522,0.017,0.023,1.639,17.0,2023-07-25 15:21:43,1690298503
nor1-2407,245723.255,5182446.313,90.506,0.017,0.027,1.639,17.0,2023-07-25 15:21:44,1690298504
nor1-2408,245724.098,5182445.287,90.485,0.014,0.023,1.639,18.0,2023-07-25 15:21:45,1690298505
nor1-2409,245724.868,5182444.284,90.504,0.013,0.023,1.639,17.0,2023-07-25 15:21:46,1690298506
nor1-2410,245725.815,5182443.073,90.502,0.013,0.022,1.639,17.0,2023-07-25 15:21:47,1690298507
nor1-2411,245726.729,5182441.94,90.478,0.013,0.022,1.638,18.0,2023-07-25 15:21:48,1690298508
nor1-2412,245727.671,5182440.829,90.455,0.012,0.021,1.638,18.0,2023-07-25 15:21:49,1690298509
nor1-2413,245728.599,5182439.787,90.462,0.012,0.019,1.638,18.0,2023-07-25 15:21:50,1690298510
nor1-2414,245729.455,5182438.786,90.48,0.012,0.019,1.638,18.0,2023-07-25 15:21:51,1690298511
nor1-2415,245730.172,5182437.937,90.463,0.011,0.018,1.638,18.0,2023-07-25 15:21:52,1690298512
nor1-2416,245730.733,5182437.291,90.452,0.011,0.018,1.638,18.0,2023-07-25 15:21:53,1690298513
nor1-2417,245731.312,5182436.617,90.41,0.011,0.019,1.638,18.0,2023-07-25 15:21:54,1690298514
nor1-2418,245731.882,5182435.906,90.412,0.011,0.019,1.638,18.0,2023-07-25 15:21:55,1690298515
nor1-2419,245732.412,5182435.225,90.403,0.011,0.019,1.638,18.0,2023-07-25 15:21:56,1690298516
nor1-2420,245732.829,5182434.703,90.397,0.011,0.019,1.638,18.0,2023-07-25 15:21:57,1690298517
nor1-2421,245733.354,5182434.072,90.407,0.011,0.019,1.637,18.0,2023-07-25 15:21:58,1690298518
nor1-2422,245733.709,5182433.635,90.395,0.011,0.018,1.637,18.0,2023-07-25 15:21:59,1690298519
nor1-2423,245734.059,5182433.17,90.407,0.011,0.018,1.637,18.0,2023-07-25 15:22:00,1690298520
nor1-2424,245734.422,5182432.691,90.406,0.011,0.018,1.637,18.0,2023-07-25 15:22:01,1690298521
nor1-2425,245734.835,5182432.149,90.405,0.01,0.019,1.637,18.0,2023-07-25 15:22:02,1690298522
nor1-2426,245735.376,5182431.488,90.416,0.01,0.018,1.637,18.0,2023-07-25 15:22:03,1690298523
nor1-2427,245735.949,5182430.809,90.41,0.01,0.018,1.637,18.0,2023-07-25 15:22:04,1690298524
nor1-2428,245736.567,5182430.096,90.398,0.01,0.018,1.637,18.0,2023-07-25 15:22:05,1690298525
nor1-2429,245737.208,5182429.343,90.4,0.01,0.018,1.636,18.0,2023-07-25 15:22:06,1690298526
nor1-2430,245737.804,5182428.653,90.41,0.011,0.019,1.636,18.0,2023-07-25 15:22:07,1690298527
nor1-2431,245738.46,5182427.886,90.457,0.011,0.018,1.636,18.0,2023-07-25 15:22:08,1690298528
nor1-2432,245738.944,5182427.258,90.401,0.011,0.018,1.636,18.0,2023-07-25 15:22:09,1690298529
nor1-2433,245739.562,5182426.431,90.44,0.011,0.019,1.636,18.0,2023-07-25 15:22:10,1690298530
nor1-2434,245740.057,5182425.711,90.397,0.012,0.019,1.636,18.0,2023-07-25 15:22:11,1690298531
nor1-2435,245740.554,5182425.009,90.378,0.011,0.019,1.636,18.0,2023-07-25 15:22:12,1690298532
nor1-2436,245741.15,5182424.162,90.412,0.011,0.019,1.636,18.0,2023-07-25 15:22:13,1690298533
nor1-2437,245741.689,5182423.398,90.393,0.011,0.018,1.636,18.0,2023-07-25 15:22:14,1690298534
nor1-2438,245742.192,5182422.727,90.385,0.011,0.019,1.636,18.0,2023-07-25 15:22:15,1690298535
nor1-2439,245742.772,5182421.916,90.386,0.012,0.02,1.635,18.0,2023-07-25 15:22:16,1690298536
nor1-2440,245743.457,5182421.07,90.371,0.013,0.021,1.635,18.0,2023-07-25 15:22:17,1690298537
nor1-2441,245744.23,5182420.218,90.356,0.012,0.019,1.635,18.0,2023-07-25 15:22:18,1690298538
nor1-2442,245744.859,5182419.56,90.345,0.012,0.019,1.635,18.0,2023-07-25 15:22:19,1690298539
nor1-2443,245745.397,5182418.894,90.346,0.011,0.018,1.635,18.0,2023-07-25 15:22:20,1690298540
nor1-2444,245745.924,5182418.053,90.338,0.011,0.018,1.635,18.0,2023-07-25 15:22:21,1690298541
nor1-2445,245746.474,5182417.18,90.339,0.011,0.018,1.635,18.0,2023-07-25 15:22:22,1690298542
nor1-2446,245747.086,5182416.198,90.309,0.011,0.018,1.635,18.0,2023-07-25 15:22:23,1690298543
nor1-2447,245747.708,5182415.335,90.289,0.012,0.02,1.635,18.0,2023-07-25 15:22:24,1690298544
nor1-2448,245748.388,5182414.51,90.289,0.012,0.021,1.635,18.0,2023-07-25 15:22:25,1690298545
nor1-2449,245748.984,5182413.696,90.301,0.011,0.018,1.634,18.0,2023-07-25 15:22:26,1690298546
nor1-2450,245749.431,5182412.901,90.3,0.011,0.02,1.634,18.0,2023-07-25 15:22:27,1690298547
nor1-2451,245749.819,5182412.153,90.279,0.012,0.02,1.634,18.0,2023-07-25 15:22:28,1690298548
nor1-2452,245750.258,5182411.32,90.299,0.012,0.019,1.634,18.0,2023-07-25 15:22:29,1690298549
nor1-2453,245750.762,5182410.495,90.3,0.012,0.019,1.634,18.0,2023-07-25 15:22:30,1690298550
nor1-2454,245751.425,5182409.624,90.303,0.015,0.024,1.634,17.0,2023-07-25 15:22:31,1690298551
nor1-2455,245752.124,5182408.732,90.268,0.015,0.024,1.634,17.0,2023-07-25 15:22:32,1690298552
nor1-2456,245752.877,5182407.869,90.275,0.019,0.024,1.634,18.0,2023-07-25 15:22:33,1690298553
nor1-2457,245753.672,5182406.978,90.253,0.02,0.024,1.634,17.0,2023-07-25 15:22:34,1690298554
nor1-2458,245754.401,5182406.124,90.239,0.02,0.023,1.634,17.0,2023-07-25 15:22:35,1690298555
nor1-2459,245755.035,5182405.411,90.236,0.016,0.022,1.633,18.0,2023-07-25 15:22:36,1690298556
nor1-2460,245755.831,5182404.553,90.249,0.014,0.021,1.633,18.0,2023-07-25 15:22:37,1690298557
nor1-2461,245756.456,5182403.702,90.224,0.015,0.024,1.633,18.0,2023-07-25 15:22:38,1690298558
nor1-2462,245757.03,5182402.937,90.195,0.013,0.021,1.633,18.0,2023-07-25 15:22:39,1690298559
nor1-2463,245757.613,5182402.144,90.157,0.012,0.021,1.633,18.0,2023-07-25 15:22:40,1690298560
nor1-2464,245758.155,5182401.379,90.158,0.012,0.02,1.633,18.0,2023-07-25 15:22:41,1690298561
nor1-2465,245758.88,5182400.57,90.153,0.013,0.022,1.633,18.0,2023-07-25 15:22:42,1690298562
nor1-2466,245759.721,5182399.734,90.162,0.014,0.022,1.633,18.0,2023-07-25 15:22:43,1690298563
nor1-2467,245760.44,5182398.984,90.155,0.015,0.021,1.633,18.0,2023-07-25 15:22:44,1690298564
nor1-2468,245761.102,5182398.185,90.132,0.016,0.022,1.633,18.0,2023-07-25 15:22:45,1690298565
nor1-2469,245761.69,5182397.358,90.141,0.017,0.023,1.632,18.0,2023-07-25 15:22:46,1690298566
nor1-2470,245762.314,5182396.614,90.144,0.019,0.025,1.632,17.0,2023-07-25 15:22:47,1690298567
nor1-2471,245762.982,5182395.91,90.145,0.019,0.024,1.632,16.0,2023-07-25 15:22:48,1690298568
nor1-2472,245763.372,5182395.323,90.11,0.018,0.024,1.632,17.0,2023-07-25 15:22:49,1690298569
nor1-2473,245763.891,5182394.594,90.196,0.019,0.027,1.708,17.0,2023-07-25 15:22:50,1690298570
nor1-2474,245764.461,5182393.89,90.275,0.018,0.025,1.708,17.0,2023-07-25 15:22:51,1690298571
nor1-2475,245765.245,5182393.099,90.314,0.018,0.024,1.632,17.0,2023-07-25 15:22:52,1690298572
nor1-2476,245765.964,5182392.435,90.337,0.016,0.023,1.632,18.0,2023-07-25 15:22:53,1690298573
nor1-2477,245766.751,5182391.626,90.338,0.014,0.023,1.632,18.0,2023-07-25 15:22:54,1690298574
nor1-2478,245767.516,5182390.837,90.335,0.014,0.023,1.632,18.0,2023-07-25 15:22:55,1690298575
nor1-2479,245767.986,5182390.088,90.316,0.014,0.022,1.631,19.0,2023-07-25 15:22:56,1690298576
nor1-2480,245768.326,5182389.394,90.321,0.013,0.021,1.631,19.0,2023-07-25 15:22:57,1690298577
nor1-2481,245768.923,5182388.509,90.339,0.013,0.02,1.491,19.0,2023-07-25 15:22:58,1690298578
nor1-2482,245769.847,5182387.471,90.354,0.013,0.021,1.491,19.0,2023-07-25 15:22:59,1690298579
nor1-2483,245770.646,5182386.594,90.318,0.013,0.021,1.491,19.0,2023-07-25 15:23:00,1690298580
nor1-2484,245771.351,5182385.74,90.275,0.012,0.019,1.491,19.0,2023-07-25 15:23:01,1690298581
nor1-2485,245771.957,5182385.026,90.291,0.013,0.021,1.491,19.0,2023-07-25 15:23:02,1690298582
nor1-2486,245772.453,5182384.393,90.262,0.014,0.023,1.491,19.0,2023-07-25 15:23:03,1690298583
nor1-2487,245773.02,5182383.659,90.309,0.013,0.022,1.433,19.0,2023-07-25 15:23:04,1690298584
nor1-2488,245773.515,5182382.899,90.325,0.013,0.021,1.433,19.0,2023-07-25 15:23:05,1690298585
nor1-2489,245774.031,5182382.095,90.324,0.014,0.021,1.433,19.0,2023-07-25 15:23:06,1690298586
nor1-2490,245774.538,5182381.3,90.359,0.013,0.021,1.433,19.0,2023-07-25 15:23:07,1690298587
nor1-2491,245775.016,5182380.452,90.392,0.013,0.02,1.609,19.0,2023-07-25 15:23:08,1690298588
nor1-2492,245775.48,5182379.598,90.381,0.014,0.021,1.609,18.0,2023-07-25 15:23:09,1690298589
nor1-2493,245776.143,5182378.675,90.426,0.013,0.02,1.666,18.0,2023-07-25 15:23:10,1690298590
nor1-2494,245776.726,5182377.804,90.431,0.015,0.025,1.666,17.0,2023-07-25 15:23:11,1690298591
nor1-2495,245777.356,5182376.868,90.448,0.016,0.025,1.882,17.0,2023-07-25 15:23:12,1690298592
nor1-2496,245777.904,5182375.912,90.413,0.019,0.03,1.882,19.0,2023-07-25 15:23:13,1690298593
