1666984055.741159 -2.2489544066170115 -10.434927514436211 -0.22895378646136014 0.00047649808421313934 4.712706868533712e-07 1.1973975662253534e-08 4.712706868619917e-07 0.0004790879803404636 6.493203536292002e-08 1.1973975662251334e-08 6.493203536244596e-08 0.00047641708178860413
1666984055.941159 -2.248975855442307 -10.435007537175734 -0.22897033574054304 0.0005344672913095214 6.476853618697232e-07 1.4365407753122613e-08 6.476853618658381e-07 0.0005381018679067327 8.540500472775643e-08 1.4365407752860477e-08 8.540500472820218e-08 0.0005343578267521554
1666984056.141159 -2.248981078262764 -10.435106749231082 -0.2289770862615944 0.00031574002814534257 5.920289867269722e-07 1.318803848603316e-08 5.920289867287346e-07 0.0003190592896516908 7.827431196863243e-08 1.3188038486031113e-08 7.827431196881624e-08 0.0003156397986642681
1666984056.341159 -2.2489627654582898 -10.435170788244575 -0.228978773517568 0.0004646048890086491 5.993171491682433e-07 1.5206806494632526e-08 5.993171491698785e-07 0.0004678488032002122 8.478916549870327e-08 1.5206806494777415e-08 8.478916549851578e-08 0.00046449952469188185
1666984056.5411592 -2.2489188165964604 -10.43506991362265 -0.22899347106328402 0.00029506087641990804 6.386817265169073e-07 1.6424568917719492e-08 6.386817265164518e-07 0.00029850538680716227 9.030719695503818e-08 1.642456891772442e-08 9.03071969548085e-08 0.00029494807517566307
1666984056.7411592 -2.248860023571733 -10.434846419830167 -0.22902432429804737 0.00045600437708832935 5.924251313530344e-07 1.2575313834214218e-08 5.924251313541351e-07 0.0004591948348718438 7.05400784986624e-08 1.2575313834476854e-08 7.054007849864861e-08 0.00045589853174435833
1666984056.9411592 -2.2488124089047514 -10.434753459501373 -0.22905545718059708 0.00029348053444579127 6.30111965035862e-07 1.3061104507285806e-08 6.301119650351843e-07 0.0002968815570725449 7.307272483048338e-08 1.3061104507324114e-08 7.30727248309177e-08 0.0002933681063798697
1666984057.1411593 -2.248795799343754 -10.43488937679015 -0.22907673051838934 0.000447677534132999 6.015376251903956e-07 1.3300303591503476e-08 6.015376251782242e-07 0.00045105061122615957 7.743384799997623e-08 1.330030359137895e-08 7.743384800038029e-08 0.00044757536601625905
1666984057.3411593 -2.248820378397792 -10.435146173709821 -0.22908654104046733 0.0003021751092239532 6.430635968379105e-07 1.4439189808253564e-08 6.430635968379268e-07 0.00030580023002354715 8.403315571752877e-08 1.4439189808276325e-08 8.403315571754354e-08 0.0003020665882816928
1666984057.5411594 -2.2488671813168724 -10.435353184209351 -0.22908717449101715 0.0004580460692281196 5.990883196332161e-07 1.4450701826832911e-08 5.990883196338307e-07 0.0004613951578924722 8.098126166254123e-08 1.445070182686982e-08 8.098126166231152e-08 0.0004579446051743646
1666984057.7411594 -2.2488842176826256 -10.435287843733848 -0.22908493577792996 0.0002943778106005913 6.335702494767779e-07 1.534267573406432e-08 6.33570249477656e-07 0.0002979129053506838 8.558965287360431e-08 1.5342675734074873e-08 8.558965287347443e-08 0.0002942703579113108
1666984057.9411595 -2.248861327352875 -10.435006035047413 -0.22908544140949666 0.00045619325377456275 5.438073039153104e-07 1.155169598902253e-08 5.438073039063817e-07 0.0004592113913154473 6.443496608414226e-08 1.1551695988597799e-08 6.443496608314268e-08 0.00045610085694550856
1666984058.1411595 -2.2488412436424556 -10.43489909157606 -0.22909309461830382 0.00029417221704747953 5.748204974432744e-07 1.1974236228638931e-08 5.748204974401775e-07 0.0002973642697349128 6.702440232701819e-08 1.1974236228513684e-08 6.702440232692479e-08 0.00029407459438943775
1666984058.3411596 -2.2488455453202936 -10.435084890726566 -0.2291098621052028 0.00045624750857765255 5.708046587129288e-07 1.2690636432358145e-08 5.708046587138406e-07 0.00045944983830838957 7.725167160289372e-08 1.2690636431982246e-08 7.725167160113887e-08 0.0004561501569935913
1666984058.5411596 -2.248865945768617 -10.435325377414827 -0.2291346509948191 0.00029399716680784493 6.147531792344777e-07 1.3684776101382258e-08 6.147531792355579e-07 0.0002974536238972132 8.41332154833046e-08 1.3684776101345147e-08 8.4133215482777e-08 0.00029389221610320637
1666984058.7411597 -2.2488930915668788 -10.435471296849164 -0.22915985905824596 0.0004562431040524076 5.981597882626394e-07 1.1804169038844493e-08 5.981597882547358e-07 0.00045955920566519024 7.39911635196329e-08 1.1804169039014857e-08 7.399116352121749e-08 0.00045613869542480566
1666984058.9411597 -2.2489187141724343 -10.435509453271973 -0.22917038145039487 0.00029393573174014195 6.385105958312598e-07 1.2351827679937259e-08 6.385105958295527e-07 0.00029747385559094795 7.746374749099139e-08 1.2351827679871266e-08 7.746374749100272e-08 0.0002938241298227738
1666984059.1411598 -2.248939161130404 -10.435469526995547 -0.2291587449490145 0.00045608935580978145 5.217224239555205e-07 8.949646146053617e-09 5.217224239526849e-07 0.00045907102323228786 5.359758182284337e-08 8.949646146247166e-09 5.359758182420934e-08 0.0004560011050359198
1666984059.3411598 -2.248956430264493 -10.435422911057351 -0.22912759555322235 0.0002940695499753497 5.467495763133733e-07 9.274314944439804e-09 5.467495763119535e-07 0.00029720779201015995 5.5004278025327235e-08 9.274314944398663e-09 5.500427802533866e-08 0.0002939775061779265
1666984059.5411599 -2.248975205464563 -10.435422523809173 -0.22908803024457616 0.00045638688138895464 5.35137210044832e-07 1.158192630203712e-08 5.351372100404816e-07 0.0004594137238314084 6.575827728320347e-08 1.1581926302022545e-08 6.575827728312653e-08 0.0004562967364183311
1666984059.74116 -2.2490026112139776 -10.435493466558782 -0.2290601547561959 0.00029380763952662446 5.733607934778508e-07 1.2723900484866277e-08 5.733607934810569e-07 0.00029704488031984187 7.193932590554767e-08 1.2723900484892851e-08 7.19393259052434e-08 0.00029371115798462044
1666984059.94116 -2.249031788411332 -10.43558702997342 -0.2290451778758546 0.0004561725696487591 5.25722307459179e-07 1.0777974854102637e-08 5.257223074637365e-07 0.0004591291750215731 6.338024344377705e-08 1.077797485432056e-08 6.338024344373578e-08 0.0004560850337246677
1666984060.14116 -2.2490391344721394 -10.435569942391696 -0.2290213123960564 0.00029394217730196955 5.600270540914723e-07 1.1543795183658142e-08 5.600270540925466e-07 0.0002970883043635098 6.803940994207262e-08 1.1543795183611381e-08 6.803940994191061e-08 0.00029384902403512437
1666984060.34116 -2.2490190595817547 -10.435427854506793 -0.22899213093518023 0.0004562032087384309 5.31804247458608e-07 1.4104364200075504e-08 5.318042474569437e-07 0.0004591530160804568 8.009788449023019e-08 1.410436420039984e-08 8.009788449180145e-08 0.00045611124146205086
1666984060.54116 -2.2489891001305677 -10.435295029855345 -0.22899277938074605 0.00029394494260041583 5.710400268610928e-07 1.562504782227875e-08 5.710400268625862e-07 0.00029710887545668656 8.824450701609011e-08 1.562504782228556e-08 8.824450701589528e-08 0.0002938459479047915
1666984060.7411602 -2.2489617871883825 -10.43520955961081 -0.2290215179423667 0.00045614723267124507 5.865954821047062e-07 1.4759746560017307e-08 5.865954820932614e-07 0.0004594259727236697 8.056223501228675e-08 1.4759746559377815e-08 8.056223501186629e-08 0.0004560456156563707
1666984060.9411602 -2.2489419698058946 -10.43508450043659 -0.22903017455457142 0.000293982560600205 6.328998162245865e-07 1.5673254012797545e-08 6.328998162218285e-07 0.0002975245701048312 8.626223089381602e-08 1.5673254012864828e-08 8.626223089434051e-08 0.00029387347551722477
1666984061.1411602 -2.2489404281701617 -10.434948443470375 -0.22900223051532037 0.0004559110184133821 5.799664740041228e-07 1.3327683963628032e-08 5.799664740116157e-07 0.0004591404242941908 8.009920104524515e-08 1.3327683963786523e-08 8.009920104486987e-08 0.000455811977444567
