15 07 22 0 00 00.316 91 38 03 0 00 01.352 2.885 0.0006 0
8 45 54 0 00 04.739 95 40 22 0 00 05.732 3.658 0.0006 0
359 59 32 0 00 02.665 98 29 30 0 00 02.154 2.751 0.0006 0
11 15 28 0 00 01.000 105 34 08 0 00 01.000 2.693 0.0007 0
11 44 59 0 00 01.000 100 30 24 0 00 01.000 3.423 0.0007 0
2 56 54 0 00 01.000 100 16 10 0 00 01.000 3.366 0.0006 0
5 57 50 0 00 01.000 104 10 25 0 00 01.000 2.711 0.0006 0
3 01 57 0 00 01.000 106 22 22 0 00 01.000 2.796 0.0006 0
7 24 38 0 00 01.000 107 01 03 0 00 01.000 2.755 0.0006 0
