359 59 55 0 00 05.983 99 09 43 0 00 08.574 2.723 0.0013 0
1 20 18 0 00 02.473 102 52 56 0 00 16.082 3.049 0.0013 0
6 06 44 0 00 04.358 103 16 55 0 00 22.161 2.977 0.0013 0
359 13 04 0 00 01.000 109 15 29 0 00 01.000 2.476 0.0013 0
0 51 31 0 00 01.000 110 18 30 0 00 01.000 2.541 0.0013 0
0 03 51 0 00 01.000 111 21 58 0 00 01.000 2.457 0.0013 0
357 49 40 0 00 01.000 111 04 19 0 00 01.000 2.500 0.0018 0
