theodolite_number , marker_number , status , elevation , azimuth , distance , sec , nsec
1 , 1 , 0 , 1.46079 , 1.2291 , 4.27574 , 1651697357 , 261007454
1 , 2 , 0 , 1.4401 , 6.20715 , 4.02658 , 1651697405 , 261231446
1 , 3 , 0 , 1.5149 , 5.29155 , 8.33342 , 1651697445 , 662447993
1 , 4 , 0 , 1.55757 , 5.01601 , 12.9286 , 1651697492 , 463925423
1 , 5 , 0 , 1.49484 , 4.73804 , 17.705 , 1651697540 , 62973374
1 , 6 , 0 , 1.48415 , 4.43931 , 16.2934 , 1651697588 , 863657678
1 , 7 , 0 , 1.45434 , 3.98791 , 12.2424 , 1651697668 , 465710148
1 , 8 , 0 , 1.44343 , 3.54756 , 9.69792 , 1651697710 , 66740080
1 , 9 , 0 , 1.46732 , 2.87296 , 8.29619 , 1651697760 , 466594852
1 , 10 , 0 , 1.49618 , 2.04109 , 6.65653 , 1651697812 , 68081603
1 , 11 , 0 , 1.52979 , 0.674589 , 13.2869 , 1651697865 , 269560593
1 , 12 , 0 , 1.54615 , 0.677062 , 22.258 , 1651697910 , 870116045
2 , 1 , 0 , 1.53781 , 0.783502 , 5.67473 , 1651699685 , 835204655
2 , 2 , 0 , 1.52035 , 6.08292 , 4.8225 , 1651699739 , 837128124
2 , 3 , 0 , 1.54727 , 5.06407 , 7.80592 , 1651699777 , 837320974
2 , 4 , 0 , 1.58006 , 4.71121 , 12.0248 , 1651699823 , 37873665
2 , 5 , 0 , 1.50615 , 4.3905 , 16.4931 , 1651699872 , 237404219
2 , 6 , 0 , 1.49489 , 4.07044 , 14.8916 , 1651699929 , 37856697
2 , 7 , 0 , 1.46491 , 3.56887 , 10.8068 , 1651700005 , 39511252
2 , 8 , 0 , 1.45958 , 3.05372 , 8.54358 , 1651700036 , 238870354
2 , 9 , 0 , 1.49878 , 2.30368 , 8.00565 , 1651700089 , 38006063
2 , 10 , 0 , 1.5418 , 1.48244 , 7.50838 , 1651700139 , 838653440
2 , 11 , 0 , 1.55269 , 0.313858 , 14.6427 , 1651700195 , 40534096
2 , 12 , 0 , 1.55933 , 0.303275 , 23.6165 , 1651700241 , 39053870
3 , 1 , 0 , 1.6233 , 4.45 , 4.73338 , 1616541682 , 305876017
3 , 2 , 0 , 1.60488 , 3.45723 , 5.65753 , 1616541734 , 706894434
3 , 3 , 0 , 1.59743 , 2.70833 , 9.61336 , 1616541772 , 307763951
3 , 4 , 0 , 1.61038 , 2.41677 , 13.8778 , 1616541819 , 107731069
3 , 5 , 0 , 1.53645 , 2.12424 , 18.1725 , 1616541868 , 308381727
3 , 6 , 0 , 1.5283 , 1.83935 , 16.2742 , 1616541931 , 508481130
3 , 7 , 0 , 1.5095 , 1.41416 , 11.4931 , 1616542004 , 707781831
3 , 8 , 0 , 1.50942 , 0.964965 , 8.35525 , 1616542030 , 307900363
3 , 9 , 0 , 1.54972 , 0.161724 , 6.58127 , 1616542085 , 108766488
3 , 10 , 0 , 1.60951 , 5.3961 , 5.70271 , 1616542137 , 909859176
3 , 11 , 0 , 1.58294 , 4.16255 , 14.366 , 1616542188 , 708906449
3 , 12 , 0 , 1.57815 , 4.20035 , 23.3166 , 1616542235 , 509583827
