1652496700.6752186 29.65064905216523 1.5852256609215736 4.407356245887911 0.0001789161372495674 0.0001479534280640928 -0.00017470380392638102 0.006651907210550655 0.0022798709764595753 0.001030750869910369
1652496701.075208 29.651149052393396 1.5852251274277043 4.407357109825891 -0.0010327130145804384 -0.0002714795800316346 3.4511453725615316e-05 0.006665697005751244 0.0023180709090396363 0.0010128483598860413
1652496701.4751768 29.65163905215837 1.5852256769755915 4.407357659604605 -0.0011057204822044712 -0.00034813856135953704 -6.201531350476496e-05 0.0066718737766560034 0.0023213505259059054 0.0010851604941985514
1652496701.875056 29.651599052762524 1.5852242642932426 4.407357376861267 -0.00014277636054696745 -1.8721127417632376e-05 0.000118418171200268 0.006615618569388638 0.002335400990893154 0.0010654362884862402
1652496702.275041 29.65169905263497 1.58522456255926 4.407356827082552 0.00013570177372650898 -3.139857799987574e-05 -4.192068203105477e-05 0.006727927153946761 0.002319026939240701 0.0009812978310167946
1652496702.6749175 29.651379052856534 1.585224044465423 4.407355271994189 0.0008687999524440837 7.364056342262373e-05 2.3895046157797322e-05 0.006918389281576533 0.002341407377611547 0.0010440088949083056
1652496703.07482 29.651809052567828 1.585224719562101 4.407356293011801 -0.0007572878049700022 -0.0001397846004998468 -4.7180594249849156e-05 0.006579004864269114 0.0022889729943749468 0.0010547587042142495
1652496703.875928 29.650359052648604 1.585224530682504 4.4073539839412 0.001586802122509643 0.00042277755163650914 9.65568214484957e-06 0.0033964823477099153 0.0011933675855040299 0.0004913414004890675
1652496704.2745965 29.65065905271568 1.5852243738278002 4.407354376640282 -0.0007727997856834909 -0.00019456705923282232 -1.9251495492457525e-05 0.006660075796205241 0.002258675070295442 0.0009859369847092438
1652496704.6783116 29.650499052742557 1.5852243109847537 4.407354675091584 0.0003395808705887469 0.00010524963787083026 4.823865144853856e-05 0.006572717875260776 0.0022959492676749515 0.0010394088165039284
1652496705.4758213 29.649939052084783 1.5852258490207325 4.407354816463254 0.0007538368598428393 0.00026224998086615174 -5.0167763627380583e-05 0.003321188058519237 0.0011778108005737356 0.0005344246601762569
