"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure (HNL)","Année","Mois","Jour","Heure (HNL)","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Hauteur de précip. (mm)","Hauteur de précip. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-12-31 06:00","2022","12","31","06:00","4,1","","4,1","","100","","","","25","","11","","1,6","","100,53","","","","","","Pluie,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-12-31 07:00","2022","12","31","07:00","2,9","","2,9","","100","","","","22","","13","","0,8","","100,52","","","","","","Pluie,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-12-31 08:00","2022","12","31","08:00","2,7","","2,7","","100","","","","25","","9","","0,6","","100,49","","","","","","Pluie,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-12-31 09:00","2022","12","31","09:00","3,9","","3,9","","100","","","","25","","10","","0,8","","100,45","","","","","","Pluie,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-12-31 10:00","2022","12","31","10:00","4,7","","4,7","","100","","","","24","","10","","4,0","","100,44","","","","","","Pluie,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-12-31 11:00","2022","12","31","11:00","4,7","","4,6","","100","","","","24","","9","","2,4","","100,34","","","","","","Pluie,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-12-31 12:00","2022","12","31","12:00","3,9","","3,9","","100","","","","20","","8","","0,2","","100,28","","","","","","Pluie,Bruine,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-12-31 13:00","2022","12","31","13:00","4,2","","4,2","","100","","","","22","","8","","0,8","","100,23","","","","","","Bruine,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-12-31 14:00","2022","12","31","14:00","4,4","","4,4","","100","","","","9","","4","","0,2","","100,18","","","","","","Pluie,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-12-31 15:00","2022","12","31","15:00","4,3","","4,3","","100","","","","36","","1","","0,8","","100,16","","","","","","Bruine,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-12-31 16:00","2022","12","31","16:00","2,9","","2,9","","100","","","","36","","3","","0,4","","100,10","","","","","","Bruine,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-12-31 17:00","2022","12","31","17:00","3,1","","3,1","","100","","","","0","","1","","1,0","","100,03","","","","","","Bruine,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-12-31 18:00","2022","12","31","18:00","2,2","","2,2","","100","","","","35","","3","","0,8","","99,97","","","","","","Bruine,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-12-31 19:00","2022","12","31","19:00","2,6","","2,6","","100","","","","36","","2","","1,0","","99,93","","","","","","Bruine,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-12-31 20:00","2022","12","31","20:00","3,8","","3,8","","100","","","","3","","5","","2,4","","99,88","","","","","","Bruine,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-12-31 21:00","2022","12","31","21:00","2,5","","2,5","","100","","","","4","","5","","0,4","","99,82","","","","","","Pluie,Bruine,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-12-31 22:00","2022","12","31","22:00","3,6","","3,6","","100","","","","2","","9","","0,4","","99,71","","","","","","Pluie,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-12-31 23:00","2022","12","31","23:00","2,4","","2,4","","100","","","","5","","12","","0,8","","99,56","","","","","","Pluie,Brouillard"
