"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure (HNL)","Année","Mois","Jour","Heure (HNL)","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Hauteur de précip. (mm)","Hauteur de précip. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-02 07:00","2022","03","02","07:00","-13,4","","-15,6","","83","","","","23","","18","","48,3","","100,39","","","","-22","","Dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-02 08:00","2022","03","02","08:00","-12,8","","-15,5","","80","","","","23","","22","","48,3","","100,45","","","","-22","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-02 09:00","2022","03","02","09:00","-10,8","","-14,4","","75","","","","24","","22","","48,3","","100,47","","","","-19","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-02 10:00","2022","03","02","10:00","-9,0","","-13,7","","69","","","","24","","21","","48,3","","100,49","","","","-17","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-02 11:00","2022","03","02","11:00","-7,8","","-12,7","","68","","","","25","","22","","48,3","","100,44","","","","-15","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-02 12:00","2022","03","02","12:00","-7,2","","-11,6","","71","","","","22","","29","","48,3","","100,38","","","","-16","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-02 13:00","2022","03","02","13:00","-6,3","","-11,6","","66","","","","23","","32","","40,2","","100,31","","","","-15","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-02 14:00","2022","03","02","14:00","-6,0","","-11,8","","64","","","","24","","22","","32,2","","100,32","","","","-13","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-02 15:00","2022","03","02","15:00","-6,0","","-11,6","","65","","","","25","","24","","32,2","","100,34","","","","-13","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-02 16:00","2022","03","02","16:00","-6,5","","-12,2","","64","","","","24","","16","","40,2","","100,36","","","","-13","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-02 17:00","2022","03","02","17:00","-7,1","","-12,5","","66","","","","24","","14","","40,2","","100,36","","","","-13","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-02 18:00","2022","03","02","18:00","-8,8","","-13,7","","68","","","","25","","9","","32,2","","100,33","","","","-13","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-02 19:00","2022","03","02","19:00","-9,3","","-13,2","","74","","","","25","","12","","24,1","","100,37","","","","-15","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-02 20:00","2022","03","02","20:00","-9,4","","-12,7","","78","","","","24","","12","","24,1","","100,34","","","","-15","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-02 21:00","2022","03","02","21:00","-12,1","","-14,4","","83","","","","24","","7","","24,1","","100,30","","","","-16","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-02 22:00","2022","03","02","22:00","-13,2","","-15,1","","86","","","","19","","4","","16,1","","100,23","","","","-16","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-02 23:00","2022","03","02","23:00","-12,0","","-13,8","","87","","","","4","","4","","8,1","","100,17","","","","-15","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-03 00:00","2022","03","03","00:00","-10,6","","-12,2","","88","","","","36","","4","","8,1","","100,09","","","","-13","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-03 01:00","2022","03","03","01:00","-10,9","","-12,2","","90","","","","","","0","","3,2","","100,09","","","","","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-03 02:00","2022","03","03","02:00","-10,9","","-12,3","","90","","","","36","","1","","4,8","","100,05","","","","-12","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-03 03:00","2022","03","03","03:00","-10,8","","-12,1","","90","","","","35","","4","","8,1","","100,03","","","","-13","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-03 04:00","2022","03","03","04:00","-10,4","","-12,0","","88","","","","36","","2","","3,2","","100,07","","","","-12","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-03 05:00","2022","03","03","05:00","-14,0","","-15,4","","89","","","","35","","5","","24,1","","100,13","","","","-17","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-03 06:00","2022","03","03","06:00","-11,5","","-13,7","","84","","","","34","","10","","24,1","","100,21","","","","-17","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-03 07:00","2022","03","03","07:00","-11,6","","-16,0","","70","","","","34","","6","","32,2","","100,34","","","","-15","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-03 08:00","2022","03","03","08:00","-11,4","","-17,4","","61","","","","32","","10","","48,3","","100,49","","","","-17","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-03 09:00","2022","03","03","09:00","-12,0","","-19,7","","53","","","","31","","9","","48,3","","100,57","","","","-17","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-03 10:00","2022","03","03","10:00","-11,0","","-19,7","","49","","","","30","","6","","48,3","","100,63","","","","-15","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-03 11:00","2022","03","03","11:00","-10,2","","-19,7","","47","","","","27","","19","","48,3","","100,63","","","","-18","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-03 12:00","2022","03","03","12:00","-10,6","","-20,5","","45","","","","29","","19","","48,3","","100,73","","","","-18","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-03 13:00","2022","03","03","13:00","-11,6","","-21,6","","44","","","","28","","22","","48,3","","100,79","","","","-20","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-03 14:00","2022","03","03","14:00","-12,5","","-21,5","","48","","","","28","","22","","48,3","","100,87","","","","-21","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-03 15:00","2022","03","03","15:00","-12,3","","-20,8","","50","","","","27","","20","","48,3","","100,97","","","","-21","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-03 16:00","2022","03","03","16:00","-13,3","","-23,1","","44","","","","29","","17","","48,3","","101,08","","","","-21","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-03 17:00","2022","03","03","17:00","-14,3","","-23,9","","45","","","","28","","14","","48,3","","101,19","","","","-22","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-03 18:00","2022","03","03","18:00","-15,2","","-24,2","","47","","","","29","","15","","24,1","","101,33","","","","-23","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-03 19:00","2022","03","03","19:00","-16,3","","-24,0","","52","","","","29","","11","","24,1","","101,44","","","","-23","","Dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-03 20:00","2022","03","03","20:00","-16,9","","-25,3","","49","","","","27","","17","","24,1","","101,56","","","","-26","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-03 21:00","2022","03","03","21:00","-18,0","","-25,4","","53","","","","25","","16","","24,1","","101,66","","","","-27","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-03 22:00","2022","03","03","22:00","-19,1","","-25,8","","56","","","","24","","15","","24,1","","101,71","","","","-28","","Dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-03 23:00","2022","03","03","23:00","-18,6","","-25,4","","56","","","","24","","18","","24,1","","101,75","","","","-28","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-04 00:00","2022","03","04","00:00","-19,3","","-25,6","","58","","","","24","","20","","24,1","","101,79","","","","-30","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-04 01:00","2022","03","04","01:00","-20,3","","-26,1","","60","","","","27","","16","","24,1","","101,83","","","","-30","","Dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-04 02:00","2022","03","04","02:00","-20,6","","-26,5","","59","","","","27","","12","","24,1","","101,84","","","","-29","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-04 03:00","2022","03","04","03:00","-22,0","","-27,2","","64","","","","26","","16","","24,1","","101,82","","","","-32","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-04 04:00","2022","03","04","04:00","-19,3","","-25,1","","61","","","","24","","15","","24,1","","101,84","","","","-28","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-04 05:00","2022","03","04","05:00","-21,0","","-26,0","","65","","","","25","","16","","24,1","","101,86","","","","-31","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-04 06:00","2022","03","04","06:00","-19,9","","-24,2","","69","","","","25","","17","","24,1","","101,88","","","","-30","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-04 07:00","2022","03","04","07:00","-19,7","","-23,3","","74","","","","25","","16","","40,2","","101,88","","","","-29","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-04 08:00","2022","03","04","08:00","-19,0","","-22,8","","72","","","","24","","18","","48,3","","101,86","","","","-29","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-04 09:00","2022","03","04","09:00","-17,3","","-21,4","","71","","","","25","","16","","40,2","","101,82","","","","-26","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-04 10:00","2022","03","04","10:00","-14,6","","-19,9","","65","","","","26","","23","","40,2","","101,72","","","","-24","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-04 11:00","2022","03","04","11:00","-12,6","","-18,6","","61","","","","25","","26","","40,2","","101,66","","","","-22","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-04 12:00","2022","03","04","12:00","-10,5","","-17,0","","59","","","","25","","33","","40,2","","101,56","","","","-21","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-04 13:00","2022","03","04","13:00","-9,5","","-16,2","","58","","","","25","","29","","40,2","","101,49","","","","-19","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-04 14:00","2022","03","04","14:00","-8,5","","-15,9","","56","","","","24","","31","","48,3","","101,47","","","","-18","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-04 15:00","2022","03","04","15:00","-8,1","","-15,1","","57","","","","25","","33","","48,3","","101,47","","","","-17","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-04 16:00","2022","03","04","16:00","-8,0","","-14,9","","58","","","","24","","26","","48,3","","101,51","","","","-16","","Dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-04 17:00","2022","03","04","17:00","-9,0","","-15,1","","62","","","","25","","21","","48,3","","101,55","","","","-17","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-04 18:00","2022","03","04","18:00","-10,0","","-15,4","","65","","","","24","","16","","24,1","","101,58","","","","-17","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-04 19:00","2022","03","04","19:00","-9,9","","-15,0","","67","","","","24","","14","","24,1","","101,63","","","","-16","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-04 20:00","2022","03","04","20:00","-10,9","","-14,1","","78","","","","24","","8","","24,1","","101,63","","","","-16","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-04 21:00","2022","03","04","21:00","-13,7","","-16,6","","79","","","","26","","9","","24,1","","101,65","","","","-19","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-04 22:00","2022","03","04","22:00","-10,7","","-14,8","","72","","","","26","","15","","24,1","","101,67","","","","-18","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-04 23:00","2022","03","04","23:00","-8,9","","-14,2","","66","","","","27","","21","","24,1","","101,66","","","","-17","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-05 00:00","2022","03","05","00:00","-11,3","","-15,5","","72","","","","26","","19","","24,1","","101,65","","","","-19","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-05 01:00","2022","03","05","01:00","-12,3","","-16,0","","75","","","","27","","18","","24,1","","101,70","","","","-20","","Dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-05 02:00","2022","03","05","02:00","-11,8","","-15,4","","75","","","","26","","24","","24,1","","101,71","","","","-21","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-05 03:00","2022","03","05","03:00","-13,1","","-16,2","","78","","","","26","","22","","24,1","","101,75","","","","-22","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-05 04:00","2022","03","05","04:00","-13,5","","-16,4","","79","","","","26","","24","","24,1","","101,78","","","","-23","","Dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-05 05:00","2022","03","05","05:00","-13,6","","-16,2","","81","","","","26","","20","","24,1","","101,85","","","","-22","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-05 06:00","2022","03","05","06:00","-13,3","","-15,9","","81","","","","27","","17","","24,1","","101,92","","","","-21","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-05 07:00","2022","03","05","07:00","-12,7","","-16,0","","77","","","","27","","13","","40,2","","101,98","","","","-20","","Dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-05 08:00","2022","03","05","08:00","-11,8","","-16,2","","70","","","","26","","18","","40,2","","102,05","","","","-20","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-05 09:00","2022","03","05","09:00","-10,4","","-15,8","","65","","","","24","","18","","48,3","","102,07","","","","-18","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-05 10:00","2022","03","05","10:00","-8,4","","-14,7","","61","","","","22","","25","","48,3","","102,10","","","","-17","","Dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-05 11:00","2022","03","05","11:00","-7,4","","-13,0","","65","","","","22","","27","","48,3","","102,08","","","","-16","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-05 12:00","2022","03","05","12:00","-6,1","","-14,4","","52","","","","22","","30","","48,3","","102,05","","","","-14","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-05 13:00","2022","03","05","13:00","-5,2","","-14,9","","47","","","","21","","29","","48,3","","101,99","","","","-13","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-05 14:00","2022","03","05","14:00","-4,9","","-13,7","","51","","","","22","","28","","48,3","","101,97","","","","-13","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-05 15:00","2022","03","05","15:00","-4,2","","-14,9","","44","","","","24","","18","","48,3","","101,93","","","","-10","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-05 16:00","2022","03","05","16:00","-4,4","","-15,3","","43","","","","25","","19","","48,3","","101,90","","","","-11","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-05 17:00","2022","03","05","17:00","-5,5","","-15,7","","45","","","","24","","13","","48,3","","101,91","","","","-11","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-05 18:00","2022","03","05","18:00","-7,2","","-14,7","","56","","","","25","","12","","24,1","","101,91","","","","-13","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-05 19:00","2022","03","05","19:00","-6,5","","-14,4","","54","","","","25","","11","","24,1","","101,92","","","","-11","","Nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-05 20:00","2022","03","05","20:00","-6,8","","-14,8","","53","","","","36","","1","","24,1","","101,85","","","","-7","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-05 21:00","2022","03","05","21:00","-7,5","","-13,8","","61","","","","6","","5","","24,1","","101,83","","","","-10","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-05 22:00","2022","03","05","22:00","-6,0","","-14,8","","50","","","","3","","7","","24,1","","101,68","","","","-9","","Nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-05 23:00","2022","03","05","23:00","-6,6","","-13,5","","59","","","","4","","3","","24,1","","101,63","","","","-8","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-06 00:00","2022","03","06","00:00","-6,0","","-14,0","","53","","","","2","","5","","24,1","","101,56","","","","-8","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-06 01:00","2022","03","06","01:00","-5,9","","-13,9","","54","","","","1","","7","","24,1","","101,46","","","","-9","","Nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-06 02:00","2022","03","06","02:00","-7,0","","-9,7","","81","","","","2","","8","","1,6","","101,38","","","","-11","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-06 03:00","2022","03","06","03:00","-7,0","","-8,1","","92","","","","5","","14","","1,6","","101,15","","","","-13","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-06 04:00","2022","03","06","04:00","-6,5","","-7,6","","92","","","","6","","18","","1,6","","101,01","","","","-13","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-06 05:00","2022","03","06","05:00","-6,5","","-7,4","","93","","","","6","","18","","0,8","","100,84","","","","-13","","Neige modérée"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-06 06:00","2022","03","06","06:00","-5,7","","-6,7","","93","","","","7","","21","","0,8","","100,65","","","","-13","","Neige modérée,Poudrerie élevée"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-06 07:00","2022","03","06","07:00","-5,2","","-6,2","","92","","","","6","","28","","1,2","","100,51","","","","-13","","Neige,Poudrerie élevée"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-06 08:00","2022","03","06","08:00","-4,9","","-6,1","","91","","","","7","","33","","16,1","","100,25","","","","-13","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-06 09:00","2022","03","06","09:00","-4,3","","-5,9","","88","","","","7","","27","","16,1","","100,10","","","","-12","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-06 10:00","2022","03","06","10:00","-3,3","","-4,8","","89","","","","6","","25","","8,1","","99,98","","","","-10","","Pluie verglaçante,Granules de glace ou grésil,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-06 11:00","2022","03","06","11:00","-3,4","","-4,7","","91","","","","7","","27","","6,4","","99,78","","","","-11","","Pluie verglaçante,Granules de glace ou grésil,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-06 12:00","2022","03","06","12:00","-3,3","","-4,5","","92","","","","7","","20","","12,9","","99,62","","","","-9","","Pluie verglaçante"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-06 13:00","2022","03","06","13:00","-2,4","","-3,2","","94","","","","7","","30","","4,0","","99,39","","","","-10","","Pluie verglaçante,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-06 14:00","2022","03","06","14:00","-2,3","","-3,0","","95","","","","7","","25","","3,2","","99,30","","","","-9","","Bruine verglaçante,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-06 15:00","2022","03","06","15:00","-2,3","","-2,8","","96","","","","8","","21","","2,4","","99,20","","","","-8","","Bruine verglaçante,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-06 16:00","2022","03","06","16:00","-2,4","","-3,0","","96","","","","8","","16","","8,1","","99,10","","","","-8","","Granules de glace ou grésil,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-06 17:00","2022","03","06","17:00","-2,5","","-3,2","","95","","","","7","","22","","12,9","","99,02","","","","-9","","Pluie verglaçante"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-06 18:00","2022","03","06","18:00","-1,8","","-2,4","","96","","","","7","","21","","4,0","","99,02","","","","-8","","Pluie verglaçante modérée,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-06 19:00","2022","03","06","19:00","-1,8","","-2,5","","95","","","","7","","14","","8,1","","99,14","","","","-6","","Pluie verglaçante,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-06 20:00","2022","03","06","20:00","-1,7","","-2,3","","96","","","","6","","13","","9,7","","99,16","","","","-6","","Bruine verglaçante,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-06 21:00","2022","03","06","21:00","-1,7","","-2,3","","95","","","","5","","10","","16,1","","99,21","","","","-5","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-06 22:00","2022","03","06","22:00","-1,6","","-2,3","","95","","","","3","","7","","16,1","","99,20","","","","-4","","Nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-03-06 23:00","2022","03","06","23:00","-1,4","","-1,9","","96","","","","27","","3","","6,4","","99,25","","","","-2","","Pluie verglaçante,Brouillard"
