"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure (HNL)","Année","Mois","Jour","Heure (HNL)","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Hauteur de précip. (mm)","Hauteur de précip. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-01 15:00","2022","02","01","15:00","-8,8","","-14,2","","66","","","","7","","19","","24,1","","102,43","","","","-16","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-01 16:00","2022","02","01","16:00","-9,2","","-13,3","","72","","","","8","","18","","24,1","","102,39","","","","-16","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-01 17:00","2022","02","01","17:00","-9,6","","-13,3","","75","","","","7","","22","","48,3","","102,38","","","","-18","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-01 18:00","2022","02","01","18:00","-9,9","","-13,1","","77","","","","7","","25","","24,1","","102,27","","","","-19","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-01 19:00","2022","02","01","19:00","-10,2","","-13,1","","79","","","","7","","23","","24,1","","102,19","","","","-19","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-01 20:00","2022","02","01","20:00","-10,2","","-13,4","","78","","","","6","","20","","24,1","","102,18","","","","-18","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-01 21:00","2022","02","01","21:00","-10,6","","-13,9","","77","","","","6","","11","","24,1","","102,11","","","","-16","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-01 22:00","2022","02","01","22:00","-10,1","","-12,8","","81","","","","6","","14","","24,1","","102,09","","","","-17","","Nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-01 23:00","2022","02","01","23:00","-10,3","","-13,3","","79","","","","4","","13","","24,1","","102,02","","","","-17","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-02 00:00","2022","02","02","00:00","-10,7","","-13,5","","80","","","","5","","13","","24,1","","101,93","","","","-17","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-02 01:00","2022","02","02","01:00","-11,1","","-14,4","","77","","","","3","","7","","24,1","","101,86","","","","-15","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-02 02:00","2022","02","02","02:00","-10,0","","-13,9","","74","","","","2","","7","","24,1","","101,83","","","","-14","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-02 03:00","2022","02","02","03:00","-8,5","","-13,0","","70","","","","2","","8","","24,1","","101,78","","","","-13","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-02 04:00","2022","02","02","04:00","-7,6","","-12,4","","69","","","","36","","9","","24,1","","101,76","","","","-12","","Nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-02 05:00","2022","02","02","05:00","-7,3","","-11,9","","70","","","","36","","9","","24,1","","101,70","","","","-12","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-02 06:00","2022","02","02","06:00","-6,8","","-11,4","","70","","","","2","","7","","24,1","","101,67","","","","-10","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-02 07:00","2022","02","02","07:00","-6,2","","-10,9","","70","","","","36","","7","","48,3","","101,68","","","","-10","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-02 08:00","2022","02","02","08:00","-5,8","","-9,8","","73","","","","4","","5","","40,2","","101,66","","","","-8","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-02 09:00","2022","02","02","09:00","-5,4","","-8,8","","77","","","","5","","5","","48,3","","101,63","","","","-8","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-02 10:00","2022","02","02","10:00","-4,1","","-8,3","","73","","","","3","","4","","48,3","","101,63","","","","-6","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-02 11:00","2022","02","02","11:00","-3,2","","-7,4","","73","","","","6","","7","","48,3","","101,58","","","","-6","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-02 12:00","2022","02","02","12:00","-2,1","","-6,6","","72","","","","10","","4","","48,3","","101,53","","","","-4","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-02 13:00","2022","02","02","13:00","-1,4","","-5,9","","71","","","","36","","1","","40,2","","101,47","","","","-2","","Nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-02 14:00","2022","02","02","14:00","0,0","","-4,8","","70","","","","10","","9","","40,2","","101,36","","","","-3","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-02 15:00","2022","02","02","15:00","0,2","","-5,4","","66","","","","5","","3","","48,3","","101,34","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-02 16:00","2022","02","02","16:00","-0,1","","-4,4","","73","","","","8","","5","","48,3","","101,28","","","","-2","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-02 17:00","2022","02","02","17:00","0,0","","-5,0","","70","","","","36","","3","","48,3","","101,28","","","","-1","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-02 18:00","2022","02","02","18:00","-0,9","","-5,0","","74","","","","27","","8","","24,1","","101,35","","","","-4","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-02 19:00","2022","02","02","19:00","-1,4","","-4,7","","78","","","","36","","3","","24,1","","101,24","","","","-2","","Nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-02 20:00","2022","02","02","20:00","-0,8","","-4,6","","76","","","","20","","3","","24,1","","101,21","","","","-2","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-02 21:00","2022","02","02","21:00","-1,1","","-3,8","","81","","","","35","","4","","24,1","","101,15","","","","-2","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-02 22:00","2022","02","02","22:00","-0,1","","-1,9","","88","","","","32","","5","","24,1","","101,14","","","","-2","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-02 23:00","2022","02","02","23:00","0,4","","-0,2","","96","","","","25","","6","","6,4","","101,10","","","","","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-03 00:00","2022","02","03","00:00","-0,1","","-0,4","","98","","","","20","","7","","3,2","","101,08","","","","-3","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-03 01:00","2022","02","03","01:00","-0,2","","-0,4","","99","","","","20","","7","","2,4","","101,03","","","","-3","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-03 02:00","2022","02","03","02:00","-0,2","","-0,4","","99","","","","20","","5","","1,6","","101,05","","","","-2","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-03 03:00","2022","02","03","03:00","0,2","","0,0","","99","","","","23","","9","","1,6","","100,99","","","","","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-03 04:00","2022","02","03","04:00","0,2","","0,0","","98","","","","24","","14","","1,6","","100,97","","","","","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-03 05:00","2022","02","03","05:00","0,2","","0,0","","98","","","","24","","16","","2,4","","100,99","","","","","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-03 06:00","2022","02","03","06:00","0,2","","-0,1","","98","","","","23","","14","","2,4","","101,07","","","","","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-03 07:00","2022","02","03","07:00","0,2","","-0,2","","97","","","","24","","14","","2,8","","101,14","","","","","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-03 08:00","2022","02","03","08:00","-0,6","","-2,4","","88","","","","30","","4","","8,1","","101,27","","","","-2","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-03 09:00","2022","02","03","09:00","-1,1","","-4,0","","80","","","","31","","4","","24,1","","101,34","","","","-2","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-03 10:00","2022","02","03","10:00","-2,5","","-6,5","","74","","","","32","","13","","32,2","","101,54","","","","-7","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-03 11:00","2022","02","03","11:00","-3,3","","-7,6","","72","","","","32","","13","","40,2","","101,61","","","","-8","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-03 12:00","2022","02","03","12:00","-3,6","","-7,6","","74","","","","30","","9","","48,3","","101,60","","","","-7","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-03 13:00","2022","02","03","13:00","-3,6","","-9,0","","66","","","","33","","7","","48,3","","101,67","","","","-7","","Nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-03 14:00","2022","02","03","14:00","-4,0","","-9,4","","66","","","","35","","6","","48,3","","101,74","","","","-7","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-03 15:00","2022","02","03","15:00","-4,4","","-11,1","","60","","","","36","","6","","32,2","","101,83","","","","-7","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-03 16:00","2022","02","03","16:00","-4,9","","-7,6","","82","","","","6","","14","","16,1","","101,92","","","","-10","","Nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-03 17:00","2022","02","03","17:00","-5,7","","-9,1","","77","","","","9","","14","","16,1","","101,99","","","","-11","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-03 18:00","2022","02","03","18:00","-6,6","","-10,4","","75","","","","8","","15","","24,1","","102,05","","","","-13","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-03 19:00","2022","02","03","19:00","-7,7","","-12,3","","70","","","","7","","25","","24,1","","102,15","","","","-16","","Nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-03 20:00","2022","02","03","20:00","-8,6","","-12,2","","75","","","","6","","28","","4,8","","102,15","","","","-17","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-03 21:00","2022","02","03","21:00","-9,2","","-11,3","","84","","","","7","","18","","4,0","","102,14","","","","-16","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-03 22:00","2022","02","03","22:00","-9,7","","-12,3","","81","","","","7","","23","","4,8","","102,12","","","","-18","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-03 23:00","2022","02","03","23:00","-10,2","","-13,1","","79","","","","7","","25","","4,8","","102,06","","","","-19","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-04 00:00","2022","02","04","00:00","-10,9","","-13,8","","79","","","","7","","26","","4,8","","102,05","","","","-20","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-04 01:00","2022","02","04","01:00","-11,4","","-13,4","","85","","","","6","","24","","1,6","","102,10","","","","-20","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-04 02:00","2022","02","04","02:00","-11,6","","-13,7","","85","","","","6","","23","","2,4","","102,01","","","","-20","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-04 03:00","2022","02","04","03:00","-12,0","","-14,3","","83","","","","6","","27","","2,4","","101,97","","","","-22","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-04 04:00","2022","02","04","04:00","-12,5","","-14,8","","83","","","","6","","25","","2,4","","101,94","","","","-22","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-04 05:00","2022","02","04","05:00","-12,8","","-15,1","","83","","","","5","","32","","2,4","","101,92","","","","-23","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-04 06:00","2022","02","04","06:00","-13,1","","-15,5","","83","","","","6","","26","","2,4","","101,89","","","","-23","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-04 07:00","2022","02","04","07:00","-13,3","","-15,6","","83","","","","6","","27","","2,4","","101,88","","","","-23","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-04 08:00","2022","02","04","08:00","-13,3","","-15,7","","82","","","","5","","26","","2,4","","101,86","","","","-23","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-04 09:00","2022","02","04","09:00","-13,5","","-16,0","","81","","","","6","","34","","2,4","","101,78","","","","-25","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-04 10:00","2022","02","04","10:00","-13,2","","-16,5","","76","","","","6","","31","","8,1","","101,75","","","","-24","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-04 11:00","2022","02","04","11:00","-12,8","","-16,7","","73","","","","6","","34","","9,7","","101,66","","","","-24","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-04 12:00","2022","02","04","12:00","-12,4","","-16,5","","72","","","","7","","39","","19,3","","101,57","","","","-24","","Neige,Poudrerie élevée"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-04 13:00","2022","02","04","13:00","-12,4","","-16,4","","73","","","","6","","39","","9,7","","101,46","","","","-24","","Neige,Poudrerie élevée"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-04 14:00","2022","02","04","14:00","-12,1","","-16,2","","72","","","","7","","30","","11,3","","101,44","","","","-22","","Neige,Poudrerie élevée"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-04 15:00","2022","02","04","15:00","-12,1","","-15,9","","73","","","","7","","32","","11,3","","101,33","","","","-23","","Neige,Poudrerie élevée"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-04 16:00","2022","02","04","16:00","-12,1","","-16,6","","70","","","","7","","34","","16,1","","101,37","","","","-23","","Neige,Poudrerie élevée"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-04 17:00","2022","02","04","17:00","-12,0","","-16,6","","69","","","","6","","25","","32,2","","101,41","","","","-21","","Neige,Poudrerie élevée"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-04 18:00","2022","02","04","18:00","-12,2","","-16,5","","70","","","","6","","31","","9,7","","101,30","","","","-23","","Neige,Poudrerie élevée"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-04 19:00","2022","02","04","19:00","-12,4","","-15,6","","78","","","","4","","26","","8,1","","101,20","","","","-22","","Neige,Poudrerie élevée"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-04 20:00","2022","02","04","20:00","-12,3","","-15,2","","80","","","","5","","23","","9,7","","101,22","","","","-21","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-04 21:00","2022","02","04","21:00","-12,4","","-15,8","","77","","","","5","","23","","4,8","","101,16","","","","-21","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-04 22:00","2022","02","04","22:00","-12,5","","-15,3","","80","","","","6","","17","","4,8","","101,16","","","","-20","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-04 23:00","2022","02","04","23:00","-12,6","","-15,3","","80","","","","7","","17","","4,0","","101,10","","","","-20","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-05 00:00","2022","02","05","00:00","-12,8","","-15,3","","82","","","","6","","21","","4,8","","101,01","","","","-22","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-05 01:00","2022","02","05","01:00","-12,8","","-15,7","","80","","","","6","","17","","9,7","","100,86","","","","-21","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-05 02:00","2022","02","05","02:00","-12,8","","-15,5","","80","","","","5","","9","","9,7","","100,86","","","","-18","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-05 03:00","2022","02","05","03:00","-12,8","","-14,8","","85","","","","36","","2","","4,8","","100,90","","","","-14","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-05 04:00","2022","02","05","04:00","-13,5","","-15,1","","87","","","","36","","2","","6,4","","100,88","","","","-15","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-05 05:00","2022","02","05","05:00","-13,3","","-15,1","","87","","","","19","","4","","9,7","","100,88","","","","-16","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-05 06:00","2022","02","05","06:00","-13,2","","-15,1","","86","","","","25","","8","","8,1","","100,88","","","","-18","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-05 07:00","2022","02","05","07:00","-13,6","","-15,4","","86","","","","21","","11","","8,1","","100,90","","","","-20","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-05 08:00","2022","02","05","08:00","-14,8","","-17,4","","81","","","","23","","16","","6,4","","100,96","","","","-23","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-05 09:00","2022","02","05","09:00","-15,1","","-18,0","","79","","","","24","","24","","4,0","","100,98","","","","-25","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-05 10:00","2022","02","05","10:00","-14,6","","-18,2","","74","","","","25","","24","","19,3","","101,02","","","","-24","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-05 11:00","2022","02","05","11:00","-13,6","","-17,9","","70","","","","21","","23","","24,1","","101,07","","","","-23","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-05 12:00","2022","02","05","12:00","-11,5","","-18,0","","59","","","","26","","14","","48,3","","101,05","","","","-18","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-05 13:00","2022","02","05","13:00","-11,0","","-19,3","","51","","","","27","","11","","24,1","","101,14","","","","-17","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-05 14:00","2022","02","05","14:00","-11,0","","-19,6","","50","","","","27","","19","","24,1","","101,21","","","","-19","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-05 15:00","2022","02","05","15:00","-11,9","","-21,9","","44","","","","27","","18","","24,1","","101,38","","","","-20","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-05 16:00","2022","02","05","16:00","-12,3","","-22,5","","43","","","","29","","11","","24,1","","101,53","","","","-18","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-05 17:00","2022","02","05","17:00","-14,0","","-22,5","","49","","","","29","","11","","48,3","","101,75","","","","-20","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-05 18:00","2022","02","05","18:00","-14,4","","-23,5","","47","","","","28","","10","","24,1","","101,90","","","","-21","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-05 19:00","2022","02","05","19:00","-16,4","","-23,1","","57","","","","26","","16","","24,1","","101,99","","","","-25","","Dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-05 20:00","2022","02","05","20:00","-16,5","","-23,0","","58","","","","27","","15","","24,1","","102,06","","","","-25","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-05 21:00","2022","02","05","21:00","-18,2","","-23,5","","64","","","","18","","12","","24,1","","102,14","","","","-26","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-05 22:00","2022","02","05","22:00","-19,1","","-23,6","","68","","","","36","","1","","24,1","","102,21","","","","-20","","Dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-05 23:00","2022","02","05","23:00","-20,0","","-24,8","","66","","","","21","","15","","24,1","","102,32","","","","-29","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-06 00:00","2022","02","06","00:00","-21,1","","-25,4","","69","","","","26","","7","","24,1","","102,38","","","","-27","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-06 01:00","2022","02","06","01:00","-21,1","","-26,5","","62","","","","26","","18","","24,1","","102,45","","","","-31","","Dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-06 02:00","2022","02","06","02:00","-21,6","","-26,3","","66","","","","26","","16","","24,1","","102,51","","","","-31","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-06 03:00","2022","02","06","03:00","-23,4","","-27,0","","73","","","","27","","7","","24,1","","102,57","","","","-30","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-06 04:00","2022","02","06","04:00","-23,3","","-26,4","","76","","","","9","","4","","24,1","","102,61","","","","-27","","Dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-06 05:00","2022","02","06","05:00","-26,9","","-29,8","","78","","","","4","","5","","24,1","","102,64","","","","-32","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-06 06:00","2022","02","06","06:00","-27,7","","-30,5","","77","","","","34","","3","","24,1","","102,71","","","","-31","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-06 07:00","2022","02","06","07:00","-25,8","","-28,4","","79","","","","5","","5","","24,1","","102,74","","","","-31","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-06 08:00","2022","02","06","08:00","-25,6","","-28,3","","78","","","","36","","2","","24,1","","102,76","","","","-28","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-06 09:00","2022","02","06","09:00","-21,7","","-26,0","","68","","","","5","","3","","24,1","","102,76","","","","-24","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-06 10:00","2022","02","06","10:00","-18,8","","-25,0","","59","","","","11","","4","","24,1","","102,78","","","","-22","","Nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-06 11:00","2022","02","06","11:00","-17,8","","-23,7","","60","","","","5","","3","","24,1","","102,74","","","","-20","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-06 12:00","2022","02","06","12:00","-16,7","","-22,7","","60","","","","5","","3","","48,3","","102,63","","","","-19","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-06 13:00","2022","02","06","13:00","-15,7","","-21,9","","59","","","","5","","7","","24,1","","102,54","","","","-21","","Nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-06 14:00","2022","02","06","14:00","-15,1","","-21,0","","61","","","","5","","7","","24,1","","102,43","","","","-20","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-06 15:00","2022","02","06","15:00","-14,3","","-20,7","","59","","","","5","","12","","24,1","","102,33","","","","-21","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-06 16:00","2022","02","06","16:00","-13,7","","-20,5","","57","","","","5","","10","","19,3","","102,25","","","","-20","","Nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-06 17:00","2022","02","06","17:00","-13,4","","-20,6","","55","","","","3","","10","","32,2","","102,18","","","","-19","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-06 18:00","2022","02","06","18:00","-13,3","","-17,9","","69","","","","2","","8","","8,1","","102,13","","","","-18","","Averses de neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-06 19:00","2022","02","06","19:00","-13,6","","-15,7","","84","","","","3","","7","","4,0","","102,11","","","","-18","","Averses de neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-06 20:00","2022","02","06","20:00","-13,2","","-15,0","","86","","","","3","","8","","4,0","","102,06","","","","-18","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-06 21:00","2022","02","06","21:00","-13,2","","-15,1","","86","","","","35","","4","","11,3","","102,02","","","","-16","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-06 22:00","2022","02","06","22:00","-12,9","","-15,0","","84","","","","2","","6","","11,3","","101,98","","","","-17","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-06 23:00","2022","02","06","23:00","-12,5","","-14,8","","84","","","","3","","5","","16,1","","101,95","","","","-16","","Neige"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-07 00:00","2022","02","07","00:00","-12,0","","-14,3","","83","","","","3","","5","","16,1","","101,87","","","","-15","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-02-07 01:00","2022","02","07","01:00","-11,5","","-13,9","","82","","","","35","","8","","16,1","","101,86","","","","-16","","Nuageux"
