"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure (HNL)","Année","Mois","Jour","Heure (HNL)","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Hauteur de précip. (mm)","Hauteur de précip. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-01 22:00","2022","07","01","22:00","17,2","","15,6","","90","","","","22","","14","","24,1","","99,82","","","","","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-01 23:00","2022","07","01","23:00","16,3","","14,7","","90","","","","20","","8","","24,1","","99,76","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-02 00:00","2022","07","02","00:00","15,5","","15,1","","97","","","","29","","5","","24,1","","99,74","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-02 01:00","2022","07","02","01:00","15,3","","15,0","","98","","","","36","","2","","24,1","","99,70","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-02 02:00","2022","07","02","02:00","16,0","","15,1","","94","","","","36","","4","","24,1","","99,66","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-02 03:00","2022","07","02","03:00","16,3","","14,9","","91","","","","36","","8","","24,1","","99,61","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-02 04:00","2022","07","02","04:00","15,5","","15,0","","97","","","","35","","4","","24,1","","99,62","","","","","","Orages"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-02 05:00","2022","07","02","05:00","15,4","","14,9","","97","","","","2","","4","","24,1","","99,64","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-02 06:00","2022","07","02","06:00","18,4","","16,9","","91","","","","23","","12","","24,1","","99,71","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-02 07:00","2022","07","02","07:00","20,1","","17,3","","84","","","","24","","18","","32,2","","99,73","","26","","","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-02 08:00","2022","07","02","08:00","21,2","","17,7","","80","","","","25","","21","","32,2","","99,75","","27","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-02 09:00","2022","07","02","09:00","22,4","","17,0","","71","","","","25","","21","","32,2","","99,74","","28","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-02 10:00","2022","07","02","10:00","22,0","","15,0","","64","","","","25","","22","","40,2","","99,77","","26","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-02 11:00","2022","07","02","11:00","22,6","","13,7","","57","","","","27","","21","","48,3","","99,78","","26","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-02 12:00","2022","07","02","12:00","23,5","","12,7","","50","","","","26","","16","","48,3","","99,78","","26","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-02 13:00","2022","07","02","13:00","24,7","","13,0","","48","","","","25","","30","","48,3","","99,76","","27","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-02 14:00","2022","07","02","14:00","25,2","","8,6","","34","","","","26","","34","","48,3","","99,77","","26","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-02 15:00","2022","07","02","15:00","25,6","","9,3","","35","","","","26","","27","","48,3","","99,79","","27","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-02 16:00","2022","07","02","16:00","24,9","","12,0","","44","","","","25","","36","","40,2","","99,79","","27","","","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-02 17:00","2022","07","02","17:00","24,5","","12,3","","46","","","","23","","31","","40,2","","99,80","","27","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-02 18:00","2022","07","02","18:00","23,5","","12,0","","48","","","","23","","24","","40,2","","99,80","","26","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-02 19:00","2022","07","02","19:00","22,2","","11,9","","51","","","","24","","19","","40,2","","99,82","","","","","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-02 20:00","2022","07","02","20:00","18,1","","12,6","","70","","","","24","","11","","40,2","","99,89","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-02 21:00","2022","07","02","21:00","19,1","","9,7","","54","","","","33","","3","","24,1","","100,04","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-02 22:00","2022","07","02","22:00","19,2","","9,3","","52","","","","36","","3","","24,1","","100,04","","","","","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-02 23:00","2022","07","02","23:00","16,3","","10,5","","68","","","","24","","12","","24,1","","100,09","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-03 00:00","2022","07","03","00:00","16,4","","10,8","","69","","","","24","","10","","24,1","","100,16","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-03 01:00","2022","07","03","01:00","13,9","","11,4","","85","","","","36","","1","","24,1","","100,18","","","","","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-03 02:00","2022","07","03","02:00","14,4","","11,0","","80","","","","33","","8","","24,1","","100,20","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-03 03:00","2022","07","03","03:00","14,2","","10,8","","80","","","","36","","9","","48,3","","100,23","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-03 04:00","2022","07","03","04:00","13,9","","10,4","","79","","","","35","","5","","48,3","","100,30","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-03 05:00","2022","07","03","05:00","14,0","","9,9","","76","","","","36","","4","","48,3","","100,36","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-03 06:00","2022","07","03","06:00","14,3","","9,4","","72","","","","34","","4","","48,3","","100,44","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-03 07:00","2022","07","03","07:00","16,2","","9,4","","63","","","","4","","7","","48,3","","100,48","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-03 08:00","2022","07","03","08:00","17,8","","8,8","","55","","","","4","","3","","48,3","","100,48","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-03 09:00","2022","07","03","09:00","19,6","","9,4","","51","","","","21","","9","","48,3","","100,47","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-03 10:00","2022","07","03","10:00","20,2","","9,0","","48","","","","20","","16","","48,3","","100,45","","","","","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-03 11:00","2022","07","03","11:00","21,3","","10,4","","49","","","","21","","28","","48,3","","100,42","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-03 12:00","2022","07","03","12:00","20,4","","9,7","","50","","","","25","","25","","48,3","","100,38","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-03 13:00","2022","07","03","13:00","22,6","","11,2","","48","","","","24","","23","","48,3","","100,36","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-03 14:00","2022","07","03","14:00","20,2","","12,3","","60","","","","23","","25","","48,3","","100,35","","","","","","Averses de pluie"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-03 15:00","2022","07","03","15:00","22,8","","11,9","","50","","","","24","","23","","48,3","","100,31","","25","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-03 16:00","2022","07","03","16:00","21,9","","7,4","","39","","","","28","","18","","48,3","","100,32","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-03 17:00","2022","07","03","17:00","21,4","","9,1","","45","","","","27","","18","","48,3","","100,40","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-03 18:00","2022","07","03","18:00","16,3","","10,9","","70","","","","34","","8","","48,3","","100,59","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-03 19:00","2022","07","03","19:00","15,6","","11,5","","77","","","","36","","3","","48,3","","100,58","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-03 20:00","2022","07","03","20:00","13,8","","11,8","","87","","","","26","","8","","48,3","","100,60","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-03 21:00","2022","07","03","21:00","12,7","","11,7","","94","","","","24","","13","","24,1","","100,66","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-03 22:00","2022","07","03","22:00","11,8","","11,1","","95","","","","22","","12","","24,1","","100,68","","","","","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-03 23:00","2022","07","03","23:00","11,7","","10,8","","94","","","","25","","7","","24,1","","100,73","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-04 00:00","2022","07","04","00:00","10,1","","9,3","","95","","","","30","","4","","24,1","","100,76","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-04 01:00","2022","07","04","01:00","9,8","","9,4","","97","","","","30","","4","","24,1","","100,76","","","","","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-04 02:00","2022","07","04","02:00","9,9","","8,7","","92","","","","36","","3","","24,1","","100,76","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-04 03:00","2022","07","04","03:00","9,1","","7,6","","90","","","","21","","11","","24,1","","100,79","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-04 04:00","2022","07","04","04:00","9,3","","8,4","","94","","","","23","","14","","24,1","","100,85","","","","","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-04 05:00","2022","07","04","05:00","11,3","","8,7","","84","","","","23","","9","","48,3","","100,92","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-04 06:00","2022","07","04","06:00","13,7","","9,4","","75","","","","26","","11","","48,3","","100,94","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-04 07:00","2022","07","04","07:00","14,6","","10,0","","74","","","","25","","17","","48,3","","100,95","","","","","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-04 08:00","2022","07","04","08:00","16,4","","7,2","","54","","","","28","","17","","48,3","","100,96","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-04 09:00","2022","07","04","09:00","17,6","","7,4","","51","","","","27","","19","","48,3","","100,91","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-04 10:00","2022","07","04","10:00","18,4","","7,0","","47","","","","29","","10","","48,3","","100,89","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-04 11:00","2022","07","04","11:00","19,2","","8,1","","48","","","","27","","16","","48,3","","100,85","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-04 12:00","2022","07","04","12:00","19,2","","9,8","","54","","","","26","","22","","48,3","","100,84","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-04 13:00","2022","07","04","13:00","20,8","","10,3","","51","","","","26","","23","","48,3","","100,79","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-04 14:00","2022","07","04","14:00","20,2","","10,4","","53","","","","24","","23","","48,3","","100,74","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-04 15:00","2022","07","04","15:00","20,9","","11,7","","55","","","","23","","25","","48,3","","100,70","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-04 16:00","2022","07","04","16:00","19,1","","12,0","","63","","","","27","","12","","48,3","","100,75","","","","","","Averses de pluie"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-04 17:00","2022","07","04","17:00","19,1","","13,7","","71","","","","25","","21","","48,3","","100,77","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-04 18:00","2022","07","04","18:00","17,9","","13,6","","75","","","","23","","17","","48,3","","100,76","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-04 19:00","2022","07","04","19:00","16,4","","13,6","","83","","","","23","","14","","48,3","","100,74","","","","","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-04 20:00","2022","07","04","20:00","14,7","","13,1","","90","","","","21","","10","","48,3","","100,74","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-04 21:00","2022","07","04","21:00","14,5","","13,3","","92","","","","23","","14","","24,1","","100,77","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-04 22:00","2022","07","04","22:00","14,6","","13,2","","91","","","","24","","15","","24,1","","100,80","","","","","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-04 23:00","2022","07","04","23:00","13,9","","12,9","","93","","","","25","","10","","24,1","","100,79","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-05 00:00","2022","07","05","00:00","13,9","","12,9","","94","","","","26","","10","","24,1","","100,77","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-05 01:00","2022","07","05","01:00","12,9","","12,4","","97","","","","27","","8","","24,1","","100,77","","","","","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-05 02:00","2022","07","05","02:00","11,3","","11,1","","99","","","","36","","1","","24,1","","100,76","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-05 03:00","2022","07","05","03:00","10,5","","10,3","","99","","","","6","","4","","24,1","","100,77","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-05 04:00","2022","07","05","04:00","10,6","","10,4","","99","","","","1","","3","","40,2","","100,78","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-05 05:00","2022","07","05","05:00","11,9","","11,3","","96","","","","1","","7","","48,3","","100,76","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-05 06:00","2022","07","05","06:00","13,6","","12,2","","91","","","","36","","2","","48,3","","100,77","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-05 07:00","2022","07","05","07:00","16,4","","14,5","","88","","","","25","","9","","48,3","","100,73","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-05 08:00","2022","07","05","08:00","18,1","","14,8","","81","","","","25","","5","","48,3","","100,73","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-05 09:00","2022","07","05","09:00","19,0","","14,9","","77","","","","23","","5","","48,3","","100,69","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-05 10:00","2022","07","05","10:00","20,1","","15,3","","73","","","","21","","17","","48,3","","100,61","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-05 11:00","2022","07","05","11:00","22,3","","16,0","","67","","","","24","","14","","48,3","","100,58","","27","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-05 12:00","2022","07","05","12:00","23,6","","16,7","","65","","","","22","","25","","48,3","","100,47","","29","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-05 13:00","2022","07","05","13:00","23,7","","16,1","","62","","","","25","","24","","48,3","","100,42","","28","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-05 14:00","2022","07","05","14:00","22,3","","15,3","","64","","","","24","","21","","48,3","","100,37","","26","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-05 15:00","2022","07","05","15:00","20,9","","15,3","","70","","","","24","","18","","48,3","","100,34","","25","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-05 16:00","2022","07","05","16:00","19,6","","14,7","","73","","","","24","","18","","24,1","","100,33","","","","","","Averses de pluie"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-05 17:00","2022","07","05","17:00","18,3","","15,7","","85","","","","25","","15","","24,1","","100,28","","","","","","Averses de pluie"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-05 18:00","2022","07","05","18:00","17,5","","16,1","","92","","","","35","","4","","16,1","","100,24","","","","","","Pluie"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-05 19:00","2022","07","05","19:00","17,0","","16,4","","96","","","","18","","7","","24,1","","100,22","","","","","","Pluie"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-05 20:00","2022","07","05","20:00","16,5","","16,2","","98","","","","36","","3","","16,1","","100,18","","","","","","Pluie"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-05 21:00","2022","07","05","21:00","16,4","","15,8","","97","","","","1","","7","","12,9","","100,15","","","","","","Pluie"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-05 22:00","2022","07","05","22:00","16,0","","15,6","","97","","","","3","","5","","12,9","","100,10","","","","","","Pluie"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-05 23:00","2022","07","05","23:00","15,8","","15,5","","98","","","","11","","6","","11,3","","100,03","","","","","","Pluie"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-06 00:00","2022","07","06","00:00","15,3","","15,1","","98","","","","15","","5","","11,3","","99,92","","","","","","Pluie"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-06 01:00","2022","07","06","01:00","15,5","","15,2","","98","","","","8","","5","","12,9","","99,88","","","","","","Pluie"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-06 02:00","2022","07","06","02:00","15,7","","15,3","","98","","","","2","","7","","9,7","","99,87","","","","","","Pluie,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-06 03:00","2022","07","06","03:00","15,2","","14,7","","97","","","","3","","7","","9,7","","99,84","","","","","","Bruine,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-06 04:00","2022","07","06","04:00","14,9","","13,9","","94","","","","2","","8","","9,7","","99,88","","","","","","Bruine,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-06 05:00","2022","07","06","05:00","14,9","","13,6","","92","","","","2","","7","","48,3","","99,96","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-06 06:00","2022","07","06","06:00","15,7","","13,9","","89","","","","2","","9","","48,3","","100,00","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-06 07:00","2022","07","06","07:00","17,3","","15,1","","87","","","","35","","5","","48,3","","100,06","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-06 08:00","2022","07","06","08:00","17,6","","14,2","","80","","","","2","","8","","48,3","","100,15","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-06 09:00","2022","07","06","09:00","19,0","","14,4","","74","","","","12","","5","","48,3","","100,19","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-06 10:00","2022","07","06","10:00","19,4","","14,4","","72","","","","12","","16","","48,3","","100,25","","","","","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-06 11:00","2022","07","06","11:00","19,8","","12,9","","64","","","","10","","13","","48,3","","100,28","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-06 12:00","2022","07","06","12:00","20,4","","13,2","","63","","","","5","","12","","48,3","","100,30","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-06 13:00","2022","07","06","13:00","20,9","","12,6","","58","","","","6","","18","","48,3","","100,32","","","","","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-06 14:00","2022","07","06","14:00","20,8","","13,3","","62","","","","4","","14","","48,3","","100,32","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-06 15:00","2022","07","06","15:00","22,0","","12,9","","56","","","","6","","5","","48,3","","100,33","","25","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-06 16:00","2022","07","06","16:00","21,1","","13,1","","60","","","","7","","10","","48,3","","100,35","","","","","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-06 17:00","2022","07","06","17:00","22,1","","11,9","","52","","","","4","","5","","48,3","","100,40","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-06 18:00","2022","07","06","18:00","20,0","","12,1","","60","","","","1","","6","","48,3","","100,45","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-06 19:00","2022","07","06","19:00","18,6","","12,3","","67","","","","6","","8","","48,3","","100,48","","","","","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-06 20:00","2022","07","06","20:00","14,9","","12,9","","88","","","","32","","5","","48,3","","100,54","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-06 21:00","2022","07","06","21:00","14,5","","10,8","","78","","","","1","","7","","24,1","","100,61","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-06 22:00","2022","07","06","22:00","15,0","","7,8","","62","","","","35","","5","","24,1","","100,64","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-06 23:00","2022","07","06","23:00","11,7","","8,9","","83","","","","36","","1","","24,1","","100,70","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-07 00:00","2022","07","07","00:00","11,9","","8,3","","78","","","","4","","5","","24,1","","100,71","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-07 01:00","2022","07","07","01:00","10,7","","8,2","","85","","","","2","","5","","24,1","","100,71","","","","","","Dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-07 02:00","2022","07","07","02:00","12,4","","6,4","","66","","","","35","","8","","24,1","","100,74","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-07 03:00","2022","07","07","03:00","10,8","","6,7","","76","","","","36","","5","","24,1","","100,78","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-07 04:00","2022","07","07","04:00","10,6","","6,4","","75","","","","34","","8","","48,3","","100,81","","","","","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-07 05:00","2022","07","07","05:00","11,3","","6,8","","74","","","","34","","9","","48,3","","100,87","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-07-07 06:00","2022","07","07","06:00","13,4","","7,3","","67","","","","2","","6","","48,3","","100,92","","","","","","ND"
