"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure (HNL)","Année","Mois","Jour","Heure (HNL)","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Hauteur de précip. (mm)","Hauteur de précip. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-02 21:00","2022","06","02","21:00","13,5","","5,9","","60","","","","6","","17","","24,1","","99,90","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-02 22:00","2022","06","02","22:00","13,0","","7,6","","70","","","","4","","11","","24,1","","99,90","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-02 23:00","2022","06","02","23:00","13,1","","7,0","","66","","","","5","","12","","48,3","","99,90","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-03 00:00","2022","06","03","00:00","13,5","","6,4","","62","","","","6","","16","","24,1","","99,92","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-03 01:00","2022","06","03","01:00","12,4","","7,0","","69","","","","5","","9","","24,1","","99,88","","","","","","Nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-03 02:00","2022","06","03","02:00","13,0","","6,9","","66","","","","7","","17","","24,1","","99,83","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-03 03:00","2022","06","03","03:00","13,1","","6,3","","64","","","","7","","13","","48,3","","99,80","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-03 04:00","2022","06","03","04:00","13,7","","5,6","","58","","","","7","","26","","48,3","","99,82","","","","","","Dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-03 05:00","2022","06","03","05:00","13,2","","6,0","","62","","","","7","","25","","48,3","","99,85","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-03 06:00","2022","06","03","06:00","12,9","","6,5","","65","","","","9","","26","","48,3","","99,85","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-03 07:00","2022","06","03","07:00","12,6","","7,2","","69","","","","8","","28","","48,3","","99,84","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-03 08:00","2022","06","03","08:00","12,9","","8,1","","72","","","","8","","14","","32,2","","99,86","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-03 09:00","2022","06","03","09:00","11,5","","9,4","","87","","","","6","","16","","9,7","","99,90","","","","","","Averses de pluie"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-03 10:00","2022","06","03","10:00","12,3","","9,6","","84","","","","7","","25","","24,1","","99,88","","","","","","Nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-03 11:00","2022","06","03","11:00","12,4","","10,1","","86","","","","7","","19","","9,7","","99,93","","","","","","Averses de pluie,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-03 12:00","2022","06","03","12:00","12,5","","10,8","","89","","","","7","","29","","9,7","","99,94","","","","","","Averses de pluie,Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-03 13:00","2022","06","03","13:00","14,0","","12,3","","90","","","","6","","21","","24,1","","99,93","","","","","","Averses de pluie"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-03 14:00","2022","06","03","14:00","13,9","","11,4","","85","","","","6","","23","","24,1","","99,93","","","","","","Averses de pluie"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-03 15:00","2022","06","03","15:00","16,1","","11,3","","73","","","","6","","15","","40,2","","99,93","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-03 16:00","2022","06","03","16:00","15,8","","11,3","","75","","","","7","","16","","48,3","","99,96","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-03 17:00","2022","06","03","17:00","16,4","","11,6","","73","","","","7","","16","","48,3","","99,95","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-03 18:00","2022","06","03","18:00","15,2","","11,0","","76","","","","9","","21","","40,2","","100,01","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-03 19:00","2022","06","03","19:00","12,6","","9,9","","84","","","","8","","18","","32,2","","100,08","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-03 20:00","2022","06","03","20:00","11,8","","9,8","","87","","","","12","","8","","24,1","","100,14","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-03 21:00","2022","06","03","21:00","11,2","","8,9","","86","","","","7","","19","","24,1","","100,12","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-03 22:00","2022","06","03","22:00","10,2","","8,8","","91","","","","5","","13","","24,1","","100,12","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-03 23:00","2022","06","03","23:00","10,2","","9,0","","92","","","","7","","20","","16,1","","100,16","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-04 00:00","2022","06","04","00:00","10,0","","9,0","","93","","","","6","","18","","16,1","","100,16","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-04 01:00","2022","06","04","01:00","10,1","","9,2","","94","","","","7","","18","","16,1","","100,12","","","","","","Nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-04 02:00","2022","06","04","02:00","10,2","","9,1","","93","","","","6","","13","","12,9","","100,12","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-04 03:00","2022","06","04","03:00","9,9","","9,2","","95","","","","5","","15","","11,3","","100,11","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-04 04:00","2022","06","04","04:00","10,1","","9,4","","96","","","","7","","15","","9,7","","100,13","","","","","","Brouillard"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-04 05:00","2022","06","04","05:00","10,2","","9,5","","95","","","","5","","15","","12,9","","100,12","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-04 06:00","2022","06","04","06:00","10,3","","9,4","","94","","","","7","","16","","12,9","","100,14","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-04 07:00","2022","06","04","07:00","10,8","","9,8","","94","","","","8","","14","","12,9","","100,15","","","","","","Nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-04 08:00","2022","06","04","08:00","11,0","","10,0","","93","","","","6","","16","","11,3","","100,15","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-04 09:00","2022","06","04","09:00","12,3","","10,7","","90","","","","5","","14","","11,3","","100,12","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-04 10:00","2022","06","04","10:00","11,8","","11,0","","95","","","","8","","26","","12,9","","100,01","","","","","","Averses de pluie"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-04 11:00","2022","06","04","11:00","13,6","","11,5","","87","","","","7","","13","","24,1","","99,99","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-04 12:00","2022","06","04","12:00","16,5","","13,0","","79","","","","7","","12","","24,1","","99,90","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-04 13:00","2022","06","04","13:00","18,2","","12,2","","68","","","","7","","18","","24,1","","99,80","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-04 14:00","2022","06","04","14:00","17,0","","12,6","","75","","","","7","","30","","24,1","","99,73","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-04 15:00","2022","06","04","15:00","15,0","","11,9","","82","","","","2","","12","","24,1","","99,68","","","","","","Orages,Pluie"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-04 16:00","2022","06","04","16:00","15,0","","13,0","","88","","","","7","","24","","24,1","","99,68","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-04 17:00","2022","06","04","17:00","15,4","","12,7","","83","","","","7","","23","","40,2","","99,72","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-04 18:00","2022","06","04","18:00","14,5","","12,0","","85","","","","7","","26","","40,2","","99,77","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-04 19:00","2022","06","04","19:00","13,5","","12,2","","92","","","","4","","8","","40,2","","99,78","","","","","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-04 20:00","2022","06","04","20:00","13,5","","12,0","","91","","","","7","","23","","48,3","","99,80","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-04 21:00","2022","06","04","21:00","12,8","","11,7","","93","","","","26","","8","","24,1","","99,85","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-04 22:00","2022","06","04","22:00","9,6","","8,9","","95","","","","5","","4","","24,1","","99,93","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-04 23:00","2022","06","04","23:00","9,1","","8,3","","95","","","","28","","5","","24,1","","99,93","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-05 00:00","2022","06","05","00:00","9,5","","9,2","","98","","","","23","","14","","24,1","","99,92","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-05 01:00","2022","06","05","01:00","10,3","","9,6","","95","","","","25","","11","","24,1","","99,93","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-05 02:00","2022","06","05","02:00","10,2","","9,5","","95","","","","24","","13","","24,1","","99,97","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-05 03:00","2022","06","05","03:00","9,9","","9,4","","96","","","","25","","13","","24,1","","99,98","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-05 04:00","2022","06","05","04:00","9,8","","9,1","","95","","","","25","","8","","48,3","","100,04","","","","","","Dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-05 05:00","2022","06","05","05:00","10,2","","9,2","","94","","","","25","","13","","48,3","","100,07","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-05 06:00","2022","06","05","06:00","10,2","","9,0","","92","","","","25","","13","","48,3","","100,12","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-05 07:00","2022","06","05","07:00","11,0","","9,4","","90","","","","25","","21","","48,3","","100,16","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-05 08:00","2022","06","05","08:00","13,2","","10,6","","84","","","","25","","17","","48,3","","100,18","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-05 09:00","2022","06","05","09:00","14,7","","10,4","","75","","","","25","","20","","48,3","","100,20","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-05 10:00","2022","06","05","10:00","13,8","","8,8","","71","","","","27","","14","","48,3","","100,23","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-05 11:00","2022","06","05","11:00","13,5","","10,1","","80","","","","25","","16","","48,3","","100,24","","","","","","Pluie"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-05 12:00","2022","06","05","12:00","15,7","","8,8","","63","","","","26","","19","","48,3","","100,25","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-05 13:00","2022","06","05","13:00","16,0","","8,9","","62","","","","24","","28","","48,3","","100,27","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-05 14:00","2022","06","05","14:00","15,5","","9,9","","69","","","","25","","22","","48,3","","100,30","","","","","","Averses de pluie"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-05 15:00","2022","06","05","15:00","16,6","","9,4","","62","","","","24","","21","","48,3","","100,30","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-05 16:00","2022","06","05","16:00","16,5","","9,8","","64","","","","23","","15","","48,3","","100,32","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-05 17:00","2022","06","05","17:00","16,1","","10,0","","67","","","","24","","16","","48,3","","100,37","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-05 18:00","2022","06","05","18:00","15,7","","10,6","","71","","","","22","","9","","48,3","","100,43","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-05 19:00","2022","06","05","19:00","13,4","","11,2","","86","","","","8","","12","","48,3","","100,54","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-05 20:00","2022","06","05","20:00","11,9","","11,1","","95","","","","6","","12","","24,1","","100,59","","","","","","Pluie"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-05 21:00","2022","06","05","21:00","11,1","","10,5","","96","","","","5","","10","","24,1","","100,63","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-05 22:00","2022","06","05","22:00","11,1","","10,1","","94","","","","7","","11","","24,1","","100,67","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-05 23:00","2022","06","05","23:00","10,6","","9,9","","95","","","","7","","7","","24,1","","100,66","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-06 00:00","2022","06","06","00:00","9,7","","9,2","","97","","","","4","","7","","24,1","","100,66","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-06 01:00","2022","06","06","01:00","9,9","","9,6","","98","","","","29","","4","","24,1","","100,69","","","","","","Nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-06 02:00","2022","06","06","02:00","10,4","","9,8","","96","","","","3","","3","","24,1","","100,73","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-06 03:00","2022","06","06","03:00","10,4","","9,8","","96","","","","0","","1","","24,1","","100,76","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-06 04:00","2022","06","06","04:00","10,6","","10,3","","98","","","","36","","2","","24,1","","100,81","","","","","","Nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-06 05:00","2022","06","06","05:00","10,5","","9,7","","95","","","","11","","5","","16,1","","100,87","","","","","","Bruine"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-06 06:00","2022","06","06","06:00","11,0","","10,0","","93","","","","9","","5","","24,1","","100,91","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-06 07:00","2022","06","06","07:00","11,4","","10,2","","93","","","","7","","6","","24,1","","100,94","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-06 08:00","2022","06","06","08:00","12,0","","9,9","","87","","","","6","","4","","24,1","","100,94","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-06 09:00","2022","06","06","09:00","14,4","","10,8","","78","","","","36","","2","","48,3","","100,91","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-06 10:00","2022","06","06","10:00","15,7","","10,4","","71","","","","12","","7","","48,3","","100,92","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-06 11:00","2022","06","06","11:00","16,8","","10,8","","67","","","","36","","1","","48,3","","100,90","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-06 12:00","2022","06","06","12:00","17,3","","10,8","","66","","","","21","","10","","48,3","","100,87","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-06 13:00","2022","06","06","13:00","18,6","","11,8","","64","","","","20","","12","","48,3","","100,85","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-06 14:00","2022","06","06","14:00","19,6","","13,0","","65","","","","20","","9","","48,3","","100,84","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-06 15:00","2022","06","06","15:00","20,2","","11,2","","56","","","","25","","6","","48,3","","100,84","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-06 16:00","2022","06","06","16:00","20,6","","11,0","","54","","","","8","","5","","48,3","","100,79","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-06 17:00","2022","06","06","17:00","20,5","","10,7","","53","","","","16","","8","","48,3","","100,76","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-06 18:00","2022","06","06","18:00","20,1","","11,2","","56","","","","13","","10","","48,3","","100,76","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-06 19:00","2022","06","06","19:00","18,4","","11,1","","62","","","","11","","9","","48,3","","100,77","","","","","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-06 20:00","2022","06","06","20:00","16,0","","8,3","","60","","","","5","","8","","48,3","","100,78","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-06 21:00","2022","06","06","21:00","12,7","","10,1","","84","","","","36","","3","","24,1","","100,78","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-06 22:00","2022","06","06","22:00","13,7","","10,2","","79","","","","1","","9","","24,1","","100,77","","","","","","Généralement dégagé"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-06 23:00","2022","06","06","23:00","13,2","","10,2","","82","","","","8","","6","","24,1","","100,82","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-07 00:00","2022","06","07","00:00","13,2","","9,9","","80","","","","2","","9","","24,1","","100,85","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-07 01:00","2022","06","07","01:00","12,7","","9,1","","79","","","","2","","8","","24,1","","100,82","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-07 02:00","2022","06","07","02:00","11,3","","8,6","","83","","","","5","","8","","24,1","","100,79","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-07 03:00","2022","06","07","03:00","11,7","","7,6","","76","","","","3","","8","","24,1","","100,77","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-07 04:00","2022","06","07","04:00","10,8","","8,2","","84","","","","4","","7","","24,1","","100,79","","","","","","Généralement nuageux"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-07 05:00","2022","06","07","05:00","11,9","","8,3","","78","","","","3","","7","","48,3","","100,76","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-07 06:00","2022","06","07","06:00","13,1","","7,3","","68","","","","6","","15","","48,3","","100,74","","","","","","ND"
"-71,39","46,79","QUEBEC INTL A","7016293","2022-06-07 07:00","2022","06","07","07:00","14,5","","9,0","","69","","","","7","","16","","48,3","","100,73","","","","","","Nuageux"
