theodolite_number , marker_number , status , elevation , azimuth , distance , sec , nsec
1 , 1 , 0 , 1.73419 , 4.73373 , 3.93887 , 1651698333 , 202814113
1 , 2 , 0 , 1.65208 , 4.97347 , 7.82371 , 1651698355 , 603354417
1 , 3 , 0 , 1.62511 , 4.99988 , 11.33 , 1651698378 , 4859825
1 , 4 , 0 , 1.60967 , 5.02629 , 15.25 , 1651698398 , 405207109
1 , 5 , 0 , 1.59777 , 5.04326 , 20.2973 , 1651698418 , 3691320
1 , 6 , 0 , 1.58779 , 4.99504 , 27.9508 , 1651698442 , 4122092
1 , 7 , 0 , 1.68134 , 3.46736 , 5.85069 , 1651698489 , 203814209
1 , 8 , 0 , 1.62346 , 3.56034 , 11.8003 , 1651698512 , 4746649
1 , 9 , 0 , 1.60493 , 3.56546 , 17.1781 , 1651698532 , 5205131
1 , 10 , 0 , 1.59413 , 3.48986 , 23.3993 , 1651698551 , 604361738
1 , 11 , 0 , 1.58667 , 3.51864 , 32.482 , 1651698577 , 608008967
1 , 12 , 0 , 1.5832 , 3.51042 , 39.9323 , 1651698616 , 5942130
2 , 1 , 0 , 1.70743 , 6.09094 , 4.36815 , 1651699785 , 307523627
2 , 2 , 0 , 1.64084 , 6.18158 , 8.43994 , 1651699807 , 708131639
2 , 3 , 0 , 1.61841 , 6.16798 , 11.9539 , 1651699830 , 109484912
2 , 4 , 0 , 1.60536 , 6.17071 , 15.8907 , 1651699850 , 509487248
2 , 5 , 0 , 1.59491 , 6.17097 , 20.9467 , 1651699870 , 108872032
2 , 6 , 0 , 1.58592 , 6.11029 , 28.5442 , 1651699894 , 109232752
2 , 7 , 0 , 1.6948 , 4.67475 , 4.82926 , 1651699941 , 309491797
2 , 8 , 0 , 1.6242 , 4.70397 , 10.8217 , 1651699964 , 109168351
2 , 9 , 0 , 1.60443 , 4.68728 , 16.1956 , 1651699984 , 110768187
2 , 10 , 0 , 1.59329 , 4.59592 , 22.358 , 1651700003 , 709927919
2 , 11 , 0 , 1.58585 , 4.61729 , 31.4582 , 1651700029 , 711768898
2 , 12 , 0 , 1.58252 , 4.60473 , 38.9011 , 1651700068 , 110760498
3 , 1 , 0 , 1.66931 , 2.03265 , 3.15199 , 1616541805 , 193778730
3 , 2 , 0 , 1.61458 , 2.35706 , 6.98343 , 1616541827 , 591983357
3 , 3 , 0 , 1.59787 , 2.39198 , 10.4934 , 1616541849 , 993229078
3 , 4 , 0 , 1.589 , 2.42289 , 14.4133 , 1616541870 , 393188185
3 , 5 , 0 , 1.58201 , 2.44221 , 19.4625 , 1616541889 , 992312969
3 , 6 , 0 , 1.57618 , 2.39362 , 27.1227 , 1616541913 , 992178376
3 , 7 , 0 , 1.62328 , 0.731377 , 5.96224 , 1616541961 , 193919764
3 , 8 , 0 , 1.59524 , 0.892907 , 11.8215 , 1616541983 , 592566006
3 , 9 , 0 , 1.58574 , 0.919999 , 17.189 , 1616542003 , 993210113
3 , 10 , 0 , 1.57999 , 0.857472 , 23.4705 , 1616542023 , 593024793
3 , 11 , 0 , 1.57656 , 0.896007 , 32.5286 , 1616542049 , 194277075
3 , 12 , 0 , 1.57505 , 0.892552 , 39.9836 , 1616542087 , 992520289
