[ -0.98717592  -0.15963616   0.         -15.17854372] [ 1.59636156e-01 -9.87175920e-01  0.00000000e+00  2.88721764e+02] [0.         0.         1.         1.03852038] [0. 0. 0. 1.] [ -0.98717412  -0.15964727   0.         -15.17529346] [ 1.59647270e-01 -9.87174123e-01  0.00000000e+00  2.88721235e+02] [0.         0.         1.         1.03788105] [0. 0. 0. 1.] [ -0.98717009  -0.15967219   0.         -15.16800395] [ 1.59672193e-01 -9.87170092e-01  0.00000000e+00  2.88722272e+02] [0.         0.         1.         1.04323001] [0. 0. 0. 1.]
[ 0.34301676  0.93932928  0.         -9.58110156] [ -0.93932928   0.34301676   0.         290.38126611] [0.       0.       1.       1.048761] [0. 0. 0. 1.] [ 0.34303711  0.93932185  0.         -9.58739272] [ -0.93932185   0.34303711   0.         290.38359015] [0.         0.         1.         1.04665303] [0. 0. 0. 1.] [ 0.34302217  0.93932731  0.         -9.5827742 ] [ -0.93932731   0.34302217   0.         290.38351773] [0.         0.         1.         1.05246699] [0. 0. 0. 1.]
[-0.9921064   0.12539892  0.         -4.57382753] [-1.25398921e-01 -9.92106401e-01  0.00000000e+00  2.89222682e+02] [0.         0.         1.         0.97093602] [0. 0. 0. 1.] [-0.99210436  0.12541506  0.         -4.57853354] [-1.25415064e-01 -9.92104360e-01  0.00000000e+00  2.89222489e+02] [0.        0.        1.        0.9687915] [0. 0. 0. 1.] [-0.99210797  0.12538647  0.         -4.57019729] [-1.25386468e-01 -9.92107975e-01  0.00000000e+00  2.89223074e+02] [0.         0.         1.         0.97490278] [0. 0. 0. 1.]
