theodolite_number , marker_number , status , elevation , azimuth , distance , sec , nsec
1 , 1 , 0 , 1.41195 , 4.29381 , 2.5403 , 1617284167 , 348122155
1 , 2 , 0 , 1.51556 , 4.64245 , 7.12781 , 1617284204 , 950863703
1 , 3 , 0 , 1.55573 , 4.61083 , 14.8796 , 1617284239 , 349315773
1 , 4 , 0 , 1.54689 , 4.98215 , 17.168 , 1617284297 , 750924761
1 , 5 , 0 , 1.55019 , 5.10698 , 24.9573 , 1617284344 , 550021462
1 , 6 , 0 , 1.55273 , 5.03723 , 31.8694 , 1617284379 , 752285772
1 , 7 , 0 , 1.5519 , 5.01506 , 42.5616 , 1617284432 , 553524345
1 , 8 , 0 , 1.55248 , 5.04612 , 52.9198 , 1617284463 , 752922510
1 , 9 , 0 , 1.51938 , 2.32782 , 6.45945 , 1617284561 , 349921796
1 , 10 , 0 , 1.52449 , 1.9385 , 11.3192 , 1617284588 , 553785119
1 , 11 , 0 , 1.5496 , 2.15342 , 19.7057 , 1617284628 , 951980676
1 , 12 , 0 , 1.55528 , 2.12216 , 32.4004 , 1617284676 , 153632742
1 , 13 , 0 , 1.55172 , 2.05143 , 42.5049 , 1617284718 , 553600486
1 , 14 , 0 , 1.55449 , 2.13233 , 50.9635 , 1617284768 , 553804738
1 , 15 , 0 , 1.55143 , 2.10399 , 61.2462 , 1617284807 , 354597431
1 , 16 , 0 , 1.54634 , 2.08701 , 75.6873 , 1617284845 , 354981427
1 , 17 , 0 , 1.53975 , 2.12399 , 89.658 , 1617284886 , 555545057
1 , 18 , 0 , 1.55232 , 2.34752 , 27.1323 , 1617285020 , 157798756
1 , 19 , 0 , 1.54702 , 2.3993 , 37.9148 , 1617285057 , 754777700
1 , 20 , 0 , 1.55301 , 2.42312 , 51.5627 , 1617285103 , 355493829
2 , 1 , 0 , 1.60186 , 5.32256 , 2.95867 , 1616541814 , 535194040
2 , 2 , 0 , 1.58588 , 5.89159 , 7.05888 , 1616541852 , 534973348
2 , 3 , 0 , 1.5895 , 5.94264 , 14.8112 , 1616541892 , 534547656
2 , 4 , 0 , 1.57627 , 0.0463376 , 16.6817 , 1616541945 , 334741229
2 , 5 , 0 , 1.57039 , 0.193006 , 24.3386 , 1616541992 , 134272722
2 , 6 , 0 , 1.56853 , 0.130445 , 31.3131 , 1616542031 , 335505832
2 , 7 , 0 , 1.56373 , 0.115895 , 42.0214 , 1616542078 , 135947012
2 , 8 , 0 , 1.562 , 0.151906 , 52.3465 , 1616542110 , 935588093
2 , 9 , 0 , 1.59359 , 3.82301 , 7.40128 , 1616542206 , 934768994
2 , 10 , 0 , 1.5687 , 3.4254 , 11.9498 , 1616542235 , 736949504
2 , 11 , 0 , 1.57485 , 3.59975 , 20.51 , 1616542278 , 134502665
2 , 12 , 0 , 1.57087 , 3.55436 , 33.1738 , 1616542323 , 735625356
2 , 13 , 0 , 1.56374 , 3.47908 , 43.2148 , 1616542367 , 334736485
2 , 14 , 0 , 1.56455 , 3.55543 , 51.7386 , 1616542418 , 134759278
2 , 15 , 0 , 1.55988 , 3.52483 , 61.9969 , 1616542454 , 934707233
2 , 16 , 0 , 1.55327 , 3.50547 , 76.4191 , 1616542490 , 934991125
2 , 17 , 0 , 1.5457 , 3.54042 , 90.4167 , 1616542537 , 738245951
2 , 18 , 0 , 1.57077 , 3.77727 , 28.0672 , 1616542669 , 335255016
2 , 19 , 0 , 1.56058 , 3.82154 , 38.8741 , 1616542707 , 338225314
2 , 20 , 0 , 1.56298 , 3.84103 , 52.5361 , 1616542748 , 935477485
3 , 1 , 0 , 1.53246 , 5.95614 , 3.71048 , 1616542302 , 535178593
3 , 2 , 0 , 1.55516 , 6.24748 , 8.26928 , 1616542340 , 135689412
3 , 3 , 0 , 1.5734 , 6.23934 , 16.0367 , 1616542388 , 536343247
3 , 4 , 0 , 1.56285 , 0.307938 , 18.1361 , 1616542436 , 536821614
3 , 5 , 0 , 1.56132 , 0.440264 , 25.8272 , 1616542481 , 336712743
3 , 6 , 0 , 1.56146 , 0.379313 , 32.7902 , 1616542524 , 936432727
3 , 7 , 0 , 1.55857 , 0.363442 , 43.4958 , 1616542566 , 135051721
3 , 8 , 0 , 1.55789 , 0.397308 , 53.8305 , 1616542600 , 536204989
3 , 9 , 0 , 1.55978 , 4.15828 , 6.04084 , 1616542694 , 135569693
3 , 10 , 0 , 1.54596 , 3.66556 , 10.4562 , 1616542731 , 336823377
3 , 11 , 0 , 1.56283 , 3.85415 , 19.0373 , 1616542764 , 135997844
3 , 12 , 0 , 1.56347 , 3.80152 , 31.6892 , 1616542816 , 136099230
3 , 13 , 0 , 1.55788 , 3.7222 , 41.7221 , 1616542855 , 337589684
3 , 14 , 0 , 1.55972 , 3.8006 , 50.2565 , 1616542909 , 336608934
3 , 15 , 0 , 1.55576 , 3.76864 , 60.5104 , 1616542940 , 937312620
3 , 16 , 0 , 1.54981 , 3.74848 , 74.9326 , 1616542978 , 937847085
3 , 17 , 0 , 1.54267 , 3.7838 , 88.9336 , 1616543027 , 338031754
3 , 18 , 0 , 1.56196 , 4.03773 , 26.6638 , 1616543156 , 938186704
3 , 19 , 0 , 1.55399 , 4.07823 , 37.4952 , 1616543198 , 939025594
3 , 20 , 0 , 1.55821 , 4.09423 , 51.1665 , 1616543236 , 539049278
