"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure (HNL)","Année","Mois","Jour","Heure (HNL)","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Hauteur de précip. (mm)","Hauteur de précip. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-10 19:00","2022","04","10","19:00","0,6","","-1,1","","89","","0,2","","34","","13","","","","92,50","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-10 20:00","2022","04","10","20:00","0,4","","-1,5","","88","","0,2","","34","","14","","","","92,61","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-10 21:00","2022","04","10","21:00","0,1","","-1,7","","88","","0,0","","33","","13","","","","92,68","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-10 22:00","2022","04","10","22:00","-0,3","","-2,1","","88","","0,0","","34","","9","","","","92,75","","","","-3","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-10 23:00","2022","04","10","23:00","-0,5","","-2,8","","84","","0,0","","34","","16","","","","92,81","","","","-5","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-11 00:00","2022","04","11","00:00","-0,8","","-3,0","","85","","0,0","","35","","11","","","","92,91","","","","-5","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-11 01:00","2022","04","11","01:00","-1,0","","-3,2","","85","","0,0","","35","","8","","","","93,02","","","","-4","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-11 02:00","2022","04","11","02:00","-1,1","","-3,2","","86","","0,0","","33","","16","","","","93,06","","","","-6","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-11 03:00","2022","04","11","03:00","-1,3","","-3,1","","88","","0,0","","36","","7","","","","93,07","","","","-4","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-11 04:00","2022","04","11","04:00","-1,8","","-3,3","","90","","0,0","","35","","9","","","","93,17","","","","-5","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-11 05:00","2022","04","11","05:00","-2,0","","-3,5","","90","","0,0","","35","","9","","","","93,27","","","","-5","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-11 06:00","2022","04","11","06:00","-2,0","","-3,5","","89","","0,0","","1","","5","","","","93,36","","","","-4","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-11 07:00","2022","04","11","07:00","-2,0","","-4,2","","85","","0,0","","33","","12","","","","93,42","","","","-6","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-11 08:00","2022","04","11","08:00","-0,5","","-3,8","","78","","0,0","","33","","12","","","","93,44","","","","-4","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-11 09:00","2022","04","11","09:00","1,1","","-3,4","","72","","0,0","","34","","10","","","","93,42","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-11 10:00","2022","04","11","10:00","3,6","","-2,6","","64","","0,0","","35","","12","","","","93,34","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-11 11:00","2022","04","11","11:00","4,8","","-4,2","","52","","0,0","","29","","14","","","","93,33","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-11 12:00","2022","04","11","12:00","6,0","","-4,7","","46","","0,0","","30","","11","","","","93,27","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-11 13:00","2022","04","11","13:00","6,9","","-3,5","","48","","0,0","","27","","14","","","","93,31","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-11 14:00","2022","04","11","14:00","7,6","","-3,2","","46","","0,0","","29","","9","","","","93,31","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-11 15:00","2022","04","11","15:00","8,4","","-4,9","","39","","0,0","","26","","8","","","","93,24","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-11 16:00","2022","04","11","16:00","8,5","","-7,0","","33","","0,0","","30","","10","","","","93,22","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-11 17:00","2022","04","11","17:00","7,8","","-6,0","","37","","0,0","","25","","5","","","","93,17","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-11 18:00","2022","04","11","18:00","4,8","","-4,1","","53","","0,0","","15","","3","","","","93,19","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-11 19:00","2022","04","11","19:00","2,7","","-3,3","","64","","0,0","","25","","3","","","","93,25","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-11 20:00","2022","04","11","20:00","2,7","","-3,3","","64","","0,0","","24","","5","","","","93,28","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-11 21:00","2022","04","11","21:00","0,8","","-3,1","","75","","0,0","","21","","3","","","","93,32","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-11 22:00","2022","04","11","22:00","0,1","","-3,2","","79","","0,0","","30","","3","","","","93,20","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-11 23:00","2022","04","11","23:00","0,4","","-2,4","","81","","0,0","","14","","1","","","","93,17","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-12 00:00","2022","04","12","00:00","0,8","","-2,3","","80","","0,0","","7","","4","","","","93,11","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-12 01:00","2022","04","12","01:00","0,1","","-2,5","","83","","0,0","","2","","1","","","","93,04","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-12 02:00","2022","04","12","02:00","0,4","","-2,3","","82","","0,0","","0","","1","","","","93,00","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-12 03:00","2022","04","12","03:00","1,9","","-1,7","","77","","0,0","","35","","2","","","","92,99","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-12 04:00","2022","04","12","04:00","1,1","","0,0","","93","","0,8","","21","","2","","","","93,03","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-12 05:00","2022","04","12","05:00","0,3","","-0,2","","96","","1,2","","29","","1","","","","93,00","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-12 06:00","2022","04","12","06:00","0,3","","-0,1","","98","","2,0","","","","0","","","","93,07","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-12 07:00","2022","04","12","07:00","0,6","","0,0","","96","","0,0","","","","0","","","","93,09","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-12 08:00","2022","04","12","08:00","1,1","","0,3","","94","","0,0","","","","0","","","","93,08","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-12 09:00","2022","04","12","09:00","2,1","","1,0","","92","","0,0","","10","","3","","","","93,04","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-12 10:00","2022","04","12","10:00","3,8","","1,3","","84","","0,0","","25","","9","","","","93,02","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-12 11:00","2022","04","12","11:00","5,2","","1,6","","77","","0,0","","25","","9","","","","93,04","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-12 12:00","2022","04","12","12:00","6,8","","0,9","","66","","0,0","","27","","17","","","","92,99","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-12 13:00","2022","04","12","13:00","7,7","","-1,4","","52","","0,0","","26","","19","","","","93,00","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-12 14:00","2022","04","12","14:00","9,2","","-4,9","","36","","0,0","","28","","8","","","","93,02","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-12 15:00","2022","04","12","15:00","8,9","","-7,0","","32","","0,0","","29","","14","","","","93,04","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-12 16:00","2022","04","12","16:00","7,4","","-9,0","","30","","0,0","","27","","19","","","","93,13","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-12 17:00","2022","04","12","17:00","7,8","","-12,0","","23","","0,0","","27","","19","","","","93,18","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-12 18:00","2022","04","12","18:00","6,5","","-10,6","","28","","0,0","","29","","9","","","","93,27","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-12 19:00","2022","04","12","19:00","5,0","","-6,1","","44","","0,0","","33","","9","","","","93,38","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-12 20:00","2022","04","12","20:00","3,6","","-5,7","","51","","0,0","","29","","8","","","","93,42","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-12 21:00","2022","04","12","21:00","-0,1","","-4,8","","70","","0,0","","35","","3","","","","93,43","","","","-1","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-12 22:00","2022","04","12","22:00","-1,6","","-4,7","","79","","0,0","","","","0","","","","93,41","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-12 23:00","2022","04","12","23:00","-3,2","","-5,2","","86","","0,0","","29","","1","","","","93,45","","","","-4","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-13 00:00","2022","04","13","00:00","-3,3","","-5,0","","88","","0,0","","3","","3","","","","93,48","","","","-5","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-13 01:00","2022","04","13","01:00","-4,7","","-6,2","","89","","0,0","","0","","1","","","","93,49","","","","-5","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-13 02:00","2022","04","13","02:00","-5,6","","-6,4","","94","","0,0","","24","","3","","","","93,54","","","","-7","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-13 03:00","2022","04","13","03:00","-6,0","","-6,9","","94","","0,0","","0","","1","","","","93,59","","","","-6","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-13 04:00","2022","04","13","04:00","-7,0","","-7,6","","95","","0,0","","0","","1","","","","93,65","","","","-8","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-13 05:00","2022","04","13","05:00","-7,8","","-8,8","","92","","0,0","","30","","2","","","","93,67","","","","-9","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-13 06:00","2022","04","13","06:00","-6,4","","-7,2","","94","","0,0","","30","","1","","","","93,70","","","","-7","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-13 07:00","2022","04","13","07:00","-0,7","","-4,5","","75","","0,0","","","","0","","","","93,69","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-13 08:00","2022","04","13","08:00","4,6","","-6,2","","45","","0,0","","11","","3","","","","93,60","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-13 09:00","2022","04","13","09:00","5,7","","-9,7","","32","","0,0","","28","","10","","","","93,59","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-13 10:00","2022","04","13","10:00","7,6","","-10,2","","27","","0,0","","1","","3","","","","93,54","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-13 11:00","2022","04","13","11:00","8,0","","-11,2","","24","","0,0","","27","","12","","","","93,49","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-13 12:00","2022","04","13","12:00","8,0","","-9,5","","28","","0,0","","23","","10","","","","93,49","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-13 13:00","2022","04","13","13:00","7,9","","-7,4","","33","","0,0","","22","","15","","","","93,49","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-13 14:00","2022","04","13","14:00","8,1","","-8,0","","31","","0,0","","23","","12","","","","93,44","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-13 15:00","2022","04","13","15:00","7,7","","-8,4","","31","","0,0","","21","","12","","","","93,34","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-13 16:00","2022","04","13","16:00","7,6","","-8,7","","31","","0,0","","23","","10","","","","93,36","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-13 17:00","2022","04","13","17:00","6,6","","-8,8","","32","","0,0","","22","","10","","","","93,43","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-13 18:00","2022","04","13","18:00","5,4","","-6,9","","41","","0,0","","22","","6","","","","93,42","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-13 19:00","2022","04","13","19:00","4,3","","-4,1","","55","","0,0","","14","","4","","","","93,44","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-13 20:00","2022","04","13","20:00","2,1","","-3,3","","68","","0,0","","7","","2","","","","93,46","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-13 21:00","2022","04","13","21:00","1,4","","-3,1","","72","","0,0","","0","","1","","","","93,43","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-13 22:00","2022","04","13","22:00","1,1","","-2,7","","76","","0,0","","","","0","","","","93,48","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-13 23:00","2022","04","13","23:00","0,4","","-3,0","","78","","0,0","","31","","2","","","","93,44","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-14 00:00","2022","04","14","00:00","-0,9","","-3,2","","84","","0,0","","","","0","","","","93,44","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-14 01:00","2022","04","14","01:00","-1,8","","-3,6","","88","","0,0","","33","","3","","","","93,36","","","","-3","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-14 02:00","2022","04","14","02:00","-2,4","","-3,7","","91","","0,0","","28","","1","","","","93,29","","","","-3","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-14 03:00","2022","04","14","03:00","-2,4","","-3,7","","91","","0,0","","31","","3","","","","93,30","","","","-4","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-14 04:00","2022","04","14","04:00","-2,2","","-3,1","","93","","0,0","","6","","2","","","","93,30","","","","-3","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-14 05:00","2022","04","14","05:00","1,3","","0,1","","92","","0,0","","9","","4","","","","93,23","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-14 06:00","2022","04","14","06:00","1,8","","-0,8","","83","","0,0","","11","","2","","","","93,23","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-14 07:00","2022","04","14","07:00","3,7","","-0,8","","72","","0,0","","11","","10","","","","93,20","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-14 08:00","2022","04","14","08:00","3,3","","0,0","","79","","0,0","","13","","13","","","","93,18","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-14 09:00","2022","04","14","09:00","2,6","","0,9","","89","","0,7","","12","","9","","","","93,15","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-14 10:00","2022","04","14","10:00","2,8","","1,5","","91","","1,1","","11","","9","","","","93,12","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-14 11:00","2022","04","14","11:00","2,7","","1,6","","92","","1,1","","12","","13","","","","93,07","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-14 12:00","2022","04","14","12:00","2,4","","1,5","","94","","2,2","","11","","14","","","","93,05","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-14 13:00","2022","04","14","13:00","2,6","","1,6","","93","","0,6","","13","","10","","","","93,03","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-14 14:00","2022","04","14","14:00","2,8","","1,9","","94","","1,3","","13","","8","","","","92,99","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-14 15:00","2022","04","14","15:00","2,8","","1,7","","93","","2,3","","13","","9","","","","92,98","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-14 16:00","2022","04","14","16:00","3,0","","1,7","","91","","2,2","","13","","10","","","","92,95","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-14 17:00","2022","04","14","17:00","2,8","","1,8","","93","","0,3","","12","","9","","","","92,95","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-14 18:00","2022","04","14","18:00","2,6","","1,9","","95","","0,0","","12","","9","","","","92,93","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-14 19:00","2022","04","14","19:00","2,5","","2,0","","97","","0,3","","11","","4","","","","92,98","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-14 20:00","2022","04","14","20:00","2,2","","1,8","","97","","0,8","","26","","1","","","","93,03","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-14 21:00","2022","04","14","21:00","1,5","","1,2","","98","","0,5","","31","","3","","","","93,03","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-14 22:00","2022","04","14","22:00","1,5","","1,3","","99","","0,8","","","","0","","","","93,04","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-14 23:00","2022","04","14","23:00","1,2","","1,0","","99","","0,5","","","","0","","","","93,10","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-15 00:00","2022","04","15","00:00","1,4","","1,3","","99","","1,4","","","","0","","","","93,13","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-15 01:00","2022","04","15","01:00","2,9","","1,1","","88","","1,1","","28","","7","","","","93,17","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-15 02:00","2022","04","15","02:00","2,6","","1,0","","89","","0,0","","29","","7","","","","93,21","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-15 03:00","2022","04","15","03:00","-0,4","","-1,1","","95","","0,0","","35","","3","","","","93,22","","","","-1","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-15 04:00","2022","04","15","04:00","-1,0","","-1,2","","99","","0,0","","","","0","","","","93,23","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-15 05:00","2022","04","15","05:00","-1,1","","-1,2","","99","","0,0","","","","0","","","","93,26","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-15 06:00","2022","04","15","06:00","-1,2","","-1,4","","99","","0,0","","0","","1","","","","93,26","","","","-2","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-15 07:00","2022","04","15","07:00","1,2","","0,3","","94","","0,0","","0","","1","","","","93,29","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-15 08:00","2022","04","15","08:00","0,9","","-0,6","","90","","0,0","","24","","10","","","","93,32","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-15 09:00","2022","04","15","09:00","4,4","","0,8","","78","","0,0","","19","","9","","","","93,25","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-15 10:00","2022","04","15","10:00","2,8","","-0,3","","80","","0,0","","22","","13","","","","93,24","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-15 11:00","2022","04","15","11:00","4,3","","-0,5","","71","","0,0","","22","","12","","","","93,22","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-15 12:00","2022","04","15","12:00","5,0","","-2,2","","60","","0,0","","21","","14","","","","93,15","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-15 13:00","2022","04","15","13:00","5,0","","-3,5","","54","","0,0","","22","","18","","","","93,11","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-15 14:00","2022","04","15","14:00","6,0","","-5,5","","44","","0,0","","22","","16","","","","93,01","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-15 15:00","2022","04","15","15:00","5,1","","-4,0","","52","","0,0","","22","","19","","","","92,96","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-15 16:00","2022","04","15","16:00","6,0","","-4,3","","47","","0,0","","22","","14","","","","92,90","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-15 17:00","2022","04","15","17:00","5,9","","-4,7","","47","","0,0","","22","","15","","","","92,85","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-15 18:00","2022","04","15","18:00","5,2","","-4,0","","52","","0,0","","21","","8","","","","92,78","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-15 19:00","2022","04","15","19:00","2,1","","-3,4","","67","","0,0","","29","","3","","","","92,71","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-15 20:00","2022","04","15","20:00","2,0","","0,2","","88","","0,8","","19","","21","","","","92,75","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-15 21:00","2022","04","15","21:00","1,6","","0,8","","95","","3,0","","22","","6","","","","92,62","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-15 22:00","2022","04","15","22:00","2,6","","1,4","","91","","1,2","","21","","13","","","","92,57","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-15 23:00","2022","04","15","23:00","1,7","","0,7","","93","","1,0","","24","","17","","","","92,63","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-16 00:00","2022","04","16","00:00","1,3","","-0,2","","89","","0,5","","24","","14","","","","92,63","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-16 01:00","2022","04","16","01:00","0,8","","-0,7","","90","","0,0","","24","","9","","","","92,58","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-16 02:00","2022","04","16","02:00","0,5","","-1,0","","89","","0,0","","22","","6","","","","92,57","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-16 03:00","2022","04","16","03:00","0,1","","-1,5","","89","","0,0","","22","","8","","","","92,54","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-16 04:00","2022","04","16","04:00","-0,6","","-2,3","","88","","0,0","","24","","11","","","","92,59","","","","-4","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-16 05:00","2022","04","16","05:00","-1,5","","-4,6","","79","","0,0","","24","","13","","","","92,61","","","","-6","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-16 06:00","2022","04","16","06:00","-2,0","","-6,1","","73","","0,0","","26","","14","","","","92,68","","","","-7","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-16 07:00","2022","04","16","07:00","-1,2","","-5,6","","72","","0,0","","25","","12","","","","92,71","","","","-5","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-16 08:00","2022","04","16","08:00","-1,6","","-6,8","","68","","0,0","","26","","15","","","","92,76","","","","-6","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-16 09:00","2022","04","16","09:00","-1,6","","-6,7","","68","","0,0","","28","","15","","","","92,83","","","","-6","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-16 10:00","2022","04","16","10:00","-1,5","","-7,5","","64","","0,0","","25","","12","","","","92,87","","","","-6","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-16 11:00","2022","04","16","11:00","-0,4","","-7,1","","61","","0,0","","25","","13","","","","92,88","","","","-5","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-16 12:00","2022","04","16","12:00","0,1","","-7,5","","57","","0,0","","24","","12","","","","92,86","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-16 13:00","2022","04","16","13:00","-0,1","","-7,7","","56","","0,0","","26","","10","","","","92,88","","","","-3","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-16 14:00","2022","04","16","14:00","0,7","","-7,9","","53","","0,0","","25","","11","","","","92,88","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-16 15:00","2022","04","16","15:00","0,2","","-7,5","","56","","0,0","","27","","10","","","","92,88","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-16 16:00","2022","04","16","16:00","0,4","","-8,2","","52","","0,0","","25","","10","","","","92,92","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-16 17:00","2022","04","16","17:00","0,1","","-8,0","","55","","0,0","","26","","6","","","","92,96","","","","","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-16 18:00","2022","04","16","18:00","-0,7","","-7,4","","60","","0,0","","31","","6","","","","92,97","","","","-3","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-16 19:00","2022","04","16","19:00","-1,3","","-7,1","","64","","0,0","","32","","3","","","","93,01","","","","-2","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-16 20:00","2022","04","16","20:00","-2,6","","-7,1","","71","","0,0","","33","","4","","","","93,06","","","","-4","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-16 21:00","2022","04","16","21:00","-2,9","","-7,3","","72","","0,0","","36","","5","","","","93,05","","","","-5","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-16 22:00","2022","04","16","22:00","-3,2","","-7,7","","71","","0,0","","1","","5","","","","93,02","","","","-5","","ND"
"-71,15","47,32","FORET MONTMORENCY RCS","7042395","2022-04-16 23:00","2022","04","16","23:00","-3,5","","-7,2","","75","","0,0","","4","","3","","","","93,02","","","","-5","","ND"
