Point ID;Easting;Northing;Elevation;H. Precision;V. Precision;PDOP;Sats;Date;Time
nor2-6031;245677.71;5182470.054;90.293;0.02;0.03;1.267;16;2023-07-25;15:52:50
nor2-6032;245678.605;5182468.86;90.282;0.019;0.029;1.267;17;2023-07-25;15:52:51
nor2-6033;245679.481;5182467.655;90.271;0.019;0.028;1.267;17;2023-07-25;15:52:52
nor2-6034;245680.302;5182466.467;90.263;0.019;0.03;1.306;17;2023-07-25;15:52:53
nor2-6035;245681.156;5182465.29;90.28;0.018;0.029;1.306;17;2023-07-25;15:52:54
nor2-6036;245681.982;5182463.99;90.249;0.021;0.036;1.306;17;2023-07-25;15:52:55
nor2-6037;245682.772;5182462.781;90.245;0.02;0.034;1.306;16;2023-07-25;15:52:56
nor2-6038;245683.543;5182461.553;90.252;0.022;0.036;1.384;16;2023-07-25;15:52:57
nor2-6039;245684.311;5182460.297;90.298;0.021;0.035;1.384;16;2023-07-25;15:52:58
nor2-6040;245685.057;5182459.031;90.318;0.021;0.034;1.384;16;2023-07-25;15:52:59
nor2-6041;245685.77;5182457.718;90.314;0.02;0.032;1.384;16;2023-07-25;15:53:00
nor2-6042;245686.477;5182456.429;90.301;0.02;0.032;1.384;16;2023-07-25;15:53:01
nor2-6043;245687.233;5182455.102;90.295;0.021;0.034;1.384;15;2023-07-25;15:53:02
nor2-6044;245688.09;5182453.937;90.314;0.018;0.029;1.52;16;2023-07-25;15:53:03
nor2-6045;245688.978;5182452.735;90.299;0.02;0.03;1.52;16;2023-07-25;15:53:04
nor2-6046;245689.838;5182451.542;90.299;0.019;0.029;1.306;16;2023-07-25;15:53:05
nor2-6047;245690.712;5182450.376;90.307;0.02;0.031;1.306;16;2023-07-25;15:53:06
nor2-6048;245691.583;5182449.18;90.324;0.02;0.031;1.306;17;2023-07-25;15:53:07
nor2-6049;245692.433;5182448.015;90.369;0.02;0.031;1.306;16;2023-07-25;15:53:08
nor2-6050;245693.345;5182446.819;90.355;0.018;0.03;1.448;16;2023-07-25;15:53:09
nor2-6051;245694.224;5182445.579;90.349;0.017;0.028;1.448;17;2023-07-25;15:53:10
nor2-6052;245695.126;5182444.385;90.357;0.019;0.028;1.312;17;2023-07-25;15:53:11
nor2-6053;245695.966;5182443.206;90.342;0.015;0.024;1.312;17;2023-07-25;15:53:12
nor2-6054;245696.813;5182441.999;90.347;0.015;0.023;1.312;17;2023-07-25;15:53:13
nor2-6055;245697.685;5182440.788;90.344;0.016;0.025;1.312;17;2023-07-25;15:53:14
nor2-6056;245698.524;5182439.562;90.356;0.016;0.025;1.268;18;2023-07-25;15:53:15
nor2-6057;245699.352;5182438.314;90.358;0.016;0.025;1.268;17;2023-07-25;15:53:16
nor2-6058;245700.189;5182437.115;90.347;0.016;0.025;1.373;16;2023-07-25;15:53:17
nor2-6059;245700.944;5182435.889;90.386;0.016;0.025;1.373;16;2023-07-25;15:53:18
nor2-6060;245701.799;5182434.605;90.378;0.019;0.03;1.409;16;2023-07-25;15:53:19
nor2-6061;245702.596;5182433.368;90.38;0.02;0.03;1.409;16;2023-07-25;15:53:20
nor2-6062;245703.539;5182432.166;90.352;0.022;0.032;1.409;15;2023-07-25;15:53:21
nor2-6063;245704.57;5182430.982;90.322;0.018;0.027;1.409;16;2023-07-25;15:53:22
nor2-6064;245705.459;5182429.883;90.306;0.019;0.029;1.269;16;2023-07-25;15:53:23
nor2-6065;245706.402;5182428.809;90.324;0.019;0.027;1.269;15;2023-07-25;15:53:24
nor2-6066;245707.343;5182427.68;90.354;0.017;0.025;1.28;17;2023-07-25;15:53:25
nor2-6067;245708.271;5182426.519;90.348;0.017;0.025;1.28;17;2023-07-25;15:53:26
nor2-6068;245709.153;5182425.398;90.373;0.015;0.022;1.269;17;2023-07-25;15:53:27
nor2-6069;245710.056;5182424.213;90.36;0.016;0.025;1.269;17;2023-07-25;15:53:28
nor2-6070;245710.945;5182423.025;90.369;0.018;0.027;1.269;17;2023-07-25;15:53:29
nor2-6071;245711.825;5182421.881;90.387;0.02;0.031;1.269;17;2023-07-25;15:53:30
nor2-6072;245712.698;5182420.681;90.379;0.02;0.029;1.269;17;2023-07-25;15:53:31
nor2-6073;245713.559;5182419.416;90.326;0.022;0.033;1.269;17;2023-07-25;15:53:32
nor2-6074;245714.4;5182418.191;90.37;0.024;0.034;1.269;15;2023-07-25;15:53:33
nor2-6075;245715.291;5182416.993;90.363;0.026;0.035;1.269;15;2023-07-25;15:53:34
nor2-6076;245716.206;5182415.852;90.351;0.022;0.032;1.269;17;2023-07-25;15:53:35
nor2-6077;245717.132;5182414.737;90.367;0.019;0.028;1.269;16;2023-07-25;15:53:36
nor2-6078;245718.096;5182413.596;90.352;0.015;0.023;1.269;17;2023-07-25;15:53:37
nor2-6079;245719.059;5182412.46;90.35;0.014;0.021;1.269;17;2023-07-25;15:53:38
nor2-6080;245720.058;5182411.247;90.298;0.013;0.021;1.269;17;2023-07-25;15:53:39
nor2-6081;245720.948;5182410.115;90.281;0.013;0.02;1.269;17;2023-07-25;15:53:40
nor2-6082;245722;5182409.062;90.283;0.013;0.021;1.269;17;2023-07-25;15:53:41
nor2-6083;245722.876;5182407.963;90.321;0.014;0.023;1.269;17;2023-07-25;15:53:42
nor2-6084;245723.825;5182406.782;90.302;0.017;0.025;1.269;18;2023-07-25;15:53:43
nor2-6085;245724.786;5182405.633;90.28;0.016;0.024;1.269;18;2023-07-25;15:53:44
nor2-6086;245725.724;5182404.493;90.267;0.014;0.021;1.269;18;2023-07-25;15:53:45
nor2-6087;245726.647;5182403.379;90.286;0.015;0.022;1.269;18;2023-07-25;15:53:46
nor2-6088;245727.57;5182402.18;90.259;0.015;0.022;1.27;18;2023-07-25;15:53:47
nor2-6089;245728.436;5182401.021;90.267;0.015;0.023;1.27;18;2023-07-25;15:53:48
nor2-6090;245729.293;5182399.861;90.271;0.014;0.021;1.27;18;2023-07-25;15:53:49
nor2-6091;245730.164;5182398.671;90.283;0.015;0.021;1.27;18;2023-07-25;15:53:50
nor2-6092;245731.031;5182397.46;90.28;0.015;0.022;1.27;18;2023-07-25;15:53:51
nor2-6093;245731.872;5182396.251;90.278;0.014;0.02;1.27;18;2023-07-25;15:53:52
nor2-6094;245732.704;5182395.1;90.32;0.013;0.019;1.27;18;2023-07-25;15:53:53
nor2-6095;245733.624;5182393.957;90.374;0.015;0.021;1.27;18;2023-07-25;15:53:54
nor2-6096;245734.529;5182392.823;90.434;0.018;0.024;1.27;17;2023-07-25;15:53:55
nor2-6097;245735.484;5182391.471;90.339;0.019;0.025;1.27;17;2023-07-25;15:53:56
nor2-6098;245736.41;5182390.322;90.328;0.017;0.023;1.27;17;2023-07-25;15:53:57
nor2-6099;245737.441;5182389.179;90.279;0.019;0.026;1.27;17;2023-07-25;15:53:58
nor2-6100;245738.484;5182388.13;90.258;0.016;0.023;1.27;18;2023-07-25;15:53:59
nor2-6101;245739.53;5182387.098;90.248;0.017;0.024;1.27;18;2023-07-25;15:54:00
nor2-6102;245740.63;5182386.014;90.199;0.018;0.026;1.27;18;2023-07-25;15:54:01
nor2-6103;245741.729;5182384.967;90.148;0.02;0.028;1.27;16;2023-07-25;15:54:02
nor2-6104;245742.821;5182384.005;90.134;0.019;0.028;1.411;15;2023-07-25;15:54:03
nor2-6105;245743.816;5182383.167;90.215;0.021;0.03;1.411;15;2023-07-25;15:54:04
nor2-6106;245744.995;5182382.238;90.257;0.025;0.036;1.35;14;2023-07-25;15:54:05
nor2-6107;245746.279;5182381.482;90.281;0.026;0.037;1.35;14;2023-07-25;15:54:06
nor2-6108;245747.77;5182381.029;90.259;0.028;0.041;1.823;15;2023-07-25;15:54:07
nor2-6109;245749.325;5182381.004;90.237;0.028;0.042;1.823;15;2023-07-25;15:54:08
nor2-6110;245750.169;5182381.486;90.209;0.026;0.039;1.451;15;2023-07-25;15:54:09
nor2-6111;245750.352;5182382.511;90.218;0.022;0.033;1.451;15;2023-07-25;15:54:10
nor2-6112;245749.829;5182383.606;90.194;0.022;0.032;1.781;17;2023-07-25;15:54:11
nor2-6113;245748.709;5182384.547;90.207;0.022;0.033;1.781;17;2023-07-25;15:54:12
nor2-6114;245747.777;5182385.475;90.156;0.023;0.034;1.78;16;2023-07-25;15:54:13
nor2-6115;245746.826;5182386.634;90.071;0.023;0.035;1.371;14;2023-07-25;15:54:14
nor2-6116;245745.875;5182387.694;90.065;0.021;0.03;1.876;14;2023-07-25;15:54:15
nor2-6117;245744.991;5182388.688;90.088;0.03;0.046;1.876;14;2023-07-25;15:54:16
nor2-6118;245743.999;5182389.678;90.119;0.021;0.032;1.477;14;2023-07-25;15:54:17
nor2-6119;245742.99;5182390.805;90.134;0.019;0.028;1.477;15;2023-07-25;15:54:18
nor2-6120;245741.907;5182391.846;90.175;0.019;0.028;1.82;15;2023-07-25;15:54:19
nor2-6121;245740.905;5182392.851;90.212;0.018;0.026;1.82;15;2023-07-25;15:54:20
nor2-6122;245739.937;5182393.966;90.239;0.017;0.024;1.452;16;2023-07-25;15:54:21
nor2-6123;245738.961;5182395.112;90.26;0.016;0.024;1.452;16;2023-07-25;15:54:22
nor2-6124;245738.008;5182396.268;90.254;0.015;0.023;1.452;17;2023-07-25;15:54:23
nor2-6125;245737.111;5182397.42;90.277;0.014;0.022;1.452;17;2023-07-25;15:54:24
nor2-6126;245736.173;5182398.598;90.283;0.015;0.023;1.308;16;2023-07-25;15:54:25
nor2-6127;245735.245;5182399.809;90.262;0.015;0.023;1.308;17;2023-07-25;15:54:26
nor2-6128;245734.343;5182401.014;90.244;0.014;0.021;1.405;16;2023-07-25;15:54:27
nor2-6129;245733.49;5182402.196;90.263;0.014;0.021;1.405;16;2023-07-25;15:54:28
nor2-6130;245732.652;5182403.379;90.266;0.013;0.02;1.308;16;2023-07-25;15:54:29
nor2-6131;245731.788;5182404.596;90.257;0.014;0.021;1.308;16;2023-07-25;15:54:30
nor2-6132;245730.948;5182405.832;90.243;0.015;0.022;1.271;18;2023-07-25;15:54:31
nor2-6133;245730.107;5182407.137;90.226;0.014;0.02;1.271;18;2023-07-25;15:54:32
nor2-6134;245729.338;5182408.342;90.178;0.012;0.018;1.271;18;2023-07-25;15:54:33
nor2-6135;245728.565;5182409.507;90.247;0.012;0.018;1.271;18;2023-07-25;15:54:34
nor2-6136;245727.746;5182410.812;90.249;0.012;0.018;1.271;18;2023-07-25;15:54:35
nor2-6137;245726.976;5182412.075;90.26;0.012;0.019;1.271;17;2023-07-25;15:54:36
nor2-6138;245726.259;5182413.359;90.265;0.012;0.019;1.271;17;2023-07-25;15:54:37
nor2-6139;245725.566;5182414.591;90.287;0.012;0.018;1.271;18;2023-07-25;15:54:38
nor2-6140;245724.866;5182415.885;90.308;0.013;0.02;1.37;17;2023-07-25;15:54:39
nor2-6141;245724.136;5182417.206;90.322;0.013;0.019;1.37;17;2023-07-25;15:54:40
nor2-6142;245723.458;5182418.51;90.345;0.012;0.019;1.272;17;2023-07-25;15:54:41
nor2-6143;245722.784;5182419.844;90.358;0.012;0.019;1.272;17;2023-07-25;15:54:42
nor2-6144;245722.009;5182421.18;90.301;0.012;0.019;1.272;18;2023-07-25;15:54:43
nor2-6145;245721.271;5182422.398;90.352;0.012;0.019;1.272;18;2023-07-25;15:54:44
nor2-6146;245720.52;5182423.682;90.35;0.012;0.019;1.272;18;2023-07-25;15:54:45
nor2-6147;245719.779;5182424.961;90.35;0.011;0.018;1.272;18;2023-07-25;15:54:46
nor2-6148;245719.056;5182426.266;90.362;0.012;0.018;1.272;17;2023-07-25;15:54:47
nor2-6149;245718.352;5182427.55;90.382;0.012;0.018;1.272;17;2023-07-25;15:54:48
nor2-6150;245717.577;5182428.793;90.411;0.012;0.018;1.37;17;2023-07-25;15:54:49
nor2-6151;245716.634;5182429.992;90.419;0.012;0.018;1.37;18;2023-07-25;15:54:50
nor2-6152;245715.681;5182431.133;90.409;0.012;0.018;1.37;17;2023-07-25;15:54:51
nor2-6153;245714.755;5182432.238;90.436;0.012;0.019;1.37;17;2023-07-25;15:54:52
nor2-6154;245713.73;5182433.396;90.434;0.012;0.018;1.272;17;2023-07-25;15:54:53
nor2-6155;245712.74;5182434.497;90.441;0.012;0.018;1.272;17;2023-07-25;15:54:54
nor2-6156;245711.726;5182435.605;90.426;0.012;0.018;1.272;18;2023-07-25;15:54:55
nor2-6157;245710.696;5182436.701;90.402;0.013;0.019;1.272;18;2023-07-25;15:54:56
nor2-6158;245709.706;5182437.766;90.415;0.013;0.02;1.272;18;2023-07-25;15:54:57
nor2-6159;245708.789;5182438.888;90.423;0.012;0.019;1.272;18;2023-07-25;15:54:58
nor2-6160;245707.928;5182440.057;90.402;0.015;0.023;1.272;17;2023-07-25;15:54:59
nor2-6161;245707.177;5182441.289;90.395;0.02;0.03;1.272;17;2023-07-25;15:55:00
nor2-6162;245706.55;5182442.552;90.419;0.016;0.025;1.296;16;2023-07-25;15:55:01
nor2-6163;245705.937;5182443.862;90.468;0.015;0.022;1.296;16;2023-07-25;15:55:02
nor2-6164;245705.325;5182445.3;90.434;0.016;0.024;1.474;15;2023-07-25;15:55:03
nor2-6165;245704.606;5182446.605;90.438;0.015;0.022;1.474;16;2023-07-25;15:55:04
nor2-6166;245703.896;5182447.945;90.423;0.013;0.02;1.403;17;2023-07-25;15:55:05
nor2-6167;245703.164;5182449.271;90.402;0.012;0.019;1.403;16;2023-07-25;15:55:06
nor2-6168;245702.366;5182450.572;90.404;0.012;0.019;1.403;16;2023-07-25;15:55:07
nor2-6169;245701.647;5182451.863;90.382;0.012;0.019;1.403;16;2023-07-25;15:55:08
nor2-6170;245700.93;5182453.159;90.338;0.013;0.019;1.402;16;2023-07-25;15:55:09
nor2-6171;245700.228;5182454.48;90.313;0.014;0.021;1.402;17;2023-07-25;15:55:10
nor2-6172;245699.598;5182455.76;90.292;0.013;0.02;1.369;16;2023-07-25;15:55:11
nor2-6173;245698.873;5182457.071;90.269;0.014;0.021;1.369;15;2023-07-25;15:55:12
nor2-6174;245698.114;5182458.223;90.286;0.013;0.02;1.474;14;2023-07-25;15:55:13
nor2-6175;245697.303;5182459.464;90.306;0.013;0.02;1.474;15;2023-07-25;15:55:14
nor2-6176;245696.459;5182460.715;90.324;0.013;0.02;1.474;15;2023-07-25;15:55:15
nor2-6177;245695.597;5182461.939;90.308;0.014;0.021;1.474;14;2023-07-25;15:55:16
nor2-6178;245694.733;5182463.171;90.302;0.014;0.021;1.523;14;2023-07-25;15:55:17
nor2-6179;245693.88;5182464.396;90.28;0.014;0.021;1.523;16;2023-07-25;15:55:18
nor2-6180;245693.015;5182465.589;90.297;0.016;0.024;1.402;15;2023-07-25;15:55:19
nor2-6181;245692.132;5182466.77;90.268;0.015;0.023;1.402;16;2023-07-25;15:55:20
nor2-6182;245691.191;5182467.932;90.293;0.013;0.021;1.473;15;2023-07-25;15:55:21
nor2-6183;245690.245;5182469.06;90.278;0.015;0.023;1.473;14;2023-07-25;15:55:22
nor2-6184;245689.267;5182470.165;90.277;0.014;0.021;1.473;15;2023-07-25;15:55:23
nor2-6185;245688.227;5182471.222;90.278;0.015;0.022;1.473;15;2023-07-25;15:55:24
nor2-6186;245687.192;5182472.32;90.256;0.014;0.021;1.473;15;2023-07-25;15:55:25
nor2-6187;245686.203;5182473.393;90.266;0.014;0.021;1.473;15;2023-07-25;15:55:26
nor2-6188;245685.192;5182474.46;90.26;0.013;0.019;1.386;15;2023-07-25;15:55:27
nor2-6189;245684.146;5182475.543;90.249;0.014;0.021;1.386;16;2023-07-25;15:55:28
nor2-6190;245683.087;5182476.573;90.257;0.013;0.019;1.386;16;2023-07-25;15:55:29
nor2-6191;245682.012;5182477.613;90.251;0.014;0.021;1.386;17;2023-07-25;15:55:30
nor2-6192;245680.988;5182478.658;90.248;0.016;0.024;1.309;17;2023-07-25;15:55:31
nor2-6193;245680.055;5182479.714;90.211;0.019;0.029;1.309;17;2023-07-25;15:55:32
nor2-6194;245679.125;5182480.811;90.276;0.022;0.034;1.309;17;2023-07-25;15:55:33
nor2-6195;245678.234;5182481.969;90.278;0.015;0.023;1.309;18;2023-07-25;15:55:34
nor2-6196;245677.365;5182483.192;90.3;0.014;0.021;1.274;18;2023-07-25;15:55:35
nor2-6197;245676.479;5182484.349;90.326;0.013;0.02;1.274;16;2023-07-25;15:55:36
nor2-6198;245675.55;5182485.549;90.321;0.012;0.018;1.401;17;2023-07-25;15:55:37
nor2-6199;245674.592;5182486.693;90.345;0.013;0.019;1.401;16;2023-07-25;15:55:38
nor2-6200;245673.66;5182487.859;90.348;0.013;0.02;1.401;16;2023-07-25;15:55:39
nor2-6201;245672.799;5182489.052;90.356;0.013;0.02;1.401;17;2023-07-25;15:55:40
nor2-6202;245671.823;5182490.244;90.356;0.013;0.02;1.274;17;2023-07-25;15:55:41
nor2-6203;245670.933;5182491.405;90.338;0.013;0.019;1.274;18;2023-07-25;15:55:42
nor2-6204;245670.02;5182492.576;90.357;0.013;0.019;1.274;18;2023-07-25;15:55:43
nor2-6205;245669.123;5182493.783;90.346;0.014;0.021;1.274;18;2023-07-25;15:55:44
nor2-6206;245668.234;5182494.985;90.318;0.016;0.024;1.274;17;2023-07-25;15:55:45
nor2-6207;245667.376;5182496.109;90.344;0.017;0.027;1.274;17;2023-07-25;15:55:46
nor2-6208;245666.509;5182497.334;90.355;0.019;0.029;1.386;16;2023-07-25;15:55:47
nor2-6209;245665.645;5182498.572;90.339;0.018;0.028;1.297;16;2023-07-25;15:55:48
nor2-6210;245664.948;5182499.737;90.37;0.019;0.03;1.386;15;2023-07-25;15:55:49
nor2-6211;245664.515;5182501.097;90.359;0.019;0.029;1.386;16;2023-07-25;15:55:50
nor2-6212;245664.247;5182502.523;90.368;0.017;0.026;1.358;16;2023-07-25;15:55:51
nor2-6213;245664.18;5182504;90.338;0.016;0.024;1.358;17;2023-07-25;15:55:52
nor2-6214;245664.256;5182505.414;90.383;0.015;0.022;1.309;16;2023-07-25;15:55:53
nor2-6215;245664.52;5182506.807;90.405;0.015;0.021;1.309;17;2023-07-25;15:55:54
nor2-6216;245664.932;5182508.12;90.44;0.016;0.024;1.4;16;2023-07-25;15:55:55
nor2-6217;245665.67;5182509.401;90.425;0.015;0.023;1.4;16;2023-07-25;15:55:56
nor2-6218;245666.543;5182510.507;90.453;0.015;0.024;1.274;17;2023-07-25;15:55:57
nor2-6219;245667.715;5182511.291;90.431;0.015;0.022;1.274;17;2023-07-25;15:55:58
nor2-6220;245668.904;5182511.513;90.393;0.014;0.022;1.274;18;2023-07-25;15:55:59
nor2-6221;245670.297;5182511.389;90.362;0.015;0.022;1.274;18;2023-07-25;15:56:00
nor2-6222;245671.345;5182510.812;90.333;0.014;0.023;1.274;18;2023-07-25;15:56:01
nor2-6223;245672.302;5182509.915;90.365;0.015;0.023;1.274;18;2023-07-25;15:56:02
nor2-6224;245673.235;5182508.844;90.421;0.014;0.022;1.275;18;2023-07-25;15:56:03
nor2-6225;245674.151;5182507.654;90.423;0.014;0.022;1.275;17;2023-07-25;15:56:04
nor2-6226;245674.964;5182506.411;90.424;0.017;0.026;1.29;17;2023-07-25;15:56:05
nor2-6227;245675.71;5182505.123;90.42;0.019;0.029;1.29;16;2023-07-25;15:56:06
nor2-6228;245676.384;5182503.864;90.437;0.026;0.035;1.309;15;2023-07-25;15:56:07
nor2-6229;245677.144;5182502.646;90.417;0.023;0.033;1.309;16;2023-07-25;15:56:08
nor2-6230;245677.862;5182501.381;90.47;0.023;0.032;1.309;15;2023-07-25;15:56:09
nor2-6231;245678.744;5182500.165;90.442;0.024;0.032;1.309;15;2023-07-25;15:56:10
nor2-6232;245679.512;5182498.892;90.463;0.025;0.037;1.386;15;2023-07-25;15:56:11
nor2-6233;245680.34;5182497.744;90.506;0.023;0.033;1.386;16;2023-07-25;15:56:12
nor2-6234;245681.227;5182496.491;90.495;0.023;0.034;1.386;16;2023-07-25;15:56:13
nor2-6235;245682.231;5182495.271;90.414;0.021;0.031;1.386;17;2023-07-25;15:56:14
nor2-6236;245683.143;5182494.094;90.389;0.017;0.026;1.309;17;2023-07-25;15:56:15
nor2-6237;245684.116;5182492.992;90.387;0.017;0.026;1.309;17;2023-07-25;15:56:16
nor2-6238;245685.053;5182491.89;90.386;0.017;0.026;1.309;17;2023-07-25;15:56:17
nor2-6239;245686.039;5182490.801;90.418;0.017;0.026;1.309;17;2023-07-25;15:56:18
nor2-6240;245687.101;5182489.671;90.381;0.016;0.024;1.309;17;2023-07-25;15:56:19
nor2-6241;245688.069;5182488.63;90.366;0.017;0.025;1.309;16;2023-07-25;15:56:20
nor2-6242;245689.213;5182487.653;90.368;0.017;0.025;1.386;15;2023-07-25;15:56:21
nor2-6243;245690.19;5182486.636;90.405;0.017;0.026;1.386;15;2023-07-25;15:56:22
nor2-6244;245691.23;5182485.61;90.44;0.018;0.026;1.386;16;2023-07-25;15:56:23
nor2-6245;245692.391;5182484.513;90.409;0.018;0.027;1.386;15;2023-07-25;15:56:24
nor2-6246;245693.542;5182483.47;90.341;0.017;0.027;1.386;15;2023-07-25;15:56:25
nor2-6247;245694.614;5182482.499;90.347;0.02;0.031;1.386;15;2023-07-25;15:56:26
nor2-6248;245695.68;5182481.495;90.319;0.021;0.033;1.387;15;2023-07-25;15:56:27
nor2-6249;245696.787;5182480.485;90.317;0.022;0.034;1.387;13;2023-07-25;15:56:28
