1647096312.9043658 -5.5740819049498125 -24.4198340780535 -0.1656762502897831 3.0200467091002042e-06 3.627559507073875e-05 7.377801580128026e-07
1647096313.1043658 -5.574095685230648 -24.419662540991705 -0.16570018577551027 2.9126198239349083e-06 3.489697981855989e-05 7.443636577963271e-07
1647096313.3043659 -5.574093833090041 -24.419520554370127 -0.1656955965345645 2.9150332462857637e-06 3.320068977679603e-05 7.36192869130873e-07
1647096313.5043657 -5.574082654764576 -24.419509618526554 -0.16567818546712326 2.9121546742383703e-06 3.2903947689893364e-05 7.205076785574118e-07
1647096313.7043657 -5.574067135638265 -24.419618396530545 -0.16565549320471448 2.886188348260082e-06 3.301949666117344e-05 7.121428435192375e-07
1647096313.9043658 -5.5740508856322135 -24.419766278410947 -0.1656297507297637 2.8518115268705674e-06 3.2868857337935885e-05 7.104346029355287e-07
1647096314.1043658 -5.574036295754935 -24.419851588158895 -0.16560329438465707 2.823946332274379e-06 3.286725003342418e-05 7.1085942620931e-07
1647096314.3043659 -5.5740248069132585 -24.41980438366112 -0.16558095748879434 2.8079241478063227e-06 3.2813362699717806e-05 7.105099777582315e-07
1647096314.5043657 -5.5740172660416345 -24.419638363546927 -0.1655678456814555 2.8017121817536622e-06 3.2867514127948204e-05 7.097669713188711e-07
1647096314.7043657 -5.574014216011229 -24.419444879891653 -0.16556660101443366 2.800575171267899e-06 3.275541845120734e-05 7.088712648897051e-07
1647096314.9043658 -5.574016058734949 -24.419314420476283 -0.16557534245292518 2.8007708618427546e-06 3.280178727643125e-05 7.087396324868108e-07
1647096315.1043658 -5.574023030462435 -24.419285681595948 -0.16558776659164 2.8004033549289647e-06 3.2790986572100344e-05 7.088965350784245e-07
1647096315.3043659 -5.574034963077808 -24.419350339424614 -0.16559597483664384 2.7992305046676097e-06 3.287230290177013e-05 7.092532627223765e-07
1647096315.5043657 -5.574051056313732 -24.41946885622847 -0.16559371925424696 2.79764292837496e-06 3.279868038568657e-05 7.091731029199695e-07
1647096315.7043657 -5.574069746542937 -24.419587437701637 -0.16557930437925755 2.7962257544412e-06 3.2848172188342694e-05 7.091751390863439e-07
1647096315.9043658 -5.5740888551452334 -24.419663518076057 -0.1655562214819586 2.7952148404220384e-06 3.278807255107586e-05 7.089947675960308e-07
1647096316.1043658 -5.5741060679015355 -24.41969834067437 -0.1655308737055379 2.79468527647379e-06 3.284853018819468e-05 7.090717459676245e-07
1647096316.3043659 -5.5741193277466525 -24.419731940401018 -0.16550996963130338 2.794446100683506e-06 3.278885454598913e-05 7.089734951261341e-07
1647096316.5043657 -5.574127018709758 -24.419790281224977 -0.16549827683306748 2.794383405945216e-06 3.2848135638024366e-05 7.090825090455534e-07
1647096316.7043657 -5.574128022863254 -24.419861274627607 -0.16549731536022091 2.7943206650216484e-06 3.2788261157539643e-05 7.089862234480028e-07
1647096316.9043658 -5.5741216670297975 -24.419919256908816 -0.1655053089456527 2.794259679138638e-06 3.2848332827844394e-05 7.090791056100339e-07
1647096317.1043658 -5.574107704352072 -24.41993896526725 -0.1655184375213549 2.794153630635326e-06 3.278925790688937e-05 7.089296296749322e-07
1647096317.3043659 -5.574086374072793 -24.419885753836702 -0.16553334220742463 2.794098911739245e-06 3.284312022949144e-05 7.089376179065361e-07
1647096317.5043657 -5.574058523689121 -24.419725676662782 -0.1655481906592311 2.794086601586348e-06 3.276884412777782e-05 7.087705215264008e-07
1647096317.7043657 -5.574025774539756 -24.419464831949725 -0.16556159675129947 2.794184400688498e-06 3.28296057635007e-05 7.089613288373244e-07
1647096317.9043658 -5.573990505677056 -24.419163152098353 -0.16557191514490194 2.794293739004677e-06 3.280230455154288e-05 7.090898195311037e-07
1647096318.1043658 -5.573955576156474 -24.418906055871766 -0.16557758370437575 2.7943839850375457e-06 3.2873835229812364e-05 7.093167426364101e-07
1647096318.3043659 -5.573923911039013 -24.418760864969602 -0.16557778180616348 2.7943568351996123e-06 3.279938370930814e-05 7.091254450405906e-07
1647096318.5043657 -5.573897996363895 -24.418729122149443 -0.16557315712072795 2.794294655604806e-06 3.2844324002572655e-05 7.090395291602776e-07
1647096318.7043657 -5.57387958154554 -24.418750655194458 -0.16556572702956918 2.7942075821452522e-06 3.277000003870035e-05 7.088194848979525e-07
1647096318.9043658 -5.573869678781725 -24.418772605572176 -0.16555772209302808 2.794199631172039e-06 3.283280235316034e-05 7.089846788120559e-07
1647096319.1043658 -5.5738686067913505 -24.418783459495284 -0.1655508405602611 2.794213468991818e-06 3.280458454107339e-05 7.090513330722921e-07
1647096319.3043659 -5.573876020375344 -24.418786460206658 -0.16554629549270422 2.794258098181051e-06 3.286881379587704e-05 7.091795338504105e-07
1647096319.5043657 -5.57389096332955 -24.41878510825237 -0.1655448570444136 2.7942576185647044e-06 3.277626441083249e-05 7.089526404123449e-07
1647096319.7043657 -5.573911957768063 -24.418798067477635 -0.16554674824383073 2.7942820292603915e-06 3.2828605660389264e-05 7.090254130492198e-07
1647096319.9043658 -5.573937119652876 -24.418861553279488 -0.16555211207732276 2.7942808675230185e-06 3.2803407598085875e-05 7.090440704182723e-07
1647096320.1043658 -5.573964304224459 -24.419007489320894 -0.1655620951704463 2.79428509880501e-06 3.2870446168336464e-05 7.091716270848904e-07
1647096320.3043659 -5.573991298253452 -24.419236303699602 -0.16557825596424833 2.7942403381653708e-06 3.277658961203179e-05 7.089460073883537e-07
1647096320.5043657 -5.574016070754937 -24.419492959953036 -0.16559985899824464 2.7942328632557906e-06 3.2827438494469795e-05 7.09005668653865e-07
1647096320.7043657 -5.574037079308787 -24.419684658981105 -0.16562333902980056 2.7942204216524874e-06 3.280018099510108e-05 7.090062559410283e-07
1647096320.9043658 -5.5740536087281365 -24.41974896891268 -0.16564501516005004 2.794233243396154e-06 3.2867106446948135e-05 7.091319937223263e-07
1647096321.1043658 -5.574065854148003 -24.41968926888577 -0.16566266608360877 2.7942047222107408e-06 3.277599446143632e-05 7.089254498847377e-07
1647096321.3043659 -5.574074662372924 -24.419554227550677 -0.16567483704168817 2.794200242238792e-06 3.282813766852178e-05 7.090087766781196e-07
1647096321.5043657 -5.574081235763793 -24.419406119109617 -0.16568022383964223 2.7941599544656742e-06 3.280091706053191e-05 7.090260682126433e-07
1647096321.7043657 -5.574086873771025 -24.41929080632263 -0.1656777911435083 2.794112529290776e-06 3.2868144294089695e-05 7.091462048025556e-07
1647096321.9043658 -5.574092727806258 -24.41923131421215 -0.16566765096791858 2.794015646788755e-06 3.2777107910324964e-05 7.088852373968842e-07
1647096322.1043658 -5.574099569868371 -24.41924863148411 -0.16565257844125197 2.793983725656351e-06 3.2822889770405716e-05 7.088600373413003e-07
1647096322.3043659 -5.574107623802243 -24.41935399081506 -0.16563784710962 2.794010836414434e-06 3.27797158863823e-05 7.087930016032286e-07
1647096322.5043657 -5.574116498726519 -24.419503158648485 -0.16562873902656483 2.794146042038908e-06 3.284710938694025e-05 7.090026157851433e-07
1647096322.7043657 -5.574125364178524 -24.419610641278815 -0.16562845735887652 2.794293671503117e-06 3.278938739619753e-05 7.090247323107681e-07
1647096322.9043658 -5.574133393054519 -24.41964406447869 -0.1656372149919723 2.794448054676029e-06 3.285343804897912e-05 7.092423773932801e-07
1647096323.1043658 -5.574140016510438 -24.419650973582346 -0.16565223907206467 2.7945059887779894e-06 3.28111963401816e-05 7.092111827942928e-07
1647096323.3043659 -5.574144872673958 -24.41968107116035 -0.16566872535835309 2.7945023614573233e-06 3.2868521109113324e-05 7.092345365090881e-07
1647096323.5043657 -5.574147782861527 -24.419733901601894 -0.16568128018825054 2.7944160944637747e-06 3.2776573980091605e-05 7.089609066715498e-07
1647096323.7043657 -5.5741488292448516 -24.419768365792592 -0.16568573362107605 2.794364757751116e-06 3.2829814208317664e-05 7.090261080262818e-07
1647096323.9043658 -5.574148334663826 -24.41974442798973 -0.1656805494474336 2.7943218267590214e-06 3.280286138967404e-05 7.090433017449528e-07
1647096324.1043658 -5.574146689837959 -24.419684197177 -0.16566747770158177 2.7943191622237623e-06 3.2869792980610334e-05 7.091734746608021e-07
1647096324.3043659 -5.574144181677998 -24.41966015553201 -0.1656507911508351 2.7942846547158e-06 3.277742833667708e-05 7.089582352945413e-07
1647096324.5043657 -5.57414087922727 -24.41969189730021 -0.16563491269746972 2.794278462335858e-06 3.282951794041856e-05 7.090346812864391e-07
1647096324.7043657 -5.57413669259111 -24.419719997940465 -0.16562255800020675 2.794236298729918e-06 3.2802009988946345e-05 7.090508160292865e-07
1647096324.9043658 -5.574131623786957 -24.419699038837496 -0.16561410327521164 2.7941846387203145e-06 3.287011755653203e-05 7.091759367243413e-07
1647096325.1043658 -5.574125809728032 -24.41964508191046 -0.1656085914041146 2.7940796382675376e-06 3.2778975500851636e-05 7.089157667641129e-07
1647096325.3043659 -5.574119258102009 -24.41959469703674 -0.16560637375071857 2.7940371229429434e-06 3.282505476569987e-05 7.088847097668612e-07
1647096325.5043657 -5.5741116864805935 -24.41956769721665 -0.16560980499578157 2.7940531385762074e-06 3.2779648754304624e-05 7.088024352324536e-07
1647096325.7043657 -5.574102581036937 -24.419558431931957 -0.16562100029340862 2.7941791106978303e-06 3.28470392990048e-05 7.090032194827907e-07
1647096325.9043658 -5.574091337348673 -24.41954322338231 -0.16563982739184302 2.79431522936972e-06 3.2789103292790066e-05 7.090251897191848e-07
1647096326.1043658 -5.574077447641495 -24.41950074647386 -0.16566303898825852 2.7944466797758355e-06 3.2854293144529044e-05 7.09253720583556e-07
1647096326.3043659 -5.574060642206063 -24.41942417684963 -0.16568454323560056 2.794458588472087e-06 3.281188789721546e-05 7.092294321407712e-07
1647096326.5043657 -5.5740409613226065 -24.419319200046 -0.16569696382532859 2.794382631453634e-06 3.2870072366014035e-05 7.092369707320502e-07
1647096326.7043657 -5.574018842097989 -24.41919930683733 -0.16569407306092973 2.794208946387305e-06 3.277556910213298e-05 7.088955149170386e-07
1647096326.9043658 -5.573995225754652 -24.419080854631776 -0.16567388901302382 2.794084697331816e-06 3.2822550074134603e-05 7.088596823683048e-07
1647096327.1043658 -5.573971503001171 -24.418976112167805 -0.1656400575585581 2.7940164283857644e-06 3.278105869846605e-05 7.088169540300761e-07
1647096327.3043659 -5.573949245587353 -24.418885140592597 -0.16560064190320253 2.794054591636102e-06 3.2850664488042646e-05 7.09033013186753e-07
1647096327.5043657 -5.5739299742960595 -24.41880198505934 -0.1655652128735751 2.794111530978232e-06 3.27904487765145e-05 7.089936999830189e-07
1647096327.7043657 -5.573915032691759 -24.418736808146313 -0.16554054849001018 2.7942118134272437e-06 3.284814041287155e-05 7.090971542264548e-07
1647096327.9043658 -5.573905491169469 -24.418708815909323 -0.1655283083749268 2.7942893407451425e-06 3.2789075382671406e-05 7.089787636790891e-07
1647096328.1043658 -5.573902077837493 -24.418702225115148 -0.1655257712504308 2.7943950020026637e-06 3.28480203027275e-05 7.090804255004114e-07
1647096328.3043659 -5.573905222595371 -24.41867157937624 -0.1655281924061524 2.794464628085341e-06 3.2788170776503655e-05 7.090323805365707e-07
1647096328.5043657 -5.573915222227052 -24.418615498570965 -0.16553234423685773 2.7945243847294182e-06 3.2853946285987156e-05 7.092419416446207e-07
1647096328.7043657 -5.573932189418009 -24.41860144459601 -0.16553818517745592 2.7944834468096974e-06 3.281146498217914e-05 7.092246200213183e-07
1647096328.9043658 -5.5739556980149905 -24.418709245041974 -0.16554767995509725 2.794378705705019e-06 3.287047174787495e-05 7.092434966819696e-07
1647096329.1043658 -5.573984489885974 -24.418969103232744 -0.1655623532827103 2.794193438792097e-06 3.277643812432053e-05 7.089024564026193e-07
1647096329.3043659 -5.574016370266282 -24.41931924261098 -0.16558017572238154 2.7940672535076533e-06 3.282316335778069e-05 7.08854504645471e-07
1647096329.5043657 -5.574048430451838 -24.419630678851426 -0.16559544420856523 2.7940030666296184e-06 3.277846197740565e-05 7.087956893525573e-07
1647096329.7043657 -5.574077646580205 -24.41981015951549 -0.16560267374509377 2.794051959075266e-06 3.2848205043838795e-05 7.09017103534685e-07
1647096329.9043658 -5.574101403661405 -24.419851382186526 -0.1655994689991328 2.79412354270318e-06 3.279180642473057e-05 7.090023022945903e-07
1647096330.1043658 -5.57411781279457 -24.41979918900064 -0.1655869590322909 2.794236231228358e-06 3.2851302782793034e-05 7.09121200848787e-07
1647096330.3043659 -5.574125881774261 -24.419713044155028 -0.16556907918833663 2.794320426989832e-06 3.278947834566771e-05 7.089954965563257e-07
1647096330.5043657 -5.57412552996518 -24.419650033922345 -0.16555091250663154 2.7944303337401993e-06 3.284771181349334e-05 7.09088161898739e-07
1647096330.7043657 -5.574117440063123 -24.419636289655987 -0.16553670783244057 2.7945062339152332e-06 3.278840139025397e-05 7.090397750139623e-07
