359 59 41 0 00 00.316 91 44 38 0 00 00.194 3.678 0.0013 0
354 12 51 0 00 00.967 95 42 12 0 00 02.386 4.225 0.0013 0
348 15 40 0 00 00.459 98 29 19 0 00 04.490 3.288 0.0013 0
357 49 52 0 00 01.000 103 51 56 0 00 01.000 3.272 0.0013 0
357 04 20 0 00 01.000 99 48 37 0 00 01.000 4.009 0.0013 0
349 49 16 0 00 01.000 99 35 51 0 00 01.000 3.953 0.0013 0
353 27 11 0 00 01.000 102 52 37 0 00 01.000 3.263 0.0013 0
350 58 46 0 00 01.000 104 50 11 0 00 01.000 3.341 0.0013 0
354 40 19 0 00 01.000 105 12 21 0 00 01.000 3.318 0.0013 0
