Time,X,Y,Z,qx,qy,qz,qw
51105.6,326362.89688884607,5183158.463612825,59.07031572613676,-0.018705676147732386,-0.006255449832178249,-0.42918294644832516,0.9030021957366368
51105.8,326362.89723736874,5183158.465279752,59.06729119292072,-0.016854814920000294,-0.006331223395294388,-0.42899515568834345,0.9031273372123476
51106.0,326362.89868436684,5183158.464945676,59.06851464238618,-0.02078282177365146,-0.005153399373875709,-0.4284487193003309,0.9033123555691708
51106.2,326362.8976123279,5183158.465403581,59.06570294912926,-0.022964356209031235,-0.003516317638583399,-0.4279450403332093,0.9035061241122703
51106.4,326362.8982087587,5183158.466740152,59.07209212394508,-0.02290952269609263,-0.0054725633181553325,-0.4285535972379028,0.9032092886563
51106.6,326362.8976837974,5183158.466045579,59.071323048415806,-0.022745975035660303,-0.004989296355457505,-0.428564947142891,0.9032108356424682
51106.8,326362.89716167387,5183158.466867445,59.06754069953434,-0.01920669155102455,-0.0049517743281532085,-0.42853434715558303,0.9033077527834049
51107.0,326362.89710208727,5183158.465508791,59.06971296822715,-0.021764109058932377,-0.0058347949118507025,-0.4283549863366167,0.9033295547062348
51107.2,326362.8963990991,5183158.464299541,59.06764233428762,-0.021196910244239548,-0.0042175470522458096,-0.4289399554185152,0.9030744254703053
51107.4,326362.89632521034,5183158.46393621,59.07049651390722,-0.019939901575249254,-0.005296521527616897,-0.4296122393557873,0.9027777528165958
51107.6,326362.8970170638,5183158.465409358,59.065218506620745,-0.01602627884136003,-0.005507152879916057,-0.4289497670266963,0.9031693789214729
51107.8,326362.8971075797,5183158.464047507,59.07004409249984,-0.019995254186333522,-0.005119471863109526,-0.42932086419048554,0.9029161513610228
51108.0,326362.8973222889,5183158.46429555,59.070672252031144,-0.0224590808524872,-0.005827679767726934,-0.42961276570626894,0.9027150709819775
51108.2,326362.8965127787,5183158.463308904,59.067528567840164,-0.01925330878455157,-0.005149663777696252,-0.4289386310571026,0.9031137480133287
51108.4,326362.8983475558,5183158.464936539,59.06554380389698,-0.0182200182140502,-0.004528383024637541,-0.4283991580665756,0.9033945351015309
51108.6,326362.8943959995,5183158.464461856,59.06466085545179,-0.02679826557145456,-0.0030782950076160805,-0.4285361470754046,0.9031218897313779
51108.8,326362.89712096803,5183158.466127832,59.06542973085502,-0.026473215683844045,-0.0017772106459127933,-0.42890280927960145,0.9029609020138926
51109.0,326362.89779036917,5183158.46586906,59.06471366851907,-0.022499788777712724,-0.002889435374344159,-0.4285399539377112,0.9032380187676117
51109.2,326362.89834029943,5183158.465117992,59.06759230288229,-0.021393234696771003,-0.005113924234189773,-0.42889978404809415,0.9030842444266394
51109.4,326362.8980185509,5183158.465358546,59.06773851395594,-0.023407598868690406,-0.00393883602227827,-0.4284854791248864,0.9032368261231982
51109.6,326362.89832318964,5183158.4666325,59.067172017311314,-0.02618725824750449,-0.0026675628907035635,-0.4290147200405322,0.9029138838240591
51109.8,326362.8980225346,5183158.464293368,59.06823157727633,-0.025704203470210872,-0.004125782923229365,-0.42875858663389904,0.9030439337191374
51110.0,326362.8979304343,5183158.466090636,59.06890357395882,-0.03000700075398833,-0.004313605002226781,-0.428278490035029,0.9031381443007213
51110.2,326362.89864637534,5183158.467734179,59.07059428196678,-0.03193954735985706,-0.003512814687302192,-0.428646327842682,0.902900798025123
51110.4,326362.899456897,5183158.463797738,59.0706159639697,-0.025886564708356746,-0.004820186537742269,-0.42890122228490585,0.9029675481942058
51110.6,326362.90007074,5183158.464912961,59.06885784595326,-0.028351759796065423,-0.005351104626781656,-0.4286047322467818,0.9030312989544736
51110.8,326362.8968136492,5183158.463523441,59.06668951894412,-0.024196299545226146,-0.004289647669115184,-0.42911056457206137,0.9029176382061873
51111.0,326362.8973763893,5183158.464163869,59.06829788963609,-0.026332610319814726,-0.0040073175412319315,-0.4295470408477492,0.9026515799237326
51111.2,326362.8986973093,5183158.463513675,59.07139349953018,-0.028620707716276155,-0.00364130603734249,-0.42899353082303765,0.9028466904697305
51111.4,326362.89809650125,5183158.464825168,59.06920707445796,-0.02530310830161881,-0.004499496904403773,-0.4291271502261484,0.9028783950104624
51111.6,326362.8977994413,5183158.466354764,59.067351463924055,-0.020594418084382456,-0.0056318654599552855,-0.4292501436506082,0.902933256786535
51111.8,326362.8977324773,5183158.465414327,59.06758747326121,-0.02754422536235803,-0.0035168645611137334,-0.42874644099973225,0.9029980269319029
51112.0,326362.89907605574,5183158.464370247,59.0664732668012,-0.026466667460816662,-0.0035768050410940984,-0.4289804520551212,0.9029188743922681
51112.2,326362.8976527868,5183158.466522648,59.06742759280141,-0.02832110647203783,-0.0034144459151369553,-0.4289154931257241,0.9028941002376796
51112.4,326362.89751471137,5183158.463115243,59.06663365821257,-0.02280796816108129,-0.0052395766641964835,-0.42926287735925206,0.9028763622700502
51112.6,326362.8973070763,5183158.464997677,59.06676115137043,-0.025089739937080836,-0.0037917389117138544,-0.4288748110698283,0.9030074883940522
51112.8,326362.8974183685,5183158.464428588,59.067191120524335,-0.026467222430734266,-0.0017972126960572852,-0.42956662749750407,0.9026454280080012
51113.0,326362.8970613476,5183158.464047236,59.06572588659887,-0.020518344096519738,-0.00038541244978180296,-0.42878875095100577,0.9031716647850822
51113.2,326362.898916485,5183158.464097321,59.06865714023936,-0.02263073651433808,-0.003967847282235853,-0.42922340019808997,0.9029060741157708
51113.4,326362.89826065226,5183158.461951944,59.06320331779763,-0.011738937655605061,0.001504103187861655,-0.4293125945598385,0.9030784191689102
51113.6,326362.89996744465,5183158.465074248,59.06474028581125,-0.015870397226084493,-0.00047788324551262387,-0.4293365053694444,0.9030050206264874
51113.8,326362.89660526393,5183158.463777457,59.069753629111055,-0.023501359458995327,-0.0026701061752576537,-0.4295811061646452,0.9027184665569613
51114.0,326362.89828834985,5183158.463241373,59.06792371521687,-0.024121324821114322,-0.0036156025923108235,-0.42976122884679985,0.9026130817171095
51114.2,326362.89695447555,5183158.465303444,59.06320431231749,-0.023699463554199978,-0.00017493780198836703,-0.42902780196563156,0.9029803153804337
51114.4,326362.8983329344,5183158.46260691,59.06679904488624,-0.021864500463497655,-0.0012652807758780596,-0.42878243563778384,0.9031422731621911
51114.6,326362.8983652385,5183158.46395854,59.060858566427584,-0.012539099265151387,0.0019750931840189336,-0.4296324532502087,0.9029146278085988
51114.8,326362.9002895418,5183158.462795476,59.06583799402567,-0.013689300492379241,0.0010053487418935911,-0.42948281302711494,0.9029707113966946
51115.0,326362.89849646343,5183158.461333683,59.06541712146256,-0.012974829193324969,0.0005992579727582603,-0.43007242398172224,0.902700949832098
51115.2,326362.89834351913,5183158.462647967,59.06080963274611,-0.014060554967217746,0.0006004069363908704,-0.4291762482795344,0.9031111162078718
51115.4,326362.8978289009,5183158.463095903,59.059174777047474,-0.01368645037897543,0.0011157607220681981,-0.4289727596148961,0.9032130466630869
51115.6,326362.8974430468,5183158.464093418,59.05647474431219,-0.009322564522092734,0.0017128179661093557,-0.42945750955383805,0.903037321229395
51115.8,326362.8974063281,5183158.463152955,59.06629348342014,-0.012920693174244888,-0.000660824317089594,-0.42935945113828117,0.9030410182917236
51116.0,326362.89687816653,5183158.460916387,59.06440558956576,-0.012473163778580217,0.0018807825968503518,-0.42996231864431195,0.9027587093948102
51116.2,326362.8964928398,5183158.461639315,59.060607675553264,-0.01081908911230481,0.001644660876755377,-0.4298595863365135,0.9028294293142984
51116.4,326362.89677332714,5183158.461820798,59.06276012324921,-0.012537835697600279,0.0003495601237311594,-0.42941933517670317,0.9030181144695483
51116.6,326362.89738203806,5183158.463331376,59.062496055741455,-0.00974230060368627,0.0043913886195521,-0.4291417988175439,0.9031739144774843
51116.8,326362.89722000755,5183158.463015795,59.06163327978918,-0.008957867461695773,0.002241195865764148,-0.4290683340582133,0.9032248326746444
51117.0,326362.8966097717,5183158.461323528,59.06271255123061,-0.009042589276701355,0.001206153656975043,-0.42980214347880297,0.9028770094722509
51117.2,326362.897387761,5183158.461635329,59.064361421962495,-0.01273573244733023,0.0015445452515832612,-0.42907981327658934,0.9031754698493106
51117.4,326362.8973439639,5183158.464725903,59.064713842608725,-0.011334575717210636,0.0010740797725023235,-0.4291988669311944,0.9031382542949512
51117.6,326362.89768004074,5183158.4604072785,59.07035692373286,-0.01186430211190155,0.00036182904584773434,-0.4300482687251811,0.9027278626372477
51117.8,326362.8975756603,5183158.460664708,59.065310736136,-0.00956552801554134,0.0010695383183803022,-0.4293929406224518,0.9030664755737382
51118.0,326362.89743616694,5183158.4618400745,59.06402067286021,-0.009667051364752374,0.0016992316394651879,-0.42923496180880966,0.9031395286946179
51118.2,326362.89682572463,5183158.461793919,59.059915613438164,-0.01009573509344671,0.0025587799852523226,-0.4298303923566807,0.9028495791572437
51118.4,326362.8974191486,5183158.460301927,59.062798251112035,-0.01353768127793381,0.0023722565139409867,-0.42941335151225607,0.9030034757007642
51118.6,326362.8966243087,5183158.459487143,59.06350301278061,-0.010958849048407285,0.002148720117800115,-0.4296055469030407,0.9029475957659608
51118.8,326362.8986002054,5183158.460087271,59.0659967868976,-0.010537716192718233,0.0012324826540379063,-0.42963419225633925,0.9029406948234154
51119.0,326362.8985021279,5183158.460989447,59.06057028475666,-0.009372724059455901,0.0037041949534789165,-0.4296725519252914,0.9029285293451856
51119.2,326362.89704664866,5183158.460471567,59.06151617542109,-0.010616403969066938,0.0007166869265924813,-0.42961190078417266,0.9029509361151496
51119.4,326362.8975248158,5183158.460409964,59.063452062088814,-0.01081926952695254,0.0013404432604104705,-0.42987728363357625,0.9028215037506508
51119.6,326362.8970652094,5183158.460607916,59.06232657071865,-0.007957615704539121,0.0007632766948592615,-0.429234117902851,0.9031578853053033
51119.8,326362.8971495923,5183158.46053167,59.06378702529742,-0.015672117770810477,0.001145328083327056,-0.43034350432130947,0.9025284157502269
51120.0,326362.89731281105,5183158.460491231,59.0682072871695,-0.018919505010525733,0.00020356272636913925,-0.4295381786401731,0.9028504660146419
51120.2,326362.8968827836,5183158.460530815,59.067142582569595,-0.015528807392998535,-0.0003867777593107951,-0.43016704355299146,0.9026156552956495
51120.4,326362.8967781931,5183158.45972121,59.06440098096891,-0.015362378470262544,0.001765761852463295,-0.43025007488988276,0.9025772833780312
51120.6,326362.8966818106,5183158.460135193,59.06674849147082,-0.018267708772665193,-0.00016524652755407548,-0.4296390945015312,0.9028158793384653
51120.8,326362.89759385545,5183158.4598438,59.06531639219777,-0.015960358113663267,-9.436178324589371e-05,-0.42976875909278967,0.9027979130306967
51121.0,326362.8963050096,5183158.460718584,59.06382144010235,-0.01385263104771445,0.001803835907112482,-0.43024156230366756,0.9026056995474687
51121.2,326362.89636338473,5183158.4603967415,59.0653444121324,-0.01385998035243759,0.0018624760773211328,-0.4302189788497512,0.9026162320526752
51121.4,326362.8979229617,5183158.461153108,59.06794903223499,-0.012718101420720189,0.0010689720468816766,-0.4303008040060015,0.9025953275232506
51121.6,326362.8968454589,5183158.457268152,59.06614686116234,-0.014237837616657745,0.0007315035225840483,-0.4308141165458098,0.9023280699764645
51121.8,326362.8961572781,5183158.460858696,59.066747837222096,-0.014560629307724985,-0.00023441293472632914,-0.43076737714601965,0.9023454991916776
51122.0,326362.8977264666,5183158.461477328,59.065796057653046,-0.015849376791295625,7.554801873666356e-05,-0.4300782087225989,0.9026524945568948
51122.2,326362.89668470743,5183158.459534058,59.067988497197526,-0.014960748362813435,-0.0004125437440476711,-0.4307016364097357,0.902370271124919
51122.4,326362.89685444185,5183158.461843313,59.06514225094049,-0.017374507006034313,0.00024672109359066705,-0.4296731226344464,0.9028172978629526
51122.6,326362.89743816777,5183158.461020919,59.06470204672885,-0.01450563517644404,0.000488783799835773,-0.43037672931796384,0.9025326689378601
51122.8,326362.898570741,5183158.461351037,59.0612987877805,-0.013733741634856756,0.0014587799086386206,-0.42969188879011366,0.9028699446818848
51123.0,326362.8956505865,5183158.460522221,59.06648481092702,-0.013081334200882876,-0.00028103992122074727,-0.4308159967599048,0.9023449321893803
51123.2,326362.8970762373,5183158.459209952,59.06864022652468,-0.016572727956441814,5.573382113336376e-05,-0.43026959156757244,0.9025482924221271
51123.4,326362.8969630514,5183158.46033593,59.062829095650955,-0.011865719117599186,0.0009440063331374737,-0.43052480440158175,0.9025002528292415
51123.6,326362.89764357416,5183158.459778675,59.064890563779656,-0.013659535532421779,0.0011891390101004733,-0.4306418649248221,0.902418742719545
51123.8,326362.8970037234,5183158.4603238525,59.063959278070364,-0.013242365765510123,0.0009141953182340684,-0.4297103342101408,0.9028692223510898
51124.0,326362.8965597745,5183158.461454431,59.064782136098486,-0.014097413802659425,0.001136299800362672,-0.43053080932614585,0.9024650652340034
51124.2,326362.89690785843,5183158.459890965,59.06098796586845,-0.015566296621573694,0.004231184622695609,-0.4300295929244011,0.9026706690124875
51124.4,326362.8970736269,5183158.4600659115,59.06321499649579,-0.0166290314994585,0.0015311463254307838,-0.4300814620364515,0.9026356224495621
51124.6,326362.8982437825,5183158.461333411,59.067420043664875,-0.01625381427947463,0.00013757975929683619,-0.4305256269617115,0.9024319803300432
51124.8,326362.89816532645,5183158.459978331,59.064420028872405,-0.012351081273063875,-2.9275741794072477e-05,-0.4307793678950132,0.9023727534285872
51125.0,326362.8970791546,5183158.460195986,59.063327790761434,-0.015266158470693111,0.001671734691067298,-0.4301894359001965,0.9026079984957707
51125.2,326362.8981821979,5183158.4610217735,59.06585895762114,-0.012413273751492761,-0.0008325475542701173,-0.43050553153765775,0.9025021910304811
51125.4,326362.89689478057,5183158.462993188,59.06163890736263,-0.011312922735205228,0.0007063358949498954,-0.42988866886553784,0.9028107505174087
51125.6,326362.89670601033,5183158.460071569,59.06271176676673,-0.016349141456624656,0.0033082781970195574,-0.42974238161942296,0.9027974558609858
51125.8,326362.8989859258,5183158.460906423,59.06299242097262,-0.012746320757456546,0.0020160315650474218,-0.4294234274094532,0.9030110668844511
51126.0,326362.8960336219,5183158.459685881,59.06294447423133,-0.014312486589903915,0.003049957775045283,-0.429856213832631,0.9027787580103221
51126.2,326362.89730759605,5183158.4595615305,59.05852101334151,-0.008714327869852748,0.0025993671283293138,-0.4285987315061185,0.9034491856942785
51126.4,326362.89831030654,5183158.4604256805,59.0668455932407,-0.011648317830153123,0.0005717708414265368,-0.42981406110405485,0.9028421028325343
51126.6,326362.8973541732,5183158.46053273,59.061533714799886,-0.012245243452539056,0.0031249564871752623,-0.430430407069739,0.902535292013293
51126.8,326362.8968423101,5183158.459648273,59.05922320094455,-0.00728561981448039,0.0028073790183859105,-0.42963628015229793,0.9029682747161509
51127.0,326362.89790385263,5183158.4599833535,59.06312891229882,-0.011954420495765013,-4.517886288477335e-05,-0.4301168266610955,0.9026940817422423
51127.2,326362.8975682089,5183158.462093431,59.05971486915459,-0.00743902925416698,0.0020370969856095375,-0.429326593194227,0.9031163753669101
51127.4,326362.89755021204,5183158.462185745,59.05952025556881,-0.0068333649260083505,0.0015283727393280379,-0.42882644972863615,0.9033597540369458
51127.6,326362.8976331471,5183158.459078352,59.06233867142173,-0.007369785517684194,0.0002648798956759112,-0.4296252819966359,0.9029771498600477
51127.8,326362.8979849679,5183158.459677957,59.05984307573489,-0.005888844171516569,0.0034163050928358407,-0.4295778111707142,0.9030041830044945
51128.0,326362.898626147,5183158.460224273,59.060874641698156,-0.006091344880962707,0.002338816830762568,-0.42958588286062716,0.9030024333855522
51128.2,326362.8967365486,5183158.46242356,59.0583174971642,-0.005488221299869218,0.00237239989070511,-0.429824801004538,0.9028925138614959
51128.4,326362.89777723525,5183158.462339876,59.055862864981215,-0.004057192772812742,0.003173839580710211,-0.4291608008715493,0.9032134149382475
51128.6,326362.8995531859,5183158.46126427,59.05867679566416,-0.006012326957054133,0.0017006272450676189,-0.428903122771587,0.9033288831141822
51128.8,326362.89823266055,5183158.462377427,59.05993322896887,-0.00934794038071161,0.0023154818408462176,-0.42907138237320447,0.9032192443603219
51129.0,326362.89855378884,5183158.462091405,59.066432739865014,-0.008451674976793168,0.0023034056535783283,-0.42903339709295746,0.903246150111562
51129.2,326362.8972081029,5183158.462006011,59.06264524631599,-0.004682083957453386,0.001920814655526291,-0.42936235996267724,0.9031181276046644
51129.4,326362.8970697959,5183158.462713168,59.05923468427546,-0.004103377295758612,0.0012867420640500498,-0.4293255000189012,0.903139591438195
51129.6,326362.8971961733,5183158.464365562,59.053093686691525,-0.0025015385966699693,0.004127359215789471,-0.42872784581070517,0.9034207997589303
51129.8,326362.89912532654,5183158.462308662,59.06031037632433,-0.008572834116397967,0.002816622583435842,-0.4286417923120973,0.9034294588045644
51130.0,326362.89751718054,5183158.461783167,59.05917370257541,-0.009657959139250322,0.0018793532454242647,-0.42945563077999155,0.9030343587306094
51130.2,326362.8975975633,5183158.462660355,59.058500676909034,-0.012295479397226812,0.00413331850447734,-0.4292157492861011,0.9031088403007157
51130.4,326362.8974115721,5183158.463765837,59.06090888633182,-0.008401001478595441,0.003174627945188437,-0.4290990792101418,0.9032127795445405
51130.6,326362.8994751891,5183158.4630372645,59.05669194462573,-0.0033521128022839883,0.0037817387257387106,-0.4289077900421728,0.9033341405222711
51130.8,326362.8986163222,5183158.462023728,59.05681783541727,-0.0026732098463910416,0.0026279558857203473,-0.42929956256152835,0.9031543795949065
51131.0,326362.8992529524,5183158.462773423,59.05998988371763,-0.006540912846254303,0.001550821935043584,-0.42864767073962434,0.903446725479681
51131.2,326362.8970361359,5183158.461823632,59.058080798797775,-0.00555609104081582,0.0025400851909979077,-0.429445816128916,0.9030719621541453
51131.4,326362.89899125823,5183158.461511815,59.05810955796697,-0.0029909168972159805,0.004121274648485429,-0.429289450275524,0.9031526102456461
51131.6,326362.8997486401,5183158.4649585765,59.060429373041934,-0.005335805030526814,0.0027159928089689764,-0.4292349830108874,0.9031730077495569
51131.8,326362.89838070114,5183158.462178436,59.06238995237121,-0.009023613226848434,0.001920120446613139,-0.42903834211459546,0.9032391646387805
51132.0,326362.8988396635,5183158.461541069,59.059771344616244,-0.006429244499793677,1.61798357269278e-05,-0.4293439853867514,0.9031181576989777
51132.2,326362.89992405864,5183158.4615107775,59.061345486237,-0.005940676324448537,0.0020762813988385053,-0.42979526642713123,0.9029044392277581
51132.4,326362.8980203265,5183158.462524695,59.05624692638678,-0.004423100873734821,0.0028355603265832995,-0.42886515525739577,0.9033532389837017
51132.6,326362.8989905345,5183158.461678099,59.0602204104675,-0.006315539563287258,0.0016693369704728616,-0.4292115773801563,0.9031803524861144
51132.8,326362.898902719,5183158.460621848,59.05678694386693,-0.005600314498914416,0.002889919617199749,-0.42919891637761604,0.9031880064650989
51133.0,326362.89738170797,5183158.461103747,59.05757981983302,-0.005697626346308547,0.0018407279443617445,-0.4296163857952975,0.9029916443859483
51133.2,326362.89721213846,5183158.462763933,59.05903140675174,-0.006757949690701077,0.0008917923488469993,-0.4294214989927997,0.9030784633824247
51133.4,326362.8985748906,5183158.461000119,59.0554277421974,-0.005514971780114921,0.0027880958525009205,-0.4293930341849881,0.9030965805500492
51133.6,326362.8987904228,5183158.462660914,59.05735667436689,-0.004861395541355117,0.002059789478045845,-0.429547115150301,0.9030290139119288
51133.8,326362.8997212104,5183158.462206828,59.058175291348206,-0.003982223986942642,0.002530819701096924,-0.4291533489298186,0.9032193199583807
51134.0,326362.8994939534,5183158.462023028,59.06054937661059,-0.005428963133643508,0.002210060178680927,-0.42942793720181816,0.9030821052063269
51134.2,326362.89914364467,5183158.462711317,59.05720438276149,-0.002255818454523657,0.0017229700927581205,-0.4291809800089346,0.9032140549480672
51134.4,326362.8976384386,5183158.461791149,59.051996325601706,-0.0019631599489495256,0.004332799159871142,-0.4287185079216317,0.9034255994933423
51134.6,326362.89785819483,5183158.462023424,59.05928236218497,-0.003121385727752441,0.0008304147876469443,-0.4293179081380211,0.9031476629623822
51134.8,326362.9000299167,5183158.463381322,59.06093925075288,-0.005246514006535076,0.00045176268128651893,-0.4298323897636795,0.9028933418246605
51135.0,326362.8996983641,5183158.461989998,59.059031306895804,-0.004745169392351094,0.004261496321104132,-0.42938646086258314,0.9030983281151883
51135.2,326362.9005067989,5183158.462204639,59.05829955743145,-0.0035224663258089308,-0.00023040946198474118,-0.4295155482444937,0.9030525637850187
51135.4,326362.8997987593,5183158.462134606,59.05809578490059,-0.0020334670014408142,0.0029276739000166922,-0.4296728310103144,0.9029776032820919
51135.6,326362.89967869496,5183158.4616711605,59.058676372410446,-0.002009013247620437,0.004140027399669878,-0.4293736934259322,0.9031151949960063
51135.8,326362.89911170217,5183158.463284101,59.05695696829862,-0.0012329281621812926,0.0009040783538363148,-0.4293904228363952,0.9031176707975871
51136.0,326362.8985683501,5183158.461919635,59.05764484610107,-0.005023246129539526,0.0017160874127565998,-0.42935064757641905,0.9031222749262823
51136.2,326362.89953468234,5183158.46117502,59.059090259496195,-0.00464323243607361,0.004291508819870835,-0.4294017049121815,0.903091467772288
51136.4,326362.8984659385,5183158.462551127,59.06134032668931,-0.0030513212959805266,0.0012158353535742978,-0.42991404190122157,0.9028638478524302
51136.6,326362.9008517822,5183158.46367766,59.057850741806746,-0.003882527580720864,0.003039365160689924,-0.42907667845461733,0.9032546109737597
51136.8,326362.8995116865,5183158.463672486,59.05784045467897,-0.004150585018297587,0.0037557307487037822,-0.4289011559334151,0.9033340830332539
51137.0,326362.89947141375,5183158.463264884,59.06004639716525,-0.00344145568072777,0.0017797663885000324,-0.429649459329774,0.9029874478153243
51137.2,326362.8993014741,5183158.463497837,59.05847600772397,-0.0029830422058117144,0.0031627282781927493,-0.4295236782612024,0.9030451308888187
51137.4,326362.8992192174,5183158.4628751585,59.056804360143836,-0.0034915158801492267,0.0035634599988933337,-0.42923944795183644,0.9031769524249927
51137.6,326362.8995760681,5183158.464003847,59.05726000877613,-0.006311319616920317,0.0026993285904405857,-0.42947297696196873,0.9030536212923782
51137.8,326362.898063486,5183158.463605456,59.06078833575677,-0.007511705821925931,0.0005841819366776257,-0.4299692452163884,0.9028120962720642
51138.0,326362.89679471933,5183158.46304447,59.06026788888086,-0.005061814590982026,0.0005131669590552439,-0.43038529850593826,0.9026309376055492
51138.2,326362.8999786797,5183158.463989498,59.06414043555196,-0.006344466881760608,0.0009600264392860994,-0.4296862222276493,0.9029554676267004
51138.4,326362.8992148651,5183158.463725909,59.059027080336676,-0.003744171562020197,0.0027791107248377536,-0.4295778940501822,0.9030177687433972
51138.6,326362.8976272597,5183158.463114078,59.06022013998912,-0.0034857167862205663,0.00201065901020591,-0.43056096357529744,0.9025525268226456
51138.8,326362.8984587064,5183158.461605984,59.057995105122046,-0.004481576749077149,0.0025277012500323753,-0.42988047130584356,0.9028711461698721
51139.0,326362.8993412621,5183158.464585671,59.05516900539638,-0.004663718383577835,0.004162492747244667,-0.42915589804645365,0.9032088011954432
51139.2,326362.8989445776,5183158.463925169,59.05841036251767,-0.0024776403529638783,0.00010982952102050272,-0.4297081625442504,0.9029644202728044
51139.4,326362.8994497172,5183158.460703691,59.05911415866061,-0.0008085128771569775,0.0011536933579926493,-0.42982502425476826,0.9029111051609406
51139.6,326362.899128148,5183158.463669244,59.05987177217018,-0.00517309089940349,0.0019856920054719023,-0.4298075318578595,0.9029035284658383
51139.8,326362.89829210564,5183158.464173863,59.056881279965616,-0.003029521939887438,0.003933185800614428,-0.4296395677265211,0.9029868182260701
51140.0,326362.89797952044,5183158.465441175,59.05397440716595,-8.845790824838871e-05,0.004413224218613991,-0.42913140075770934,0.903231286277729
51140.2,326362.89927223866,5183158.464452334,59.05842169190204,-0.004022310899656583,0.003909294186543121,-0.4291113111049215,0.9032342005901929
51140.4,326362.89903716923,5183158.462612024,59.05572551747566,-0.002395885285777095,0.005729213067186547,-0.42933853279482126,0.9031222841392623
51140.6,326362.8986653143,5183158.464158133,59.05676744195714,-0.0023676611305374217,0.004286959829043154,-0.429020316541885,0.9032815641595348
51140.8,326362.89748008165,5183158.46482124,59.052413400811005,-0.0014422495444771399,0.004534924890705299,-0.42953791486919596,0.9030362861271469
51141.0,326362.8969830849,5183158.463830352,59.048876069723036,-7.80658724672874e-05,0.006526145922868031,-0.42978277606409876,0.9029087266849013
51141.2,326362.89849758183,5183158.464661523,59.05310120316204,-0.0032640714587487013,0.0027231919454830046,-0.429568217496764,0.9030244053068517
51141.4,326362.8983388762,5183158.4656553315,59.05410201843388,-0.0016364425728241372,0.004540902215795132,-0.4288878894646966,0.9033448292503206
51141.6,326362.8977259405,5183158.463973899,59.05139275947733,-0.003199278078005943,0.0061796025240331625,-0.42905825960089466,0.9032500135625107
51141.8,326362.8977110325,5183158.464268035,59.049478160344634,0.0023369233102443336,0.007776635727674761,-0.42900806392859886,0.9032641605922579
51142.0,326362.8989708706,5183158.466072498,59.054182599080626,0.00022352694614557846,0.005041561031272635,-0.4290648239764155,0.9032596025086919
51142.2,326362.8996344009,5183158.464918745,59.052599703652135,0.0005955565036594625,0.004957577006148189,-0.4290667228352261,0.9032589966881694
51142.4,326362.89867031254,5183158.465368134,59.05510838241081,-0.0007592544343558207,0.004533793542915392,-0.42898548057176444,0.9032996876493574
51142.6,326362.898307101,5183158.465185353,59.0526102722399,-0.00022097054322271873,0.0068565021249369605,-0.4285592801574948,0.9034876219083026
51142.8,326362.89815313014,5183158.465596629,59.05269356637092,-0.001770668480311467,0.00637967159890969,-0.42910691750723745,0.9032294381113027
51143.0,326362.8968996036,5183158.463977007,59.05179081863484,0.002357093047143984,0.007417190775564668,-0.4294630613881119,0.9030508890956903
51143.2,326362.8987419724,5183158.464388028,59.0479970699363,0.0010127962012840698,0.008689959465218739,-0.428553367749981,0.9034741113272128
