theodolite_number , marker_number , status , elevation , azimuth , distance , sec , nsec
1 , 1 , 0 , 1.43222 , 0.124347 , 2.76921 , 1651698556 , 332497361
1 , 2 , 0 , 1.52346 , 0.944544 , 11.0701 , 1651697328 , 220149809
1 , 3 , 0 , 1.54459 , 1.65847 , 18.279 , 1651697401 , 24671135
1 , 4 , 0 , 1.54398 , 2.23489 , 15.8509 , 1651697537 , 825588583
1 , 5 , 0 , 1.54212 , 2.79715 , 12.3147 , 1651697591 , 24714396
1 , 6 , 0 , 1.54624 , 3.47864 , 13.0268 , 1651697647 , 826129843
1 , 7 , 0 , 1.54802 , 3.81441 , 13.9272 , 1651697704 , 626905030
1 , 8 , 0 , 1.54829 , 4.63918 , 15.3483 , 1651697757 , 828135166
1 , 9 , 0 , 1.5556 , 4.9805 , 29.2168 , 1651697823 , 428139516
1 , 10 , 0 , 1.54476 , 5.48163 , 15.2352 , 1651697947 , 32182229
1 , 11 , 0 , 1.54054 , 6.12445 , 14.6388 , 1651697997 , 832870647
1 , 12 , 0 , 1.54486 , 0.6287 , 20.6112 , 1651698094 , 236376183
2 , 1 , 0 , 1.6028 , 3.81266 , 3.05525 , 1651699984 , 884312561
2 , 2 , 0 , 1.5672 , 4.01636 , 12.3796 , 1651700425 , 687187914
2 , 3 , 0 , 1.57069 , 4.61118 , 20.3856 , 1651700501 , 287486114
2 , 4 , 0 , 1.5737 , 5.12236 , 17.9611 , 1651700628 , 89084972
2 , 5 , 0 , 1.57999 , 5.60034 , 13.8566 , 1651700688 , 889326512
2 , 6 , 0 , 1.58287 , 6.23555 , 13.2936 , 1651700744 , 89781491
2 , 7 , 0 , 1.58255 , 0.297006 , 13.4501 , 1651700800 , 91107303
2 , 8 , 0 , 1.58073 , 1.20721 , 13.4079 , 1651700856 , 494296604
2 , 9 , 0 , 1.57209 , 1.61078 , 27.0386 , 1651700917 , 292030904
2 , 10 , 0 , 1.57697 , 2.1841 , 13.2353 , 1651701038 , 894795597
2 , 11 , 0 , 1.57332 , 2.90193 , 13.6492 , 1651701092 , 94075056
2 , 12 , 0 , 1.56818 , 3.65082 , 21.2619 , 1651701193 , 295812621
3 , 1 , 0 , 1.49638 , 2.23563 , 4.59924 , 1616541815 , 534613622
3 , 2 , 0 , 1.53577 , 2.05711 , 13.8974 , 1616542255 , 134852829
3 , 3 , 0 , 1.55136 , 2.54299 , 22.7148 , 1616542330 , 334960197
3 , 4 , 0 , 1.55178 , 2.99766 , 20.4636 , 1616542455 , 535752128
3 , 5 , 0 , 1.55143 , 3.40217 , 16.018 , 1616542519 , 134980541
3 , 6 , 0 , 1.55115 , 3.95874 , 14.3641 , 1616542575 , 134973384
3 , 7 , 0 , 1.55057 , 4.28389 , 13.7097 , 1616542632 , 735844456
3 , 8 , 0 , 1.54414 , 5.2425 , 11.5521 , 1616542687 , 134698498
3 , 9 , 0 , 1.5543 , 5.75481 , 24.6285 , 1616542745 , 936211288
3 , 10 , 0 , 1.53787 , 0.141363 , 10.8733 , 1616542873 , 938055250
3 , 11 , 0 , 1.53856 , 0.961563 , 12.5335 , 1616542927 , 138525334
3 , 12 , 0 , 1.54835 , 1.65119 , 21.9093 , 1616543022 , 336172953
